 ========================================================
       E/V           P              n           eps      
   0.37119E-01   0.50488E-04   0.39710E-04   0.00000E+00
   0.46756E-01   0.68657E-04   0.50014E-04   0.00000E+00
   0.60359E-01   0.93311E-04   0.64550E-04   0.00000E+00
   0.77973E-01   0.12689E-03   0.83310E-04   0.00000E+00
   0.95980E-01   0.16209E-03   0.10250E-03   0.00000E+00
   0.10406E+00   0.18050E-03   0.11115E-03   0.00000E+00
   0.11466E+00   0.20535E-03   0.12240E-03   0.00000E+00
   0.14781E+00   0.27918E-03   0.15780E-03   0.00000E+00
   0.18427E+00   0.36301E-03   0.19660E-03   0.00000E+00
   0.22074E+00   0.43684E-03   0.23550E-03   0.00000E+00
   0.37539E+00   0.54551E-03   0.40000E-03   0.00000E+00
   0.56320E+00   0.78705E-03   0.60000E-03   0.00000E+00
   0.82573E+00   0.10579E-02   0.87900E-03   0.00000E+00
   0.14950E+01   0.16459E-02   0.15900E-02   0.00000E+00
   0.35099E+01   0.38654E-02   0.37300E-02   0.00000E+00
   0.54329E+01   0.69094E-02   0.57700E-02   0.00000E+00
   0.83919E+01   0.13082E-01   0.89100E-02   0.00000E+00
   0.19252E+02   0.46349E-01   0.20400E-01   0.00000E+00
   0.44938E+02   0.17133E+00   0.47500E-01   0.00000E+00
   0.76094E+02   0.46257E+00   0.80278E-01   0.00000E+00
   0.76571E+02   0.46886E+00   0.80778E-01   0.00000E+00
   0.77047E+02   0.47523E+00   0.81278E-01   0.00000E+00
   0.77524E+02   0.48168E+00   0.81778E-01   0.00000E+00
   0.78001E+02   0.48821E+00   0.82278E-01   0.00000E+00
   0.78478E+02   0.49483E+00   0.82778E-01   0.00000E+00
   0.78955E+02   0.50153E+00   0.83278E-01   0.00000E+00
   0.79432E+02   0.50832E+00   0.83778E-01   0.00000E+00
   0.79910E+02   0.51520E+00   0.84278E-01   0.00000E+00
   0.80387E+02   0.52217E+00   0.84778E-01   0.00000E+00
   0.80864E+02   0.52922E+00   0.85278E-01   0.00000E+00
   0.81341E+02   0.53637E+00   0.85778E-01   0.00000E+00
   0.81818E+02   0.54361E+00   0.86278E-01   0.00000E+00
   0.82296E+02   0.55095E+00   0.86778E-01   0.00000E+00
   0.82773E+02   0.55837E+00   0.87278E-01   0.00000E+00
   0.83251E+02   0.56590E+00   0.87778E-01   0.00000E+00
   0.83728E+02   0.57352E+00   0.88278E-01   0.00000E+00
   0.84205E+02   0.58124E+00   0.88778E-01   0.00000E+00
   0.84683E+02   0.58906E+00   0.89278E-01   0.00000E+00
   0.85161E+02   0.59698E+00   0.89778E-01   0.00000E+00
   0.85638E+02   0.60501E+00   0.90278E-01   0.00000E+00
   0.86116E+02   0.61313E+00   0.90778E-01   0.00000E+00
   0.86594E+02   0.62137E+00   0.91278E-01   0.00000E+00
   0.87071E+02   0.62971E+00   0.91778E-01   0.00000E+00
   0.87549E+02   0.63815E+00   0.92278E-01   0.00000E+00
   0.88027E+02   0.64671E+00   0.92778E-01   0.00000E+00
   0.88505E+02   0.65538E+00   0.93278E-01   0.00000E+00
   0.88983E+02   0.66416E+00   0.93778E-01   0.00000E+00
   0.89461E+02   0.67305E+00   0.94278E-01   0.00000E+00
   0.89939E+02   0.68205E+00   0.94778E-01   0.00000E+00
   0.90417E+02   0.69118E+00   0.95278E-01   0.00000E+00
   0.90895E+02   0.70041E+00   0.95778E-01   0.00000E+00
   0.91373E+02   0.70977E+00   0.96278E-01   0.00000E+00
   0.91852E+02   0.71924E+00   0.96778E-01   0.00000E+00
   0.92330E+02   0.72884E+00   0.97278E-01   0.00000E+00
   0.92808E+02   0.73856E+00   0.97778E-01   0.00000E+00
   0.93287E+02   0.74840E+00   0.98278E-01   0.00000E+00
   0.93765E+02   0.75836E+00   0.98778E-01   0.00000E+00
   0.94244E+02   0.76845E+00   0.99278E-01   0.00000E+00
   0.94722E+02   0.77866E+00   0.99778E-01   0.00000E+00
   0.95201E+02   0.78900E+00   0.10028E+00   0.00000E+00
   0.95679E+02   0.79947E+00   0.10078E+00   0.00000E+00
   0.96158E+02   0.81008E+00   0.10128E+00   0.00000E+00
   0.96637E+02   0.82081E+00   0.10178E+00   0.00000E+00
   0.97116E+02   0.83168E+00   0.10228E+00   0.00000E+00
   0.97594E+02   0.84267E+00   0.10278E+00   0.00000E+00
   0.98073E+02   0.85380E+00   0.10328E+00   0.00000E+00
   0.98552E+02   0.86506E+00   0.10378E+00   0.00000E+00
   0.99031E+02   0.87645E+00   0.10428E+00   0.00000E+00
   0.99510E+02   0.88798E+00   0.10478E+00   0.00000E+00
   0.99989E+02   0.89963E+00   0.10528E+00   0.00000E+00
   0.10047E+03   0.91142E+00   0.10578E+00   0.00000E+00
   0.10095E+03   0.92334E+00   0.10628E+00   0.00000E+00
   0.10143E+03   0.93539E+00   0.10678E+00   0.00000E+00
   0.10191E+03   0.94759E+00   0.10728E+00   0.00000E+00
   0.10239E+03   0.95992E+00   0.10778E+00   0.00000E+00
   0.10287E+03   0.97239E+00   0.10828E+00   0.00000E+00
   0.10334E+03   0.98500E+00   0.10878E+00   0.00000E+00
   0.10382E+03   0.99776E+00   0.10928E+00   0.00000E+00
   0.10430E+03   0.10107E+01   0.10978E+00   0.00000E+00
   0.10478E+03   0.10237E+01   0.11028E+00   0.00000E+00
   0.10526E+03   0.10369E+01   0.11078E+00   0.00000E+00
   0.10574E+03   0.10502E+01   0.11128E+00   0.00000E+00
   0.10622E+03   0.10637E+01   0.11178E+00   0.00000E+00
   0.10670E+03   0.10773E+01   0.11228E+00   0.00000E+00
   0.10718E+03   0.10910E+01   0.11278E+00   0.00000E+00
   0.10766E+03   0.11048E+01   0.11328E+00   0.00000E+00
   0.10814E+03   0.11187E+01   0.11378E+00   0.00000E+00
   0.10862E+03   0.11328E+01   0.11428E+00   0.00000E+00
   0.10910E+03   0.11470E+01   0.11478E+00   0.00000E+00
   0.10958E+03   0.11613E+01   0.11528E+00   0.00000E+00
   0.11006E+03   0.11758E+01   0.11578E+00   0.00000E+00
   0.11055E+03   0.11904E+01   0.11628E+00   0.00000E+00
   0.11103E+03   0.12052E+01   0.11678E+00   0.00000E+00
   0.11151E+03   0.12201E+01   0.11728E+00   0.00000E+00
   0.11199E+03   0.12352E+01   0.11778E+00   0.00000E+00
   0.11247E+03   0.12504E+01   0.11828E+00   0.00000E+00
   0.11295E+03   0.12657E+01   0.11878E+00   0.00000E+00
   0.11343E+03   0.12812E+01   0.11928E+00   0.00000E+00
   0.11391E+03   0.12969E+01   0.11978E+00   0.00000E+00
   0.11439E+03   0.13127E+01   0.12028E+00   0.00000E+00
   0.11487E+03   0.13287E+01   0.12078E+00   0.00000E+00
   0.11535E+03   0.13449E+01   0.12128E+00   0.00000E+00
   0.11583E+03   0.13612E+01   0.12178E+00   0.00000E+00
   0.11632E+03   0.13776E+01   0.12228E+00   0.00000E+00
   0.11680E+03   0.13942E+01   0.12278E+00   0.00000E+00
   0.11728E+03   0.14110E+01   0.12328E+00   0.00000E+00
   0.11776E+03   0.14280E+01   0.12378E+00   0.00000E+00
   0.11824E+03   0.14451E+01   0.12428E+00   0.00000E+00
   0.11872E+03   0.14624E+01   0.12478E+00   0.00000E+00
   0.11920E+03   0.14798E+01   0.12528E+00   0.00000E+00
   0.11969E+03   0.14974E+01   0.12578E+00   0.00000E+00
   0.12017E+03   0.15152E+01   0.12628E+00   0.00000E+00
   0.12065E+03   0.15332E+01   0.12678E+00   0.00000E+00
   0.12113E+03   0.15513E+01   0.12728E+00   0.00000E+00
   0.12161E+03   0.15696E+01   0.12778E+00   0.00000E+00
   0.12210E+03   0.15881E+01   0.12828E+00   0.00000E+00
   0.12258E+03   0.16068E+01   0.12878E+00   0.00000E+00
   0.12306E+03   0.16256E+01   0.12928E+00   0.00000E+00
   0.12354E+03   0.16447E+01   0.12978E+00   0.00000E+00
   0.12402E+03   0.16639E+01   0.13028E+00   0.00000E+00
   0.12451E+03   0.16833E+01   0.13078E+00   0.00000E+00
   0.12499E+03   0.17028E+01   0.13128E+00   0.00000E+00
   0.12547E+03   0.17226E+01   0.13178E+00   0.00000E+00
   0.12595E+03   0.17426E+01   0.13228E+00   0.00000E+00
   0.12644E+03   0.17627E+01   0.13278E+00   0.00000E+00
   0.12692E+03   0.17830E+01   0.13328E+00   0.00000E+00
   0.12740E+03   0.18035E+01   0.13378E+00   0.00000E+00
   0.12789E+03   0.18243E+01   0.13428E+00   0.00000E+00
   0.12837E+03   0.18452E+01   0.13478E+00   0.00000E+00
   0.12885E+03   0.18663E+01   0.13528E+00   0.00000E+00
   0.12933E+03   0.18875E+01   0.13578E+00   0.00000E+00
   0.12982E+03   0.19090E+01   0.13628E+00   0.00000E+00
   0.13030E+03   0.19307E+01   0.13678E+00   0.00000E+00
   0.13079E+03   0.19526E+01   0.13728E+00   0.00000E+00
   0.13127E+03   0.19747E+01   0.13778E+00   0.00000E+00
   0.13175E+03   0.19969E+01   0.13828E+00   0.00000E+00
   0.13224E+03   0.20194E+01   0.13878E+00   0.00000E+00
   0.13272E+03   0.20421E+01   0.13928E+00   0.00000E+00
   0.13320E+03   0.20650E+01   0.13978E+00   0.00000E+00
   0.13369E+03   0.20881E+01   0.14028E+00   0.00000E+00
   0.13417E+03   0.21113E+01   0.14078E+00   0.00000E+00
   0.13466E+03   0.21348E+01   0.14128E+00   0.00000E+00
   0.13514E+03   0.21585E+01   0.14178E+00   0.00000E+00
   0.13562E+03   0.21824E+01   0.14228E+00   0.00000E+00
   0.13611E+03   0.22066E+01   0.14278E+00   0.00000E+00
   0.13659E+03   0.22309E+01   0.14328E+00   0.00000E+00
   0.13708E+03   0.22554E+01   0.14378E+00   0.00000E+00
   0.13756E+03   0.22802E+01   0.14428E+00   0.00000E+00
   0.13805E+03   0.23051E+01   0.14478E+00   0.00000E+00
   0.13853E+03   0.23303E+01   0.14528E+00   0.00000E+00
   0.13902E+03   0.23557E+01   0.14578E+00   0.00000E+00
   0.13950E+03   0.23813E+01   0.14628E+00   0.00000E+00
   0.13999E+03   0.24071E+01   0.14678E+00   0.00000E+00
   0.14047E+03   0.24331E+01   0.14728E+00   0.00000E+00
   0.14096E+03   0.24594E+01   0.14778E+00   0.00000E+00
   0.14144E+03   0.24858E+01   0.14828E+00   0.00000E+00
   0.14193E+03   0.25125E+01   0.14878E+00   0.00000E+00
   0.14241E+03   0.25394E+01   0.14928E+00   0.00000E+00
   0.14290E+03   0.25665E+01   0.14978E+00   0.00000E+00
   0.14338E+03   0.25939E+01   0.15028E+00   0.00000E+00
   0.14387E+03   0.26214E+01   0.15078E+00   0.00000E+00
   0.14435E+03   0.26492E+01   0.15128E+00   0.00000E+00
   0.14484E+03   0.26773E+01   0.15178E+00   0.00000E+00
   0.14533E+03   0.27055E+01   0.15228E+00   0.00000E+00
   0.14581E+03   0.27340E+01   0.15278E+00   0.00000E+00
   0.14630E+03   0.27627E+01   0.15328E+00   0.00000E+00
   0.14679E+03   0.27916E+01   0.15378E+00   0.00000E+00
   0.14727E+03   0.28207E+01   0.15428E+00   0.00000E+00
   0.14776E+03   0.28501E+01   0.15478E+00   0.00000E+00
   0.14824E+03   0.28797E+01   0.15528E+00   0.00000E+00
   0.14873E+03   0.29096E+01   0.15578E+00   0.00000E+00
   0.14922E+03   0.29396E+01   0.15628E+00   0.00000E+00
   0.14971E+03   0.29699E+01   0.15678E+00   0.00000E+00
   0.15019E+03   0.30005E+01   0.15728E+00   0.00000E+00
   0.15068E+03   0.30313E+01   0.15778E+00   0.00000E+00
   0.15117E+03   0.30623E+01   0.15828E+00   0.00000E+00
   0.15165E+03   0.30935E+01   0.15878E+00   0.00000E+00
   0.15214E+03   0.31250E+01   0.15928E+00   0.00000E+00
   0.15263E+03   0.31567E+01   0.15978E+00   0.00000E+00
   0.15312E+03   0.31887E+01   0.16028E+00   0.00000E+00
   0.15360E+03   0.32209E+01   0.16078E+00   0.00000E+00
   0.15409E+03   0.32533E+01   0.16128E+00   0.00000E+00
   0.15458E+03   0.32860E+01   0.16178E+00   0.00000E+00
   0.15507E+03   0.33189E+01   0.16228E+00   0.00000E+00
   0.15556E+03   0.33521E+01   0.16278E+00   0.00000E+00
   0.15604E+03   0.33855E+01   0.16328E+00   0.00000E+00
   0.15653E+03   0.34192E+01   0.16378E+00   0.00000E+00
   0.15702E+03   0.34531E+01   0.16428E+00   0.00000E+00
   0.15751E+03   0.34872E+01   0.16478E+00   0.00000E+00
   0.15800E+03   0.35216E+01   0.16528E+00   0.00000E+00
   0.15849E+03   0.35563E+01   0.16578E+00   0.00000E+00
   0.15897E+03   0.35912E+01   0.16628E+00   0.00000E+00
   0.15946E+03   0.36263E+01   0.16678E+00   0.00000E+00
   0.15995E+03   0.36617E+01   0.16728E+00   0.00000E+00
   0.16044E+03   0.36973E+01   0.16778E+00   0.00000E+00
   0.16093E+03   0.37332E+01   0.16828E+00   0.00000E+00
   0.16142E+03   0.37694E+01   0.16878E+00   0.00000E+00
   0.16191E+03   0.38058E+01   0.16928E+00   0.00000E+00
   0.16240E+03   0.38424E+01   0.16978E+00   0.00000E+00
   0.16289E+03   0.38793E+01   0.17028E+00   0.00000E+00
   0.16338E+03   0.39165E+01   0.17078E+00   0.00000E+00
   0.16387E+03   0.39539E+01   0.17128E+00   0.00000E+00
   0.16436E+03   0.39916E+01   0.17178E+00   0.00000E+00
   0.16485E+03   0.40295E+01   0.17228E+00   0.00000E+00
   0.16534E+03   0.40677E+01   0.17278E+00   0.00000E+00
   0.16583E+03   0.41062E+01   0.17328E+00   0.00000E+00
   0.16632E+03   0.41449E+01   0.17378E+00   0.00000E+00
   0.16681E+03   0.41839E+01   0.17428E+00   0.00000E+00
   0.16730E+03   0.42231E+01   0.17478E+00   0.00000E+00
   0.16779E+03   0.42626E+01   0.17528E+00   0.00000E+00
   0.16828E+03   0.43024E+01   0.17578E+00   0.00000E+00
   0.16877E+03   0.43424E+01   0.17628E+00   0.00000E+00
   0.16926E+03   0.43827E+01   0.17678E+00   0.00000E+00
   0.16976E+03   0.44232E+01   0.17728E+00   0.00000E+00
   0.17025E+03   0.44641E+01   0.17778E+00   0.00000E+00
   0.17074E+03   0.45052E+01   0.17828E+00   0.00000E+00
   0.17123E+03   0.45465E+01   0.17878E+00   0.00000E+00
   0.17172E+03   0.45881E+01   0.17928E+00   0.00000E+00
   0.17221E+03   0.46300E+01   0.17978E+00   0.00000E+00
   0.17270E+03   0.46722E+01   0.18028E+00   0.00000E+00
   0.17320E+03   0.47146E+01   0.18078E+00   0.00000E+00
   0.17369E+03   0.47573E+01   0.18128E+00   0.00000E+00
   0.17418E+03   0.48003E+01   0.18178E+00   0.00000E+00
   0.17467E+03   0.48436E+01   0.18228E+00   0.00000E+00
   0.17517E+03   0.48871E+01   0.18278E+00   0.00000E+00
   0.17566E+03   0.49309E+01   0.18328E+00   0.00000E+00
   0.17615E+03   0.49749E+01   0.18378E+00   0.00000E+00
   0.17664E+03   0.50193E+01   0.18428E+00   0.00000E+00
   0.17714E+03   0.50639E+01   0.18478E+00   0.00000E+00
   0.17763E+03   0.51088E+01   0.18528E+00   0.00000E+00
   0.17812E+03   0.51540E+01   0.18578E+00   0.00000E+00
   0.17862E+03   0.51994E+01   0.18628E+00   0.00000E+00
   0.17911E+03   0.52452E+01   0.18678E+00   0.00000E+00
   0.17960E+03   0.52912E+01   0.18728E+00   0.00000E+00
   0.18010E+03   0.53375E+01   0.18778E+00   0.00000E+00
   0.18059E+03   0.53840E+01   0.18828E+00   0.00000E+00
   0.18109E+03   0.54309E+01   0.18878E+00   0.00000E+00
   0.18158E+03   0.54780E+01   0.18928E+00   0.00000E+00
   0.18207E+03   0.55254E+01   0.18978E+00   0.00000E+00
   0.18257E+03   0.55731E+01   0.19028E+00   0.00000E+00
   0.18306E+03   0.56211E+01   0.19078E+00   0.00000E+00
   0.18356E+03   0.56694E+01   0.19128E+00   0.00000E+00
   0.18405E+03   0.57179E+01   0.19178E+00   0.00000E+00
   0.18455E+03   0.57668E+01   0.19228E+00   0.00000E+00
   0.18504E+03   0.58159E+01   0.19278E+00   0.00000E+00
   0.18554E+03   0.58653E+01   0.19328E+00   0.00000E+00
   0.18603E+03   0.59150E+01   0.19378E+00   0.00000E+00
   0.18653E+03   0.59650E+01   0.19428E+00   0.00000E+00
   0.18702E+03   0.60153E+01   0.19478E+00   0.00000E+00
   0.18752E+03   0.60658E+01   0.19528E+00   0.00000E+00
   0.18801E+03   0.61167E+01   0.19578E+00   0.00000E+00
   0.18851E+03   0.61678E+01   0.19628E+00   0.00000E+00
   0.18901E+03   0.62193E+01   0.19678E+00   0.00000E+00
   0.18950E+03   0.62710E+01   0.19728E+00   0.00000E+00
   0.19000E+03   0.63230E+01   0.19778E+00   0.00000E+00
   0.19049E+03   0.63753E+01   0.19828E+00   0.00000E+00
   0.19099E+03   0.64280E+01   0.19878E+00   0.00000E+00
   0.19149E+03   0.64809E+01   0.19928E+00   0.00000E+00
   0.19198E+03   0.65341E+01   0.19978E+00   0.00000E+00
   0.19248E+03   0.65875E+01   0.20028E+00   0.00000E+00
   0.19298E+03   0.66413E+01   0.20078E+00   0.00000E+00
   0.19348E+03   0.66954E+01   0.20128E+00   0.00000E+00
   0.19397E+03   0.67498E+01   0.20178E+00   0.00000E+00
   0.19447E+03   0.68045E+01   0.20228E+00   0.00000E+00
   0.19497E+03   0.68595E+01   0.20278E+00   0.00000E+00
   0.19547E+03   0.69147E+01   0.20328E+00   0.00000E+00
   0.19596E+03   0.69703E+01   0.20378E+00   0.00000E+00
   0.19646E+03   0.70262E+01   0.20428E+00   0.00000E+00
   0.19696E+03   0.70824E+01   0.20478E+00   0.00000E+00
   0.19746E+03   0.71388E+01   0.20528E+00   0.00000E+00
   0.19796E+03   0.71956E+01   0.20578E+00   0.00000E+00
   0.19845E+03   0.72527E+01   0.20628E+00   0.00000E+00
   0.19895E+03   0.73101E+01   0.20678E+00   0.00000E+00
   0.19945E+03   0.73678E+01   0.20728E+00   0.00000E+00
   0.19995E+03   0.74258E+01   0.20778E+00   0.00000E+00
   0.20045E+03   0.74841E+01   0.20828E+00   0.00000E+00
   0.20095E+03   0.75427E+01   0.20878E+00   0.00000E+00
   0.20145E+03   0.76016E+01   0.20928E+00   0.00000E+00
   0.20195E+03   0.76608E+01   0.20978E+00   0.00000E+00
   0.20245E+03   0.77203E+01   0.21028E+00   0.00000E+00
   0.20295E+03   0.77801E+01   0.21078E+00   0.00000E+00
   0.20345E+03   0.78402E+01   0.21128E+00   0.00000E+00
   0.20395E+03   0.79007E+01   0.21178E+00   0.00000E+00
   0.20445E+03   0.79614E+01   0.21228E+00   0.00000E+00
   0.20495E+03   0.80225E+01   0.21278E+00   0.00000E+00
   0.20545E+03   0.80838E+01   0.21328E+00   0.00000E+00
   0.20595E+03   0.81455E+01   0.21378E+00   0.00000E+00
   0.20645E+03   0.82075E+01   0.21428E+00   0.00000E+00
   0.20695E+03   0.82698E+01   0.21478E+00   0.00000E+00
   0.20745E+03   0.83324E+01   0.21528E+00   0.00000E+00
   0.20795E+03   0.83953E+01   0.21578E+00   0.00000E+00
   0.20846E+03   0.84585E+01   0.21628E+00   0.00000E+00
   0.20896E+03   0.85221E+01   0.21678E+00   0.00000E+00
   0.20946E+03   0.85859E+01   0.21728E+00   0.00000E+00
   0.20996E+03   0.86501E+01   0.21778E+00   0.00000E+00
   0.21046E+03   0.87146E+01   0.21828E+00   0.00000E+00
   0.21096E+03   0.87793E+01   0.21878E+00   0.00000E+00
   0.21147E+03   0.88445E+01   0.21928E+00   0.00000E+00
   0.21197E+03   0.89099E+01   0.21978E+00   0.00000E+00
   0.21247E+03   0.89756E+01   0.22028E+00   0.00000E+00
   0.21297E+03   0.90417E+01   0.22078E+00   0.00000E+00
   0.21348E+03   0.91080E+01   0.22128E+00   0.00000E+00
   0.21398E+03   0.91747E+01   0.22178E+00   0.00000E+00
   0.21448E+03   0.92417E+01   0.22228E+00   0.00000E+00
   0.21499E+03   0.93090E+01   0.22278E+00   0.00000E+00
   0.21549E+03   0.93767E+01   0.22328E+00   0.00000E+00
   0.21599E+03   0.94446E+01   0.22378E+00   0.00000E+00
   0.21650E+03   0.95129E+01   0.22428E+00   0.00000E+00
   0.21700E+03   0.95815E+01   0.22478E+00   0.00000E+00
   0.21751E+03   0.96504E+01   0.22528E+00   0.00000E+00
   0.21801E+03   0.97196E+01   0.22578E+00   0.00000E+00
   0.21851E+03   0.97892E+01   0.22628E+00   0.00000E+00
   0.21902E+03   0.98591E+01   0.22678E+00   0.00000E+00
   0.21952E+03   0.99292E+01   0.22728E+00   0.00000E+00
   0.22003E+03   0.99998E+01   0.22778E+00   0.00000E+00
   0.22053E+03   0.10071E+02   0.22828E+00   0.00000E+00
   0.22104E+03   0.10142E+02   0.22878E+00   0.00000E+00
   0.22154E+03   0.10213E+02   0.22928E+00   0.00000E+00
   0.22205E+03   0.10285E+02   0.22978E+00   0.00000E+00
   0.22256E+03   0.10357E+02   0.23028E+00   0.00000E+00
   0.22306E+03   0.10430E+02   0.23078E+00   0.00000E+00
   0.22357E+03   0.10502E+02   0.23128E+00   0.00000E+00
   0.22407E+03   0.10575E+02   0.23178E+00   0.00000E+00
   0.22458E+03   0.10649E+02   0.23228E+00   0.00000E+00
   0.22509E+03   0.10723E+02   0.23278E+00   0.00000E+00
   0.22559E+03   0.10797E+02   0.23328E+00   0.00000E+00
   0.22610E+03   0.10871E+02   0.23378E+00   0.00000E+00
   0.22661E+03   0.10946E+02   0.23428E+00   0.00000E+00
   0.22711E+03   0.11021E+02   0.23478E+00   0.00000E+00
   0.22762E+03   0.11096E+02   0.23528E+00   0.00000E+00
   0.22813E+03   0.11172E+02   0.23578E+00   0.00000E+00
   0.22864E+03   0.11248E+02   0.23628E+00   0.00000E+00
   0.22914E+03   0.11324E+02   0.23678E+00   0.00000E+00
   0.22965E+03   0.11401E+02   0.23728E+00   0.00000E+00
   0.23016E+03   0.11478E+02   0.23778E+00   0.00000E+00
   0.23067E+03   0.11555E+02   0.23828E+00   0.00000E+00
   0.23118E+03   0.11633E+02   0.23878E+00   0.00000E+00
   0.23168E+03   0.11711E+02   0.23928E+00   0.00000E+00
   0.23219E+03   0.11789E+02   0.23978E+00   0.00000E+00
   0.23270E+03   0.11868E+02   0.24028E+00   0.00000E+00
   0.23321E+03   0.11947E+02   0.24078E+00   0.00000E+00
   0.23372E+03   0.12026E+02   0.24128E+00   0.00000E+00
   0.23423E+03   0.12106E+02   0.24178E+00   0.00000E+00
   0.23474E+03   0.12186E+02   0.24228E+00   0.00000E+00
   0.23525E+03   0.12266E+02   0.24278E+00   0.00000E+00
   0.23576E+03   0.12347E+02   0.24328E+00   0.00000E+00
   0.23627E+03   0.12428E+02   0.24378E+00   0.00000E+00
   0.23678E+03   0.12509E+02   0.24428E+00   0.00000E+00
   0.23729E+03   0.12590E+02   0.24478E+00   0.00000E+00
   0.23780E+03   0.12672E+02   0.24528E+00   0.00000E+00
   0.23831E+03   0.12755E+02   0.24578E+00   0.00000E+00
   0.23882E+03   0.12837E+02   0.24628E+00   0.00000E+00
   0.23933E+03   0.12920E+02   0.24678E+00   0.00000E+00
   0.23984E+03   0.13003E+02   0.24728E+00   0.00000E+00
   0.24035E+03   0.13087E+02   0.24778E+00   0.00000E+00
   0.24087E+03   0.13171E+02   0.24828E+00   0.00000E+00
   0.24138E+03   0.13255E+02   0.24878E+00   0.00000E+00
   0.24189E+03   0.13340E+02   0.24928E+00   0.00000E+00
   0.24240E+03   0.13425E+02   0.24978E+00   0.00000E+00
   0.24291E+03   0.13510E+02   0.25028E+00   0.00000E+00
   0.24343E+03   0.13596E+02   0.25078E+00   0.00000E+00
   0.24394E+03   0.13682E+02   0.25128E+00   0.00000E+00
   0.24445E+03   0.13768E+02   0.25178E+00   0.00000E+00
   0.24496E+03   0.13854E+02   0.25228E+00   0.00000E+00
   0.24548E+03   0.13941E+02   0.25278E+00   0.00000E+00
   0.24599E+03   0.14029E+02   0.25328E+00   0.00000E+00
   0.24650E+03   0.14116E+02   0.25378E+00   0.00000E+00
   0.24702E+03   0.14204E+02   0.25428E+00   0.00000E+00
   0.24753E+03   0.14292E+02   0.25478E+00   0.00000E+00
   0.24804E+03   0.14381E+02   0.25528E+00   0.00000E+00
   0.24856E+03   0.14470E+02   0.25578E+00   0.00000E+00
   0.24907E+03   0.14559E+02   0.25628E+00   0.00000E+00
   0.24959E+03   0.14649E+02   0.25678E+00   0.00000E+00
   0.25010E+03   0.14739E+02   0.25728E+00   0.00000E+00
   0.25062E+03   0.14829E+02   0.25778E+00   0.00000E+00
   0.25113E+03   0.14919E+02   0.25828E+00   0.00000E+00
   0.25165E+03   0.15010E+02   0.25878E+00   0.00000E+00
   0.25216E+03   0.15102E+02   0.25928E+00   0.00000E+00
   0.25268E+03   0.15193E+02   0.25978E+00   0.00000E+00
   0.25319E+03   0.15285E+02   0.26028E+00   0.00000E+00
