 ========================================================
       E/V           P              n           eps      
   0.37119E-01   0.50488E-04   0.39710E-04   0.00000E+00
   0.46756E-01   0.68657E-04   0.50014E-04   0.00000E+00
   0.60359E-01   0.93311E-04   0.64550E-04   0.00000E+00
   0.77973E-01   0.12689E-03   0.83310E-04   0.00000E+00
   0.95980E-01   0.16209E-03   0.10250E-03   0.00000E+00
   0.10406E+00   0.18050E-03   0.11115E-03   0.00000E+00
   0.11466E+00   0.20535E-03   0.12240E-03   0.00000E+00
   0.14781E+00   0.27918E-03   0.15780E-03   0.00000E+00
   0.18427E+00   0.36301E-03   0.19660E-03   0.00000E+00
   0.22074E+00   0.43684E-03   0.23550E-03   0.00000E+00
   0.37539E+00   0.54551E-03   0.40000E-03   0.00000E+00
   0.56320E+00   0.78705E-03   0.60000E-03   0.00000E+00
   0.82573E+00   0.10579E-02   0.87900E-03   0.00000E+00
   0.14950E+01   0.16459E-02   0.15900E-02   0.00000E+00
   0.35099E+01   0.38654E-02   0.37300E-02   0.00000E+00
   0.54329E+01   0.69094E-02   0.57700E-02   0.00000E+00
   0.83919E+01   0.13082E-01   0.89100E-02   0.00000E+00
   0.19252E+02   0.46349E-01   0.20400E-01   0.00000E+00
   0.44938E+02   0.17133E+00   0.47500E-01   0.00000E+00
   0.77202E+02   0.43910E+00   0.81427E-01   0.00000E+00
   0.77678E+02   0.44499E+00   0.81927E-01   0.00000E+00
   0.78155E+02   0.45096E+00   0.82427E-01   0.00000E+00
   0.78632E+02   0.45702E+00   0.82927E-01   0.00000E+00
   0.79109E+02   0.46317E+00   0.83427E-01   0.00000E+00
   0.79586E+02   0.46941E+00   0.83927E-01   0.00000E+00
   0.80063E+02   0.47574E+00   0.84427E-01   0.00000E+00
   0.80540E+02   0.48216E+00   0.84927E-01   0.00000E+00
   0.81017E+02   0.48867E+00   0.85427E-01   0.00000E+00
   0.81494E+02   0.49527E+00   0.85927E-01   0.00000E+00
   0.81971E+02   0.50197E+00   0.86427E-01   0.00000E+00
   0.82448E+02   0.50877E+00   0.86927E-01   0.00000E+00
   0.82925E+02   0.51566E+00   0.87427E-01   0.00000E+00
   0.83402E+02   0.52265E+00   0.87927E-01   0.00000E+00
   0.83880E+02   0.52975E+00   0.88427E-01   0.00000E+00
   0.84357E+02   0.53694E+00   0.88927E-01   0.00000E+00
   0.84834E+02   0.54424E+00   0.89427E-01   0.00000E+00
   0.85312E+02   0.55164E+00   0.89927E-01   0.00000E+00
   0.85789E+02   0.55915E+00   0.90427E-01   0.00000E+00
   0.86267E+02   0.56677E+00   0.90927E-01   0.00000E+00
   0.86744E+02   0.57449E+00   0.91427E-01   0.00000E+00
   0.87222E+02   0.58233E+00   0.91927E-01   0.00000E+00
   0.87699E+02   0.59027E+00   0.92427E-01   0.00000E+00
   0.88177E+02   0.59833E+00   0.92927E-01   0.00000E+00
   0.88655E+02   0.60650E+00   0.93427E-01   0.00000E+00
   0.89132E+02   0.61479E+00   0.93927E-01   0.00000E+00
   0.89610E+02   0.62319E+00   0.94427E-01   0.00000E+00
   0.90088E+02   0.63172E+00   0.94927E-01   0.00000E+00
   0.90566E+02   0.64036E+00   0.95427E-01   0.00000E+00
   0.91044E+02   0.64912E+00   0.95927E-01   0.00000E+00
   0.91522E+02   0.65800E+00   0.96427E-01   0.00000E+00
   0.92000E+02   0.66701E+00   0.96927E-01   0.00000E+00
   0.92478E+02   0.67614E+00   0.97427E-01   0.00000E+00
   0.92956E+02   0.68540E+00   0.97927E-01   0.00000E+00
   0.93434E+02   0.69478E+00   0.98427E-01   0.00000E+00
   0.93912E+02   0.70429E+00   0.98927E-01   0.00000E+00
   0.94390E+02   0.71394E+00   0.99427E-01   0.00000E+00
   0.94869E+02   0.72371E+00   0.99927E-01   0.00000E+00
   0.95347E+02   0.73361E+00   0.10043E+00   0.00000E+00
   0.95825E+02   0.74365E+00   0.10093E+00   0.00000E+00
   0.96304E+02   0.75382E+00   0.10143E+00   0.00000E+00
   0.96782E+02   0.76413E+00   0.10193E+00   0.00000E+00
   0.97261E+02   0.77457E+00   0.10243E+00   0.00000E+00
   0.97739E+02   0.78515E+00   0.10293E+00   0.00000E+00
   0.98218E+02   0.79586E+00   0.10343E+00   0.00000E+00
   0.98697E+02   0.80672E+00   0.10393E+00   0.00000E+00
   0.99176E+02   0.81770E+00   0.10443E+00   0.00000E+00
   0.99654E+02   0.82883E+00   0.10493E+00   0.00000E+00
   0.10013E+03   0.84009E+00   0.10543E+00   0.00000E+00
   0.10061E+03   0.85149E+00   0.10593E+00   0.00000E+00
   0.10109E+03   0.86302E+00   0.10643E+00   0.00000E+00
   0.10157E+03   0.87470E+00   0.10693E+00   0.00000E+00
   0.10205E+03   0.88652E+00   0.10743E+00   0.00000E+00
   0.10253E+03   0.89849E+00   0.10793E+00   0.00000E+00
   0.10301E+03   0.91060E+00   0.10843E+00   0.00000E+00
   0.10349E+03   0.92286E+00   0.10893E+00   0.00000E+00
   0.10397E+03   0.93527E+00   0.10943E+00   0.00000E+00
   0.10445E+03   0.94782E+00   0.10993E+00   0.00000E+00
   0.10492E+03   0.96053E+00   0.11043E+00   0.00000E+00
   0.10540E+03   0.97338E+00   0.11093E+00   0.00000E+00
   0.10588E+03   0.98639E+00   0.11143E+00   0.00000E+00
   0.10636E+03   0.99955E+00   0.11193E+00   0.00000E+00
   0.10684E+03   0.10128E+01   0.11243E+00   0.00000E+00
   0.10732E+03   0.10262E+01   0.11293E+00   0.00000E+00
   0.10780E+03   0.10397E+01   0.11343E+00   0.00000E+00
   0.10828E+03   0.10534E+01   0.11393E+00   0.00000E+00
   0.10876E+03   0.10671E+01   0.11443E+00   0.00000E+00
   0.10924E+03   0.10810E+01   0.11493E+00   0.00000E+00
   0.10972E+03   0.10951E+01   0.11543E+00   0.00000E+00
   0.11020E+03   0.11093E+01   0.11593E+00   0.00000E+00
   0.11068E+03   0.11237E+01   0.11643E+00   0.00000E+00
   0.11116E+03   0.11382E+01   0.11693E+00   0.00000E+00
   0.11164E+03   0.11529E+01   0.11743E+00   0.00000E+00
   0.11212E+03   0.11677E+01   0.11793E+00   0.00000E+00
   0.11260E+03   0.11827E+01   0.11843E+00   0.00000E+00
   0.11308E+03   0.11978E+01   0.11893E+00   0.00000E+00
   0.11356E+03   0.12131E+01   0.11943E+00   0.00000E+00
   0.11404E+03   0.12286E+01   0.11993E+00   0.00000E+00
   0.11453E+03   0.12442E+01   0.12043E+00   0.00000E+00
   0.11501E+03   0.12600E+01   0.12093E+00   0.00000E+00
   0.11549E+03   0.12759E+01   0.12143E+00   0.00000E+00
   0.11597E+03   0.12921E+01   0.12193E+00   0.00000E+00
   0.11645E+03   0.13084E+01   0.12243E+00   0.00000E+00
   0.11693E+03   0.13248E+01   0.12293E+00   0.00000E+00
   0.11741E+03   0.13414E+01   0.12343E+00   0.00000E+00
   0.11789E+03   0.13582E+01   0.12393E+00   0.00000E+00
   0.11837E+03   0.13752E+01   0.12443E+00   0.00000E+00
   0.11885E+03   0.13923E+01   0.12493E+00   0.00000E+00
   0.11934E+03   0.14097E+01   0.12543E+00   0.00000E+00
   0.11982E+03   0.14272E+01   0.12593E+00   0.00000E+00
   0.12030E+03   0.14448E+01   0.12643E+00   0.00000E+00
   0.12078E+03   0.14627E+01   0.12693E+00   0.00000E+00
   0.12126E+03   0.14807E+01   0.12743E+00   0.00000E+00
   0.12174E+03   0.14989E+01   0.12793E+00   0.00000E+00
   0.12222E+03   0.15173E+01   0.12843E+00   0.00000E+00
   0.12271E+03   0.15359E+01   0.12893E+00   0.00000E+00
   0.12319E+03   0.15546E+01   0.12943E+00   0.00000E+00
   0.12367E+03   0.15736E+01   0.12993E+00   0.00000E+00
   0.12415E+03   0.15927E+01   0.13043E+00   0.00000E+00
   0.12463E+03   0.16121E+01   0.13093E+00   0.00000E+00
   0.12512E+03   0.16316E+01   0.13143E+00   0.00000E+00
   0.12560E+03   0.16513E+01   0.13193E+00   0.00000E+00
   0.12608E+03   0.16712E+01   0.13243E+00   0.00000E+00
   0.12656E+03   0.16913E+01   0.13293E+00   0.00000E+00
   0.12705E+03   0.17116E+01   0.13343E+00   0.00000E+00
   0.12753E+03   0.17320E+01   0.13393E+00   0.00000E+00
   0.12801E+03   0.17527E+01   0.13443E+00   0.00000E+00
   0.12849E+03   0.17736E+01   0.13493E+00   0.00000E+00
   0.12898E+03   0.17947E+01   0.13543E+00   0.00000E+00
   0.12946E+03   0.18159E+01   0.13593E+00   0.00000E+00
   0.12994E+03   0.18374E+01   0.13643E+00   0.00000E+00
   0.13043E+03   0.18591E+01   0.13693E+00   0.00000E+00
   0.13091E+03   0.18810E+01   0.13743E+00   0.00000E+00
   0.13139E+03   0.19030E+01   0.13793E+00   0.00000E+00
   0.13187E+03   0.19253E+01   0.13843E+00   0.00000E+00
   0.13236E+03   0.19478E+01   0.13893E+00   0.00000E+00
   0.13284E+03   0.19705E+01   0.13943E+00   0.00000E+00
   0.13333E+03   0.19934E+01   0.13993E+00   0.00000E+00
   0.13381E+03   0.20165E+01   0.14043E+00   0.00000E+00
   0.13429E+03   0.20399E+01   0.14093E+00   0.00000E+00
   0.13478E+03   0.20634E+01   0.14143E+00   0.00000E+00
   0.13526E+03   0.20871E+01   0.14193E+00   0.00000E+00
   0.13574E+03   0.21111E+01   0.14243E+00   0.00000E+00
   0.13623E+03   0.21352E+01   0.14293E+00   0.00000E+00
   0.13671E+03   0.21596E+01   0.14343E+00   0.00000E+00
   0.13720E+03   0.21842E+01   0.14393E+00   0.00000E+00
   0.13768E+03   0.22090E+01   0.14443E+00   0.00000E+00
   0.13816E+03   0.22341E+01   0.14493E+00   0.00000E+00
   0.13865E+03   0.22593E+01   0.14543E+00   0.00000E+00
   0.13913E+03   0.22848E+01   0.14593E+00   0.00000E+00
   0.13962E+03   0.23104E+01   0.14643E+00   0.00000E+00
   0.14010E+03   0.23364E+01   0.14693E+00   0.00000E+00
   0.14059E+03   0.23625E+01   0.14743E+00   0.00000E+00
   0.14107E+03   0.23888E+01   0.14793E+00   0.00000E+00
   0.14156E+03   0.24154E+01   0.14843E+00   0.00000E+00
   0.14204E+03   0.24422E+01   0.14893E+00   0.00000E+00
   0.14253E+03   0.24692E+01   0.14943E+00   0.00000E+00
   0.14301E+03   0.24964E+01   0.14993E+00   0.00000E+00
   0.14350E+03   0.25239E+01   0.15043E+00   0.00000E+00
   0.14398E+03   0.25516E+01   0.15093E+00   0.00000E+00
   0.14447E+03   0.25795E+01   0.15143E+00   0.00000E+00
   0.14495E+03   0.26076E+01   0.15193E+00   0.00000E+00
   0.14544E+03   0.26360E+01   0.15243E+00   0.00000E+00
   0.14593E+03   0.26646E+01   0.15293E+00   0.00000E+00
   0.14641E+03   0.26935E+01   0.15343E+00   0.00000E+00
   0.14690E+03   0.27225E+01   0.15393E+00   0.00000E+00
   0.14738E+03   0.27518E+01   0.15443E+00   0.00000E+00
   0.14787E+03   0.27814E+01   0.15493E+00   0.00000E+00
   0.14836E+03   0.28111E+01   0.15543E+00   0.00000E+00
   0.14884E+03   0.28411E+01   0.15593E+00   0.00000E+00
   0.14933E+03   0.28714E+01   0.15643E+00   0.00000E+00
   0.14982E+03   0.29018E+01   0.15693E+00   0.00000E+00
   0.15030E+03   0.29325E+01   0.15743E+00   0.00000E+00
   0.15079E+03   0.29635E+01   0.15793E+00   0.00000E+00
   0.15128E+03   0.29947E+01   0.15843E+00   0.00000E+00
   0.15176E+03   0.30261E+01   0.15893E+00   0.00000E+00
   0.15225E+03   0.30578E+01   0.15943E+00   0.00000E+00
   0.15274E+03   0.30897E+01   0.15993E+00   0.00000E+00
   0.15322E+03   0.31218E+01   0.16043E+00   0.00000E+00
   0.15371E+03   0.31542E+01   0.16093E+00   0.00000E+00
   0.15420E+03   0.31869E+01   0.16143E+00   0.00000E+00
   0.15469E+03   0.32198E+01   0.16193E+00   0.00000E+00
   0.15517E+03   0.32529E+01   0.16243E+00   0.00000E+00
   0.15566E+03   0.32863E+01   0.16293E+00   0.00000E+00
   0.15615E+03   0.33199E+01   0.16343E+00   0.00000E+00
   0.15664E+03   0.33537E+01   0.16393E+00   0.00000E+00
   0.15713E+03   0.33879E+01   0.16443E+00   0.00000E+00
   0.15761E+03   0.34222E+01   0.16493E+00   0.00000E+00
   0.15810E+03   0.34568E+01   0.16543E+00   0.00000E+00
   0.15859E+03   0.34917E+01   0.16593E+00   0.00000E+00
   0.15908E+03   0.35268E+01   0.16643E+00   0.00000E+00
   0.15957E+03   0.35622E+01   0.16693E+00   0.00000E+00
   0.16006E+03   0.35978E+01   0.16743E+00   0.00000E+00
   0.16055E+03   0.36337E+01   0.16793E+00   0.00000E+00
   0.16103E+03   0.36698E+01   0.16843E+00   0.00000E+00
   0.16152E+03   0.37062E+01   0.16893E+00   0.00000E+00
   0.16201E+03   0.37429E+01   0.16943E+00   0.00000E+00
   0.16250E+03   0.37798E+01   0.16993E+00   0.00000E+00
   0.16299E+03   0.38169E+01   0.17043E+00   0.00000E+00
   0.16348E+03   0.38543E+01   0.17093E+00   0.00000E+00
   0.16397E+03   0.38920E+01   0.17143E+00   0.00000E+00
   0.16446E+03   0.39299E+01   0.17193E+00   0.00000E+00
   0.16495E+03   0.39681E+01   0.17243E+00   0.00000E+00
   0.16544E+03   0.40066E+01   0.17293E+00   0.00000E+00
   0.16593E+03   0.40453E+01   0.17343E+00   0.00000E+00
   0.16642E+03   0.40843E+01   0.17393E+00   0.00000E+00
   0.16691E+03   0.41235E+01   0.17443E+00   0.00000E+00
   0.16740E+03   0.41630E+01   0.17493E+00   0.00000E+00
   0.16789E+03   0.42028E+01   0.17543E+00   0.00000E+00
   0.16838E+03   0.42428E+01   0.17593E+00   0.00000E+00
   0.16887E+03   0.42831E+01   0.17643E+00   0.00000E+00
   0.16936E+03   0.43237E+01   0.17693E+00   0.00000E+00
   0.16985E+03   0.43645E+01   0.17743E+00   0.00000E+00
   0.17034E+03   0.44056E+01   0.17793E+00   0.00000E+00
   0.17084E+03   0.44470E+01   0.17843E+00   0.00000E+00
   0.17133E+03   0.44887E+01   0.17893E+00   0.00000E+00
   0.17182E+03   0.45306E+01   0.17943E+00   0.00000E+00
   0.17231E+03   0.45728E+01   0.17993E+00   0.00000E+00
   0.17280E+03   0.46152E+01   0.18043E+00   0.00000E+00
   0.17329E+03   0.46579E+01   0.18093E+00   0.00000E+00
   0.17378E+03   0.47009E+01   0.18143E+00   0.00000E+00
   0.17428E+03   0.47442E+01   0.18193E+00   0.00000E+00
   0.17477E+03   0.47878E+01   0.18243E+00   0.00000E+00
   0.17526E+03   0.48316E+01   0.18293E+00   0.00000E+00
   0.17575E+03   0.48757E+01   0.18343E+00   0.00000E+00
   0.17625E+03   0.49200E+01   0.18393E+00   0.00000E+00
   0.17674E+03   0.49647E+01   0.18443E+00   0.00000E+00
   0.17723E+03   0.50096E+01   0.18493E+00   0.00000E+00
   0.17772E+03   0.50548E+01   0.18543E+00   0.00000E+00
   0.17822E+03   0.51003E+01   0.18593E+00   0.00000E+00
   0.17871E+03   0.51461E+01   0.18643E+00   0.00000E+00
   0.17920E+03   0.51921E+01   0.18693E+00   0.00000E+00
   0.17970E+03   0.52385E+01   0.18743E+00   0.00000E+00
   0.18019E+03   0.52851E+01   0.18793E+00   0.00000E+00
   0.18068E+03   0.53320E+01   0.18843E+00   0.00000E+00
   0.18118E+03   0.53791E+01   0.18893E+00   0.00000E+00
   0.18167E+03   0.54266E+01   0.18943E+00   0.00000E+00
   0.18216E+03   0.54743E+01   0.18993E+00   0.00000E+00
   0.18266E+03   0.55223E+01   0.19043E+00   0.00000E+00
   0.18315E+03   0.55707E+01   0.19093E+00   0.00000E+00
   0.18365E+03   0.56192E+01   0.19143E+00   0.00000E+00
   0.18414E+03   0.56681E+01   0.19193E+00   0.00000E+00
   0.18464E+03   0.57173E+01   0.19243E+00   0.00000E+00
   0.18513E+03   0.57668E+01   0.19293E+00   0.00000E+00
   0.18562E+03   0.58165E+01   0.19343E+00   0.00000E+00
   0.18612E+03   0.58665E+01   0.19393E+00   0.00000E+00
   0.18661E+03   0.59168E+01   0.19443E+00   0.00000E+00
   0.18711E+03   0.59675E+01   0.19493E+00   0.00000E+00
   0.18761E+03   0.60184E+01   0.19543E+00   0.00000E+00
   0.18810E+03   0.60696E+01   0.19593E+00   0.00000E+00
   0.18860E+03   0.61210E+01   0.19643E+00   0.00000E+00
   0.18909E+03   0.61728E+01   0.19693E+00   0.00000E+00
   0.18959E+03   0.62249E+01   0.19743E+00   0.00000E+00
   0.19008E+03   0.62772E+01   0.19793E+00   0.00000E+00
   0.19058E+03   0.63299E+01   0.19843E+00   0.00000E+00
   0.19108E+03   0.63829E+01   0.19893E+00   0.00000E+00
   0.19157E+03   0.64361E+01   0.19943E+00   0.00000E+00
   0.19207E+03   0.64896E+01   0.19993E+00   0.00000E+00
   0.19257E+03   0.65435E+01   0.20043E+00   0.00000E+00
   0.19306E+03   0.65976E+01   0.20093E+00   0.00000E+00
   0.19356E+03   0.66521E+01   0.20143E+00   0.00000E+00
   0.19406E+03   0.67068E+01   0.20193E+00   0.00000E+00
   0.19455E+03   0.67618E+01   0.20243E+00   0.00000E+00
   0.19505E+03   0.68171E+01   0.20293E+00   0.00000E+00
   0.19555E+03   0.68728E+01   0.20343E+00   0.00000E+00
   0.19605E+03   0.69287E+01   0.20393E+00   0.00000E+00
   0.19654E+03   0.69849E+01   0.20443E+00   0.00000E+00
   0.19704E+03   0.70415E+01   0.20493E+00   0.00000E+00
   0.19754E+03   0.70983E+01   0.20543E+00   0.00000E+00
   0.19804E+03   0.71554E+01   0.20593E+00   0.00000E+00
   0.19854E+03   0.72128E+01   0.20643E+00   0.00000E+00
   0.19903E+03   0.72706E+01   0.20693E+00   0.00000E+00
   0.19953E+03   0.73286E+01   0.20743E+00   0.00000E+00
   0.20003E+03   0.73870E+01   0.20793E+00   0.00000E+00
   0.20053E+03   0.74456E+01   0.20843E+00   0.00000E+00
   0.20103E+03   0.75046E+01   0.20893E+00   0.00000E+00
   0.20153E+03   0.75638E+01   0.20943E+00   0.00000E+00
   0.20203E+03   0.76234E+01   0.20993E+00   0.00000E+00
   0.20253E+03   0.76833E+01   0.21043E+00   0.00000E+00
   0.20303E+03   0.77435E+01   0.21093E+00   0.00000E+00
   0.20353E+03   0.78040E+01   0.21143E+00   0.00000E+00
   0.20403E+03   0.78648E+01   0.21193E+00   0.00000E+00
   0.20453E+03   0.79259E+01   0.21243E+00   0.00000E+00
   0.20503E+03   0.79873E+01   0.21293E+00   0.00000E+00
   0.20553E+03   0.80490E+01   0.21343E+00   0.00000E+00
   0.20603E+03   0.81110E+01   0.21393E+00   0.00000E+00
   0.20653E+03   0.81734E+01   0.21443E+00   0.00000E+00
   0.20703E+03   0.82360E+01   0.21493E+00   0.00000E+00
   0.20753E+03   0.82990E+01   0.21543E+00   0.00000E+00
   0.20803E+03   0.83623E+01   0.21593E+00   0.00000E+00
   0.20853E+03   0.84259E+01   0.21643E+00   0.00000E+00
   0.20903E+03   0.84898E+01   0.21693E+00   0.00000E+00
   0.20953E+03   0.85540E+01   0.21743E+00   0.00000E+00
   0.21004E+03   0.86185E+01   0.21793E+00   0.00000E+00
   0.21054E+03   0.86833E+01   0.21843E+00   0.00000E+00
   0.21104E+03   0.87485E+01   0.21893E+00   0.00000E+00
   0.21154E+03   0.88140E+01   0.21943E+00   0.00000E+00
   0.21204E+03   0.88797E+01   0.21993E+00   0.00000E+00
   0.21255E+03   0.89458E+01   0.22043E+00   0.00000E+00
   0.21305E+03   0.90123E+01   0.22093E+00   0.00000E+00
   0.21355E+03   0.90790E+01   0.22143E+00   0.00000E+00
   0.21405E+03   0.91460E+01   0.22193E+00   0.00000E+00
   0.21456E+03   0.92134E+01   0.22243E+00   0.00000E+00
   0.21506E+03   0.92811E+01   0.22293E+00   0.00000E+00
   0.21556E+03   0.93491E+01   0.22343E+00   0.00000E+00
   0.21607E+03   0.94174E+01   0.22393E+00   0.00000E+00
   0.21657E+03   0.94860E+01   0.22443E+00   0.00000E+00
   0.21707E+03   0.95550E+01   0.22493E+00   0.00000E+00
   0.21758E+03   0.96243E+01   0.22543E+00   0.00000E+00
   0.21808E+03   0.96939E+01   0.22593E+00   0.00000E+00
   0.21859E+03   0.97638E+01   0.22643E+00   0.00000E+00
   0.21909E+03   0.98340E+01   0.22693E+00   0.00000E+00
   0.21960E+03   0.99046E+01   0.22743E+00   0.00000E+00
   0.22010E+03   0.99755E+01   0.22793E+00   0.00000E+00
   0.22060E+03   0.10047E+02   0.22843E+00   0.00000E+00
   0.22111E+03   0.10118E+02   0.22893E+00   0.00000E+00
   0.22161E+03   0.10190E+02   0.22943E+00   0.00000E+00
   0.22212E+03   0.10262E+02   0.22993E+00   0.00000E+00
   0.22263E+03   0.10335E+02   0.23043E+00   0.00000E+00
   0.22313E+03   0.10407E+02   0.23093E+00   0.00000E+00
   0.22364E+03   0.10481E+02   0.23143E+00   0.00000E+00
   0.22414E+03   0.10554E+02   0.23193E+00   0.00000E+00
   0.22465E+03   0.10628E+02   0.23243E+00   0.00000E+00
   0.22515E+03   0.10702E+02   0.23293E+00   0.00000E+00
   0.22566E+03   0.10776E+02   0.23343E+00   0.00000E+00
   0.22617E+03   0.10851E+02   0.23393E+00   0.00000E+00
   0.22667E+03   0.10926E+02   0.23443E+00   0.00000E+00
   0.22718E+03   0.11002E+02   0.23493E+00   0.00000E+00
   0.22769E+03   0.11077E+02   0.23543E+00   0.00000E+00
   0.22820E+03   0.11153E+02   0.23593E+00   0.00000E+00
   0.22870E+03   0.11230E+02   0.23643E+00   0.00000E+00
   0.22921E+03   0.11306E+02   0.23693E+00   0.00000E+00
   0.22972E+03   0.11384E+02   0.23743E+00   0.00000E+00
   0.23023E+03   0.11461E+02   0.23793E+00   0.00000E+00
   0.23073E+03   0.11539E+02   0.23843E+00   0.00000E+00
   0.23124E+03   0.11617E+02   0.23893E+00   0.00000E+00
   0.23175E+03   0.11695E+02   0.23943E+00   0.00000E+00
   0.23226E+03   0.11774E+02   0.23993E+00   0.00000E+00
   0.23277E+03   0.11853E+02   0.24043E+00   0.00000E+00
   0.23328E+03   0.11932E+02   0.24093E+00   0.00000E+00
   0.23379E+03   0.12012E+02   0.24143E+00   0.00000E+00
   0.23429E+03   0.12092E+02   0.24193E+00   0.00000E+00
   0.23480E+03   0.12172E+02   0.24243E+00   0.00000E+00
   0.23531E+03   0.12253E+02   0.24293E+00   0.00000E+00
   0.23582E+03   0.12333E+02   0.24343E+00   0.00000E+00
   0.23633E+03   0.12415E+02   0.24393E+00   0.00000E+00
   0.23684E+03   0.12496E+02   0.24443E+00   0.00000E+00
   0.23735E+03   0.12578E+02   0.24493E+00   0.00000E+00
   0.23786E+03   0.12661E+02   0.24543E+00   0.00000E+00
   0.23837E+03   0.12743E+02   0.24593E+00   0.00000E+00
   0.23888E+03   0.12826E+02   0.24643E+00   0.00000E+00
   0.23939E+03   0.12910E+02   0.24693E+00   0.00000E+00
   0.23991E+03   0.12993E+02   0.24743E+00   0.00000E+00
   0.24042E+03   0.13077E+02   0.24793E+00   0.00000E+00
   0.24093E+03   0.13161E+02   0.24843E+00   0.00000E+00
   0.24144E+03   0.13246E+02   0.24893E+00   0.00000E+00
   0.24195E+03   0.13331E+02   0.24943E+00   0.00000E+00
   0.24246E+03   0.13416E+02   0.24993E+00   0.00000E+00
   0.24298E+03   0.13502E+02   0.25043E+00   0.00000E+00
   0.24349E+03   0.13588E+02   0.25093E+00   0.00000E+00
   0.24400E+03   0.13674E+02   0.25143E+00   0.00000E+00
   0.24451E+03   0.13761E+02   0.25193E+00   0.00000E+00
   0.24502E+03   0.13848E+02   0.25243E+00   0.00000E+00
   0.24554E+03   0.13935E+02   0.25293E+00   0.00000E+00
   0.24605E+03   0.14022E+02   0.25343E+00   0.00000E+00
   0.24656E+03   0.14110E+02   0.25393E+00   0.00000E+00
   0.24708E+03   0.14199E+02   0.25443E+00   0.00000E+00
   0.24759E+03   0.14287E+02   0.25493E+00   0.00000E+00
   0.24810E+03   0.14376E+02   0.25543E+00   0.00000E+00
   0.24862E+03   0.14465E+02   0.25593E+00   0.00000E+00
   0.24913E+03   0.14555E+02   0.25643E+00   0.00000E+00
   0.24965E+03   0.14645E+02   0.25693E+00   0.00000E+00
   0.25016E+03   0.14735E+02   0.25743E+00   0.00000E+00
   0.25068E+03   0.14826E+02   0.25793E+00   0.00000E+00
   0.25119E+03   0.14917E+02   0.25843E+00   0.00000E+00
   0.25171E+03   0.15008E+02   0.25893E+00   0.00000E+00
   0.25222E+03   0.15100E+02   0.25943E+00   0.00000E+00
   0.25274E+03   0.15191E+02   0.25993E+00   0.00000E+00
   0.25325E+03   0.15284E+02   0.26043E+00   0.00000E+00
   0.25377E+03   0.15376E+02   0.26093E+00   0.00000E+00
   0.25428E+03   0.15469E+02   0.26143E+00   0.00000E+00
