 ========================================================
       E/V           P              n           eps      
   0.37119E-01   0.50488E-04   0.39710E-04   0.00000E+00
   0.46756E-01   0.68657E-04   0.50014E-04   0.00000E+00
   0.60359E-01   0.93311E-04   0.64550E-04   0.00000E+00
   0.77973E-01   0.12689E-03   0.83310E-04   0.00000E+00
   0.95980E-01   0.16209E-03   0.10250E-03   0.00000E+00
   0.10406E+00   0.18050E-03   0.11115E-03   0.00000E+00
   0.11466E+00   0.20535E-03   0.12240E-03   0.00000E+00
   0.14781E+00   0.27918E-03   0.15780E-03   0.00000E+00
   0.18427E+00   0.36301E-03   0.19660E-03   0.00000E+00
   0.22074E+00   0.43684E-03   0.23550E-03   0.00000E+00
   0.37539E+00   0.54551E-03   0.40000E-03   0.00000E+00
   0.56320E+00   0.78705E-03   0.60000E-03   0.00000E+00
   0.82573E+00   0.10579E-02   0.87900E-03   0.00000E+00
   0.14950E+01   0.16459E-02   0.15900E-02   0.00000E+00
   0.35099E+01   0.38654E-02   0.37300E-02   0.00000E+00
   0.54329E+01   0.69094E-02   0.57700E-02   0.00000E+00
   0.83919E+01   0.13082E-01   0.89100E-02   0.00000E+00
   0.19252E+02   0.46349E-01   0.20400E-01   0.00000E+00
   0.44938E+02   0.17133E+00   0.47500E-01   0.00000E+00
   0.49287E+02   0.22897E+00   0.52242E-01   0.00000E+00
   0.49761E+02   0.23558E+00   0.52742E-01   0.00000E+00
   0.50235E+02   0.24230E+00   0.53242E-01   0.00000E+00
   0.50709E+02   0.24915E+00   0.53742E-01   0.00000E+00
   0.51183E+02   0.25611E+00   0.54242E-01   0.00000E+00
   0.51657E+02   0.26319E+00   0.54742E-01   0.00000E+00
   0.52131E+02   0.27039E+00   0.55242E-01   0.00000E+00
   0.52606E+02   0.27770E+00   0.55742E-01   0.00000E+00
   0.53080E+02   0.28514E+00   0.56242E-01   0.00000E+00
   0.53554E+02   0.29270E+00   0.56742E-01   0.00000E+00
   0.54029E+02   0.30038E+00   0.57242E-01   0.00000E+00
   0.54504E+02   0.30818E+00   0.57742E-01   0.00000E+00
   0.54978E+02   0.31610E+00   0.58242E-01   0.00000E+00
   0.55453E+02   0.32414E+00   0.58742E-01   0.00000E+00
   0.55928E+02   0.33231E+00   0.59242E-01   0.00000E+00
   0.56403E+02   0.34060E+00   0.59742E-01   0.00000E+00
   0.56878E+02   0.34901E+00   0.60242E-01   0.00000E+00
   0.57353E+02   0.35754E+00   0.60742E-01   0.00000E+00
   0.57828E+02   0.36620E+00   0.61242E-01   0.00000E+00
   0.58303E+02   0.37498E+00   0.61742E-01   0.00000E+00
   0.58778E+02   0.38389E+00   0.62242E-01   0.00000E+00
   0.59253E+02   0.39292E+00   0.62742E-01   0.00000E+00
   0.59729E+02   0.40208E+00   0.63242E-01   0.00000E+00
   0.60204E+02   0.41136E+00   0.63742E-01   0.00000E+00
   0.60680E+02   0.42076E+00   0.64242E-01   0.00000E+00
   0.61155E+02   0.43030E+00   0.64742E-01   0.00000E+00
   0.61631E+02   0.43995E+00   0.65242E-01   0.00000E+00
   0.62107E+02   0.44974E+00   0.65742E-01   0.00000E+00
   0.62582E+02   0.45965E+00   0.66242E-01   0.00000E+00
   0.63058E+02   0.46969E+00   0.66742E-01   0.00000E+00
   0.63534E+02   0.47986E+00   0.67242E-01   0.00000E+00
   0.64010E+02   0.49015E+00   0.67742E-01   0.00000E+00
   0.64486E+02   0.50057E+00   0.68242E-01   0.00000E+00
   0.64963E+02   0.51112E+00   0.68742E-01   0.00000E+00
   0.65439E+02   0.52180E+00   0.69242E-01   0.00000E+00
   0.65915E+02   0.53260E+00   0.69742E-01   0.00000E+00
   0.66392E+02   0.54354E+00   0.70242E-01   0.00000E+00
   0.66868E+02   0.55460E+00   0.70742E-01   0.00000E+00
   0.67345E+02   0.56580E+00   0.71242E-01   0.00000E+00
   0.67821E+02   0.57712E+00   0.71742E-01   0.00000E+00
   0.68298E+02   0.58857E+00   0.72242E-01   0.00000E+00
   0.68775E+02   0.60015E+00   0.72742E-01   0.00000E+00
   0.69252E+02   0.61187E+00   0.73242E-01   0.00000E+00
   0.69729E+02   0.62371E+00   0.73742E-01   0.00000E+00
   0.70206E+02   0.63568E+00   0.74242E-01   0.00000E+00
   0.70683E+02   0.64779E+00   0.74742E-01   0.00000E+00
   0.71160E+02   0.66002E+00   0.75242E-01   0.00000E+00
   0.71637E+02   0.67239E+00   0.75742E-01   0.00000E+00
   0.72115E+02   0.68489E+00   0.76242E-01   0.00000E+00
   0.72592E+02   0.69751E+00   0.76742E-01   0.00000E+00
   0.73070E+02   0.71028E+00   0.77242E-01   0.00000E+00
   0.73547E+02   0.72317E+00   0.77742E-01   0.00000E+00
   0.74025E+02   0.73620E+00   0.78242E-01   0.00000E+00
   0.74503E+02   0.74936E+00   0.78742E-01   0.00000E+00
   0.74981E+02   0.76265E+00   0.79242E-01   0.00000E+00
   0.75459E+02   0.77607E+00   0.79742E-01   0.00000E+00
   0.75937E+02   0.78963E+00   0.80242E-01   0.00000E+00
   0.76415E+02   0.80333E+00   0.80742E-01   0.00000E+00
   0.76893E+02   0.81715E+00   0.81242E-01   0.00000E+00
   0.77372E+02   0.83111E+00   0.81742E-01   0.00000E+00
   0.77850E+02   0.84521E+00   0.82242E-01   0.00000E+00
   0.78328E+02   0.85944E+00   0.82742E-01   0.00000E+00
   0.78807E+02   0.87381E+00   0.83242E-01   0.00000E+00
   0.79286E+02   0.88831E+00   0.83742E-01   0.00000E+00
   0.79764E+02   0.90295E+00   0.84242E-01   0.00000E+00
   0.80243E+02   0.91772E+00   0.84742E-01   0.00000E+00
   0.80722E+02   0.93263E+00   0.85242E-01   0.00000E+00
   0.81201E+02   0.94768E+00   0.85742E-01   0.00000E+00
   0.81680E+02   0.96286E+00   0.86242E-01   0.00000E+00
   0.82159E+02   0.97818E+00   0.86742E-01   0.00000E+00
   0.82639E+02   0.99363E+00   0.87242E-01   0.00000E+00
   0.83118E+02   0.10092E+01   0.87742E-01   0.00000E+00
   0.83597E+02   0.10249E+01   0.88242E-01   0.00000E+00
   0.84077E+02   0.10408E+01   0.88742E-01   0.00000E+00
   0.84557E+02   0.10568E+01   0.89242E-01   0.00000E+00
   0.85036E+02   0.10729E+01   0.89742E-01   0.00000E+00
   0.85516E+02   0.10892E+01   0.90242E-01   0.00000E+00
   0.85996E+02   0.11056E+01   0.90742E-01   0.00000E+00
   0.86476E+02   0.11222E+01   0.91242E-01   0.00000E+00
   0.86956E+02   0.11389E+01   0.91742E-01   0.00000E+00
   0.87436E+02   0.11557E+01   0.92242E-01   0.00000E+00
   0.87917E+02   0.11726E+01   0.92742E-01   0.00000E+00
   0.88397E+02   0.11897E+01   0.93242E-01   0.00000E+00
   0.88877E+02   0.12070E+01   0.93742E-01   0.00000E+00
   0.89358E+02   0.12244E+01   0.94242E-01   0.00000E+00
   0.89839E+02   0.12419E+01   0.94742E-01   0.00000E+00
   0.90319E+02   0.12596E+01   0.95242E-01   0.00000E+00
   0.90800E+02   0.12774E+01   0.95742E-01   0.00000E+00
   0.91281E+02   0.12953E+01   0.96242E-01   0.00000E+00
   0.91762E+02   0.13134E+01   0.96742E-01   0.00000E+00
   0.92243E+02   0.13317E+01   0.97242E-01   0.00000E+00
   0.92724E+02   0.13500E+01   0.97742E-01   0.00000E+00
   0.93206E+02   0.13686E+01   0.98242E-01   0.00000E+00
   0.93687E+02   0.13873E+01   0.98742E-01   0.00000E+00
   0.94168E+02   0.14061E+01   0.99242E-01   0.00000E+00
   0.94650E+02   0.14251E+01   0.99742E-01   0.00000E+00
   0.95132E+02   0.14442E+01   0.10024E+00   0.00000E+00
   0.95613E+02   0.14635E+01   0.10074E+00   0.00000E+00
   0.96095E+02   0.14829E+01   0.10124E+00   0.00000E+00
   0.96577E+02   0.15025E+01   0.10174E+00   0.00000E+00
   0.97059E+02   0.15222E+01   0.10224E+00   0.00000E+00
   0.97541E+02   0.15421E+01   0.10274E+00   0.00000E+00
   0.98024E+02   0.15621E+01   0.10324E+00   0.00000E+00
   0.98506E+02   0.15823E+01   0.10374E+00   0.00000E+00
   0.98988E+02   0.16026E+01   0.10424E+00   0.00000E+00
   0.99471E+02   0.16231E+01   0.10474E+00   0.00000E+00
   0.99954E+02   0.16437E+01   0.10524E+00   0.00000E+00
   0.10044E+03   0.16644E+01   0.10574E+00   0.00000E+00
   0.10092E+03   0.16853E+01   0.10624E+00   0.00000E+00
   0.10140E+03   0.17063E+01   0.10674E+00   0.00000E+00
   0.10189E+03   0.17274E+01   0.10724E+00   0.00000E+00
   0.10237E+03   0.17486E+01   0.10774E+00   0.00000E+00
   0.10285E+03   0.17700E+01   0.10824E+00   0.00000E+00
   0.10333E+03   0.17915E+01   0.10874E+00   0.00000E+00
   0.10382E+03   0.18132E+01   0.10924E+00   0.00000E+00
   0.10430E+03   0.18350E+01   0.10974E+00   0.00000E+00
   0.10479E+03   0.18568E+01   0.11024E+00   0.00000E+00
   0.10527E+03   0.18789E+01   0.11074E+00   0.00000E+00
   0.10575E+03   0.19010E+01   0.11124E+00   0.00000E+00
   0.10624E+03   0.19231E+01   0.11174E+00   0.00000E+00
   0.10672E+03   0.19453E+01   0.11224E+00   0.00000E+00
   0.10720E+03   0.19676E+01   0.11274E+00   0.00000E+00
   0.10769E+03   0.19899E+01   0.11324E+00   0.00000E+00
   0.10817E+03   0.20123E+01   0.11374E+00   0.00000E+00
   0.10866E+03   0.20349E+01   0.11424E+00   0.00000E+00
   0.10914E+03   0.20575E+01   0.11474E+00   0.00000E+00
   0.10963E+03   0.20802E+01   0.11524E+00   0.00000E+00
   0.11011E+03   0.21030E+01   0.11574E+00   0.00000E+00
   0.11060E+03   0.21260E+01   0.11624E+00   0.00000E+00
   0.11108E+03   0.21490E+01   0.11674E+00   0.00000E+00
   0.11157E+03   0.21721E+01   0.11724E+00   0.00000E+00
   0.11205E+03   0.21953E+01   0.11774E+00   0.00000E+00
   0.11254E+03   0.22187E+01   0.11824E+00   0.00000E+00
   0.11302E+03   0.22421E+01   0.11874E+00   0.00000E+00
   0.11351E+03   0.22657E+01   0.11924E+00   0.00000E+00
   0.11399E+03   0.22894E+01   0.11974E+00   0.00000E+00
   0.11448E+03   0.23131E+01   0.12024E+00   0.00000E+00
   0.11496E+03   0.23370E+01   0.12074E+00   0.00000E+00
   0.11545E+03   0.23611E+01   0.12124E+00   0.00000E+00
   0.11594E+03   0.23852E+01   0.12174E+00   0.00000E+00
   0.11642E+03   0.24095E+01   0.12224E+00   0.00000E+00
   0.11691E+03   0.24339E+01   0.12274E+00   0.00000E+00
   0.11739E+03   0.24584E+01   0.12324E+00   0.00000E+00
   0.11788E+03   0.24830E+01   0.12374E+00   0.00000E+00
   0.11837E+03   0.25078E+01   0.12424E+00   0.00000E+00
   0.11885E+03   0.25327E+01   0.12474E+00   0.00000E+00
   0.11934E+03   0.25578E+01   0.12524E+00   0.00000E+00
   0.11983E+03   0.25830E+01   0.12574E+00   0.00000E+00
   0.12031E+03   0.26083E+01   0.12624E+00   0.00000E+00
   0.12080E+03   0.26337E+01   0.12674E+00   0.00000E+00
   0.12129E+03   0.26593E+01   0.12724E+00   0.00000E+00
   0.12177E+03   0.26851E+01   0.12774E+00   0.00000E+00
   0.12226E+03   0.27110E+01   0.12824E+00   0.00000E+00
   0.12275E+03   0.27370E+01   0.12874E+00   0.00000E+00
   0.12324E+03   0.27632E+01   0.12924E+00   0.00000E+00
   0.12372E+03   0.27895E+01   0.12974E+00   0.00000E+00
   0.12421E+03   0.28160E+01   0.13024E+00   0.00000E+00
   0.12470E+03   0.28426E+01   0.13074E+00   0.00000E+00
   0.12519E+03   0.28693E+01   0.13124E+00   0.00000E+00
   0.12568E+03   0.28962E+01   0.13174E+00   0.00000E+00
   0.12616E+03   0.29233E+01   0.13224E+00   0.00000E+00
   0.12665E+03   0.29505E+01   0.13274E+00   0.00000E+00
   0.12714E+03   0.29778E+01   0.13324E+00   0.00000E+00
   0.12763E+03   0.30053E+01   0.13374E+00   0.00000E+00
   0.12812E+03   0.30330E+01   0.13424E+00   0.00000E+00
   0.12860E+03   0.30608E+01   0.13474E+00   0.00000E+00
   0.12909E+03   0.30888E+01   0.13524E+00   0.00000E+00
   0.12958E+03   0.31169E+01   0.13574E+00   0.00000E+00
   0.13007E+03   0.31451E+01   0.13624E+00   0.00000E+00
   0.13056E+03   0.31736E+01   0.13674E+00   0.00000E+00
   0.13105E+03   0.32021E+01   0.13724E+00   0.00000E+00
   0.13154E+03   0.32309E+01   0.13774E+00   0.00000E+00
   0.13203E+03   0.32598E+01   0.13824E+00   0.00000E+00
   0.13252E+03   0.32888E+01   0.13874E+00   0.00000E+00
   0.13301E+03   0.33180E+01   0.13924E+00   0.00000E+00
   0.13350E+03   0.33474E+01   0.13974E+00   0.00000E+00
   0.13399E+03   0.33769E+01   0.14024E+00   0.00000E+00
   0.13448E+03   0.34066E+01   0.14074E+00   0.00000E+00
   0.13497E+03   0.34365E+01   0.14124E+00   0.00000E+00
   0.13546E+03   0.34665E+01   0.14174E+00   0.00000E+00
   0.13595E+03   0.34967E+01   0.14224E+00   0.00000E+00
   0.13644E+03   0.35270E+01   0.14274E+00   0.00000E+00
   0.13693E+03   0.35576E+01   0.14324E+00   0.00000E+00
   0.13742E+03   0.35883E+01   0.14374E+00   0.00000E+00
   0.13791E+03   0.36191E+01   0.14424E+00   0.00000E+00
   0.13840E+03   0.36501E+01   0.14474E+00   0.00000E+00
   0.13889E+03   0.36813E+01   0.14524E+00   0.00000E+00
   0.13938E+03   0.37127E+01   0.14574E+00   0.00000E+00
   0.13987E+03   0.37442E+01   0.14624E+00   0.00000E+00
   0.14036E+03   0.37760E+01   0.14674E+00   0.00000E+00
   0.14085E+03   0.38079E+01   0.14724E+00   0.00000E+00
   0.14134E+03   0.38399E+01   0.14774E+00   0.00000E+00
   0.14183E+03   0.38722E+01   0.14824E+00   0.00000E+00
   0.14233E+03   0.39046E+01   0.14874E+00   0.00000E+00
   0.14282E+03   0.39372E+01   0.14924E+00   0.00000E+00
   0.14331E+03   0.39699E+01   0.14974E+00   0.00000E+00
   0.14380E+03   0.40029E+01   0.15024E+00   0.00000E+00
   0.14429E+03   0.40360E+01   0.15074E+00   0.00000E+00
   0.14479E+03   0.40693E+01   0.15124E+00   0.00000E+00
   0.14528E+03   0.41028E+01   0.15174E+00   0.00000E+00
   0.14577E+03   0.41365E+01   0.15224E+00   0.00000E+00
   0.14626E+03   0.41703E+01   0.15274E+00   0.00000E+00
   0.14675E+03   0.42044E+01   0.15324E+00   0.00000E+00
   0.14725E+03   0.42386E+01   0.15374E+00   0.00000E+00
   0.14774E+03   0.42730E+01   0.15424E+00   0.00000E+00
   0.14823E+03   0.43076E+01   0.15474E+00   0.00000E+00
   0.14873E+03   0.43424E+01   0.15524E+00   0.00000E+00
   0.14922E+03   0.43774E+01   0.15574E+00   0.00000E+00
   0.14971E+03   0.44125E+01   0.15624E+00   0.00000E+00
   0.15021E+03   0.44479E+01   0.15674E+00   0.00000E+00
   0.15070E+03   0.44834E+01   0.15724E+00   0.00000E+00
   0.15119E+03   0.45192E+01   0.15774E+00   0.00000E+00
   0.15169E+03   0.45551E+01   0.15824E+00   0.00000E+00
   0.15218E+03   0.45912E+01   0.15874E+00   0.00000E+00
   0.15267E+03   0.46275E+01   0.15924E+00   0.00000E+00
   0.15317E+03   0.46641E+01   0.15974E+00   0.00000E+00
   0.15366E+03   0.47008E+01   0.16024E+00   0.00000E+00
   0.15416E+03   0.47377E+01   0.16074E+00   0.00000E+00
   0.15465E+03   0.47748E+01   0.16124E+00   0.00000E+00
   0.15514E+03   0.48121E+01   0.16174E+00   0.00000E+00
   0.15564E+03   0.48496E+01   0.16224E+00   0.00000E+00
   0.15613E+03   0.48873E+01   0.16274E+00   0.00000E+00
   0.15663E+03   0.49252E+01   0.16324E+00   0.00000E+00
   0.15712E+03   0.49633E+01   0.16374E+00   0.00000E+00
   0.15762E+03   0.50016E+01   0.16424E+00   0.00000E+00
   0.15811E+03   0.50401E+01   0.16474E+00   0.00000E+00
   0.15861E+03   0.50789E+01   0.16524E+00   0.00000E+00
   0.15910E+03   0.51178E+01   0.16574E+00   0.00000E+00
   0.15960E+03   0.51569E+01   0.16624E+00   0.00000E+00
   0.16010E+03   0.51963E+01   0.16674E+00   0.00000E+00
   0.16059E+03   0.52358E+01   0.16724E+00   0.00000E+00
   0.16109E+03   0.52756E+01   0.16774E+00   0.00000E+00
   0.16158E+03   0.53156E+01   0.16824E+00   0.00000E+00
   0.16208E+03   0.53557E+01   0.16874E+00   0.00000E+00
   0.16257E+03   0.53961E+01   0.16924E+00   0.00000E+00
   0.16307E+03   0.54367E+01   0.16974E+00   0.00000E+00
   0.16357E+03   0.54776E+01   0.17024E+00   0.00000E+00
   0.16406E+03   0.55186E+01   0.17074E+00   0.00000E+00
   0.16456E+03   0.55599E+01   0.17124E+00   0.00000E+00
   0.16506E+03   0.56013E+01   0.17174E+00   0.00000E+00
   0.16555E+03   0.56430E+01   0.17224E+00   0.00000E+00
   0.16605E+03   0.56849E+01   0.17274E+00   0.00000E+00
   0.16655E+03   0.57271E+01   0.17324E+00   0.00000E+00
   0.16705E+03   0.57694E+01   0.17374E+00   0.00000E+00
   0.16754E+03   0.58120E+01   0.17424E+00   0.00000E+00
   0.16804E+03   0.58548E+01   0.17474E+00   0.00000E+00
   0.16854E+03   0.58978E+01   0.17524E+00   0.00000E+00
   0.16904E+03   0.59410E+01   0.17574E+00   0.00000E+00
   0.16953E+03   0.59845E+01   0.17624E+00   0.00000E+00
   0.17003E+03   0.60282E+01   0.17674E+00   0.00000E+00
   0.17053E+03   0.60721E+01   0.17724E+00   0.00000E+00
   0.17103E+03   0.61163E+01   0.17774E+00   0.00000E+00
   0.17153E+03   0.61606E+01   0.17824E+00   0.00000E+00
   0.17203E+03   0.62052E+01   0.17874E+00   0.00000E+00
   0.17252E+03   0.62501E+01   0.17924E+00   0.00000E+00
   0.17302E+03   0.62951E+01   0.17974E+00   0.00000E+00
   0.17352E+03   0.63404E+01   0.18024E+00   0.00000E+00
   0.17402E+03   0.63860E+01   0.18074E+00   0.00000E+00
   0.17452E+03   0.64317E+01   0.18124E+00   0.00000E+00
   0.17502E+03   0.64777E+01   0.18174E+00   0.00000E+00
   0.17552E+03   0.65239E+01   0.18224E+00   0.00000E+00
   0.17602E+03   0.65704E+01   0.18274E+00   0.00000E+00
   0.17652E+03   0.66171E+01   0.18324E+00   0.00000E+00
   0.17702E+03   0.66641E+01   0.18374E+00   0.00000E+00
   0.17752E+03   0.67112E+01   0.18424E+00   0.00000E+00
   0.17802E+03   0.67587E+01   0.18474E+00   0.00000E+00
   0.17852E+03   0.68063E+01   0.18524E+00   0.00000E+00
   0.17902E+03   0.68542E+01   0.18574E+00   0.00000E+00
   0.17952E+03   0.69024E+01   0.18624E+00   0.00000E+00
   0.18002E+03   0.69508E+01   0.18674E+00   0.00000E+00
   0.18052E+03   0.69994E+01   0.18724E+00   0.00000E+00
   0.18102E+03   0.70483E+01   0.18774E+00   0.00000E+00
   0.18152E+03   0.70974E+01   0.18824E+00   0.00000E+00
   0.18202E+03   0.71468E+01   0.18874E+00   0.00000E+00
   0.18252E+03   0.71964E+01   0.18924E+00   0.00000E+00
   0.18302E+03   0.72463E+01   0.18974E+00   0.00000E+00
   0.18353E+03   0.72964E+01   0.19024E+00   0.00000E+00
   0.18403E+03   0.73468E+01   0.19074E+00   0.00000E+00
   0.18453E+03   0.73974E+01   0.19124E+00   0.00000E+00
   0.18503E+03   0.74483E+01   0.19174E+00   0.00000E+00
   0.18553E+03   0.74994E+01   0.19224E+00   0.00000E+00
   0.18604E+03   0.75508E+01   0.19274E+00   0.00000E+00
   0.18654E+03   0.76024E+01   0.19324E+00   0.00000E+00
   0.18704E+03   0.76543E+01   0.19374E+00   0.00000E+00
   0.18754E+03   0.77064E+01   0.19424E+00   0.00000E+00
   0.18805E+03   0.77588E+01   0.19474E+00   0.00000E+00
   0.18855E+03   0.78115E+01   0.19524E+00   0.00000E+00
   0.18905E+03   0.78644E+01   0.19574E+00   0.00000E+00
   0.18955E+03   0.79176E+01   0.19624E+00   0.00000E+00
   0.19006E+03   0.79710E+01   0.19674E+00   0.00000E+00
   0.19056E+03   0.80247E+01   0.19724E+00   0.00000E+00
   0.19106E+03   0.80787E+01   0.19774E+00   0.00000E+00
   0.19157E+03   0.81329E+01   0.19824E+00   0.00000E+00
   0.19207E+03   0.81874E+01   0.19874E+00   0.00000E+00
   0.19258E+03   0.82421E+01   0.19924E+00   0.00000E+00
   0.19308E+03   0.82971E+01   0.19974E+00   0.00000E+00
   0.19358E+03   0.83524E+01   0.20024E+00   0.00000E+00
   0.19409E+03   0.84080E+01   0.20074E+00   0.00000E+00
   0.19459E+03   0.84638E+01   0.20124E+00   0.00000E+00
   0.19510E+03   0.85199E+01   0.20174E+00   0.00000E+00
   0.19560E+03   0.85762E+01   0.20224E+00   0.00000E+00
   0.19611E+03   0.86328E+01   0.20274E+00   0.00000E+00
   0.19661E+03   0.86897E+01   0.20324E+00   0.00000E+00
   0.19712E+03   0.87469E+01   0.20374E+00   0.00000E+00
   0.19762E+03   0.88043E+01   0.20424E+00   0.00000E+00
   0.19813E+03   0.88620E+01   0.20474E+00   0.00000E+00
   0.19863E+03   0.89200E+01   0.20524E+00   0.00000E+00
   0.19914E+03   0.89783E+01   0.20574E+00   0.00000E+00
   0.19964E+03   0.90368E+01   0.20624E+00   0.00000E+00
   0.20015E+03   0.90956E+01   0.20674E+00   0.00000E+00
   0.20066E+03   0.91547E+01   0.20724E+00   0.00000E+00
   0.20116E+03   0.92141E+01   0.20774E+00   0.00000E+00
   0.20167E+03   0.92737E+01   0.20824E+00   0.00000E+00
   0.20218E+03   0.93336E+01   0.20874E+00   0.00000E+00
   0.20268E+03   0.93938E+01   0.20924E+00   0.00000E+00
   0.20319E+03   0.94543E+01   0.20974E+00   0.00000E+00
   0.20370E+03   0.95151E+01   0.21024E+00   0.00000E+00
   0.20420E+03   0.95761E+01   0.21074E+00   0.00000E+00
   0.20471E+03   0.96375E+01   0.21124E+00   0.00000E+00
   0.20522E+03   0.96991E+01   0.21174E+00   0.00000E+00
   0.20573E+03   0.97610E+01   0.21224E+00   0.00000E+00
   0.20623E+03   0.98232E+01   0.21274E+00   0.00000E+00
   0.20674E+03   0.98856E+01   0.21324E+00   0.00000E+00
   0.20725E+03   0.99484E+01   0.21374E+00   0.00000E+00
   0.20776E+03   0.10011E+02   0.21424E+00   0.00000E+00
   0.20827E+03   0.10075E+02   0.21474E+00   0.00000E+00
   0.20877E+03   0.10138E+02   0.21524E+00   0.00000E+00
   0.20928E+03   0.10202E+02   0.21574E+00   0.00000E+00
   0.20979E+03   0.10266E+02   0.21624E+00   0.00000E+00
   0.21030E+03   0.10331E+02   0.21674E+00   0.00000E+00
   0.21081E+03   0.10396E+02   0.21724E+00   0.00000E+00
   0.21132E+03   0.10461E+02   0.21774E+00   0.00000E+00
   0.21183E+03   0.10526E+02   0.21824E+00   0.00000E+00
   0.21234E+03   0.10592E+02   0.21874E+00   0.00000E+00
   0.21285E+03   0.10658E+02   0.21924E+00   0.00000E+00
   0.21336E+03   0.10724E+02   0.21974E+00   0.00000E+00
   0.21387E+03   0.10791E+02   0.22024E+00   0.00000E+00
   0.21438E+03   0.10857E+02   0.22074E+00   0.00000E+00
   0.21489E+03   0.10924E+02   0.22124E+00   0.00000E+00
   0.21540E+03   0.10992E+02   0.22174E+00   0.00000E+00
   0.21591E+03   0.11060E+02   0.22224E+00   0.00000E+00
   0.21642E+03   0.11128E+02   0.22274E+00   0.00000E+00
   0.21693E+03   0.11196E+02   0.22324E+00   0.00000E+00
   0.21744E+03   0.11265E+02   0.22374E+00   0.00000E+00
   0.21795E+03   0.11334E+02   0.22424E+00   0.00000E+00
   0.21846E+03   0.11403E+02   0.22474E+00   0.00000E+00
   0.21897E+03   0.11472E+02   0.22524E+00   0.00000E+00
   0.21949E+03   0.11542E+02   0.22574E+00   0.00000E+00
   0.22000E+03   0.11612E+02   0.22624E+00   0.00000E+00
   0.22051E+03   0.11683E+02   0.22674E+00   0.00000E+00
   0.22102E+03   0.11753E+02   0.22724E+00   0.00000E+00
   0.22153E+03   0.11824E+02   0.22774E+00   0.00000E+00
   0.22205E+03   0.11896E+02   0.22824E+00   0.00000E+00
   0.22256E+03   0.11967E+02   0.22874E+00   0.00000E+00
   0.22307E+03   0.12039E+02   0.22924E+00   0.00000E+00
   0.22359E+03   0.12112E+02   0.22974E+00   0.00000E+00
   0.22410E+03   0.12184E+02   0.23024E+00   0.00000E+00
   0.22461E+03   0.12257E+02   0.23074E+00   0.00000E+00
   0.22512E+03   0.12330E+02   0.23124E+00   0.00000E+00
   0.22564E+03   0.12404E+02   0.23174E+00   0.00000E+00
   0.22615E+03   0.12478E+02   0.23224E+00   0.00000E+00
