 ========================================================
       E/V           P              n           eps      
   0.37119E-01   0.50488E-04   0.39710E-04   0.00000E+00
   0.46756E-01   0.68657E-04   0.50014E-04   0.00000E+00
   0.60359E-01   0.93311E-04   0.64550E-04   0.00000E+00
   0.77973E-01   0.12689E-03   0.83310E-04   0.00000E+00
   0.95980E-01   0.16209E-03   0.10250E-03   0.00000E+00
   0.10406E+00   0.18050E-03   0.11115E-03   0.00000E+00
   0.11466E+00   0.20535E-03   0.12240E-03   0.00000E+00
   0.14781E+00   0.27918E-03   0.15780E-03   0.00000E+00
   0.18427E+00   0.36301E-03   0.19660E-03   0.00000E+00
   0.22074E+00   0.43684E-03   0.23550E-03   0.00000E+00
   0.37539E+00   0.54551E-03   0.40000E-03   0.00000E+00
   0.56320E+00   0.78705E-03   0.60000E-03   0.00000E+00
   0.82573E+00   0.10579E-02   0.87900E-03   0.00000E+00
   0.14950E+01   0.16459E-02   0.15900E-02   0.00000E+00
   0.35099E+01   0.38654E-02   0.37300E-02   0.00000E+00
   0.54329E+01   0.69094E-02   0.57700E-02   0.00000E+00
   0.83919E+01   0.13082E-01   0.89100E-02   0.00000E+00
   0.19252E+02   0.46349E-01   0.20400E-01   0.00000E+00
   0.44938E+02   0.17133E+00   0.47500E-01   0.00000E+00
   0.46139E+02   0.18489E+00   0.48934E-01   0.00000E+00
   0.46328E+02   0.18731E+00   0.49134E-01   0.00000E+00
   0.46517E+02   0.18974E+00   0.49334E-01   0.00000E+00
   0.46707E+02   0.19220E+00   0.49534E-01   0.00000E+00
   0.46896E+02   0.19467E+00   0.49734E-01   0.00000E+00
   0.47085E+02   0.19717E+00   0.49934E-01   0.00000E+00
   0.47275E+02   0.19968E+00   0.50134E-01   0.00000E+00
   0.47464E+02   0.20222E+00   0.50334E-01   0.00000E+00
   0.47654E+02   0.20477E+00   0.50534E-01   0.00000E+00
   0.47843E+02   0.20735E+00   0.50734E-01   0.00000E+00
   0.48033E+02   0.20995E+00   0.50934E-01   0.00000E+00
   0.48222E+02   0.21257E+00   0.51134E-01   0.00000E+00
   0.48411E+02   0.21520E+00   0.51334E-01   0.00000E+00
   0.48601E+02   0.21786E+00   0.51534E-01   0.00000E+00
   0.48790E+02   0.22054E+00   0.51734E-01   0.00000E+00
   0.48980E+02   0.22324E+00   0.51934E-01   0.00000E+00
   0.49169E+02   0.22596E+00   0.52134E-01   0.00000E+00
   0.49359E+02   0.22871E+00   0.52334E-01   0.00000E+00
   0.49548E+02   0.23147E+00   0.52534E-01   0.00000E+00
   0.49738E+02   0.23425E+00   0.52734E-01   0.00000E+00
   0.49927E+02   0.23706E+00   0.52934E-01   0.00000E+00
   0.50117E+02   0.23988E+00   0.53134E-01   0.00000E+00
   0.50306E+02   0.24273E+00   0.53334E-01   0.00000E+00
   0.50496E+02   0.24560E+00   0.53534E-01   0.00000E+00
   0.50686E+02   0.24848E+00   0.53734E-01   0.00000E+00
   0.50875E+02   0.25139E+00   0.53934E-01   0.00000E+00
   0.51065E+02   0.25433E+00   0.54134E-01   0.00000E+00
   0.51254E+02   0.25728E+00   0.54334E-01   0.00000E+00
   0.51444E+02   0.26025E+00   0.54534E-01   0.00000E+00
   0.51634E+02   0.26325E+00   0.54734E-01   0.00000E+00
   0.51823E+02   0.26626E+00   0.54934E-01   0.00000E+00
   0.52013E+02   0.26930E+00   0.55134E-01   0.00000E+00
   0.52203E+02   0.27236E+00   0.55334E-01   0.00000E+00
   0.52392E+02   0.27544E+00   0.55534E-01   0.00000E+00
   0.52582E+02   0.27854E+00   0.55734E-01   0.00000E+00
   0.52772E+02   0.28167E+00   0.55934E-01   0.00000E+00
   0.52961E+02   0.28481E+00   0.56134E-01   0.00000E+00
   0.53151E+02   0.28798E+00   0.56334E-01   0.00000E+00
   0.53341E+02   0.29117E+00   0.56534E-01   0.00000E+00
   0.53530E+02   0.29438E+00   0.56734E-01   0.00000E+00
   0.53720E+02   0.29761E+00   0.56934E-01   0.00000E+00
   0.53910E+02   0.30086E+00   0.57134E-01   0.00000E+00
   0.54100E+02   0.30414E+00   0.57334E-01   0.00000E+00
   0.54290E+02   0.30744E+00   0.57534E-01   0.00000E+00
   0.54479E+02   0.31076E+00   0.57734E-01   0.00000E+00
   0.54669E+02   0.31410E+00   0.57934E-01   0.00000E+00
   0.54859E+02   0.31746E+00   0.58134E-01   0.00000E+00
   0.55049E+02   0.32085E+00   0.58334E-01   0.00000E+00
   0.55239E+02   0.32425E+00   0.58534E-01   0.00000E+00
   0.55428E+02   0.32768E+00   0.58734E-01   0.00000E+00
   0.55618E+02   0.33113E+00   0.58934E-01   0.00000E+00
   0.55808E+02   0.33461E+00   0.59134E-01   0.00000E+00
   0.55998E+02   0.33810E+00   0.59334E-01   0.00000E+00
   0.56188E+02   0.34162E+00   0.59534E-01   0.00000E+00
   0.56378E+02   0.34516E+00   0.59734E-01   0.00000E+00
   0.56568E+02   0.34872E+00   0.59934E-01   0.00000E+00
   0.56758E+02   0.35231E+00   0.60134E-01   0.00000E+00
   0.56948E+02   0.35592E+00   0.60334E-01   0.00000E+00
   0.57138E+02   0.35955E+00   0.60534E-01   0.00000E+00
   0.57328E+02   0.36320E+00   0.60734E-01   0.00000E+00
   0.57518E+02   0.36687E+00   0.60934E-01   0.00000E+00
   0.57708E+02   0.37057E+00   0.61134E-01   0.00000E+00
   0.57898E+02   0.37429E+00   0.61334E-01   0.00000E+00
   0.58088E+02   0.37803E+00   0.61534E-01   0.00000E+00
   0.58278E+02   0.38179E+00   0.61734E-01   0.00000E+00
   0.58468E+02   0.38558E+00   0.61934E-01   0.00000E+00
   0.58658E+02   0.38939E+00   0.62134E-01   0.00000E+00
   0.58848E+02   0.39322E+00   0.62334E-01   0.00000E+00
   0.59038E+02   0.39708E+00   0.62534E-01   0.00000E+00
   0.59228E+02   0.40096E+00   0.62734E-01   0.00000E+00
   0.59418E+02   0.40486E+00   0.62934E-01   0.00000E+00
   0.59608E+02   0.40878E+00   0.63134E-01   0.00000E+00
   0.59798E+02   0.41273E+00   0.63334E-01   0.00000E+00
   0.59989E+02   0.41670E+00   0.63534E-01   0.00000E+00
   0.60179E+02   0.42069E+00   0.63734E-01   0.00000E+00
   0.60369E+02   0.42470E+00   0.63934E-01   0.00000E+00
   0.60559E+02   0.42874E+00   0.64134E-01   0.00000E+00
   0.60749E+02   0.43280E+00   0.64334E-01   0.00000E+00
   0.60939E+02   0.43688E+00   0.64534E-01   0.00000E+00
   0.61130E+02   0.44099E+00   0.64734E-01   0.00000E+00
   0.61320E+02   0.44512E+00   0.64934E-01   0.00000E+00
   0.61510E+02   0.44927E+00   0.65134E-01   0.00000E+00
   0.61700E+02   0.45345E+00   0.65334E-01   0.00000E+00
   0.61891E+02   0.45765E+00   0.65534E-01   0.00000E+00
   0.62081E+02   0.46187E+00   0.65734E-01   0.00000E+00
   0.62271E+02   0.46611E+00   0.65934E-01   0.00000E+00
   0.62462E+02   0.47038E+00   0.66134E-01   0.00000E+00
   0.62652E+02   0.47467E+00   0.66334E-01   0.00000E+00
   0.62842E+02   0.47899E+00   0.66534E-01   0.00000E+00
   0.63033E+02   0.48332E+00   0.66734E-01   0.00000E+00
   0.63223E+02   0.48769E+00   0.66934E-01   0.00000E+00
   0.63413E+02   0.49207E+00   0.67134E-01   0.00000E+00
   0.63604E+02   0.49648E+00   0.67334E-01   0.00000E+00
   0.63794E+02   0.50091E+00   0.67534E-01   0.00000E+00
   0.63984E+02   0.50536E+00   0.67734E-01   0.00000E+00
   0.64175E+02   0.50984E+00   0.67934E-01   0.00000E+00
   0.64365E+02   0.51434E+00   0.68134E-01   0.00000E+00
   0.64556E+02   0.51887E+00   0.68334E-01   0.00000E+00
   0.64746E+02   0.52342E+00   0.68534E-01   0.00000E+00
   0.64937E+02   0.52799E+00   0.68734E-01   0.00000E+00
   0.65127E+02   0.53259E+00   0.68934E-01   0.00000E+00
   0.65318E+02   0.53721E+00   0.69134E-01   0.00000E+00
   0.65508E+02   0.54185E+00   0.69334E-01   0.00000E+00
   0.65699E+02   0.54651E+00   0.69534E-01   0.00000E+00
   0.65889E+02   0.55120E+00   0.69734E-01   0.00000E+00
   0.66080E+02   0.55592E+00   0.69934E-01   0.00000E+00
   0.66270E+02   0.56066E+00   0.70134E-01   0.00000E+00
   0.66461E+02   0.56542E+00   0.70334E-01   0.00000E+00
   0.66652E+02   0.57020E+00   0.70534E-01   0.00000E+00
   0.66842E+02   0.57501E+00   0.70734E-01   0.00000E+00
   0.67033E+02   0.57984E+00   0.70934E-01   0.00000E+00
   0.67224E+02   0.58470E+00   0.71134E-01   0.00000E+00
   0.67414E+02   0.58958E+00   0.71334E-01   0.00000E+00
   0.67605E+02   0.59448E+00   0.71534E-01   0.00000E+00
   0.67796E+02   0.59941E+00   0.71734E-01   0.00000E+00
   0.67986E+02   0.60436E+00   0.71934E-01   0.00000E+00
   0.68177E+02   0.60934E+00   0.72134E-01   0.00000E+00
   0.68368E+02   0.61434E+00   0.72334E-01   0.00000E+00
   0.68558E+02   0.61936E+00   0.72534E-01   0.00000E+00
   0.68749E+02   0.62441E+00   0.72734E-01   0.00000E+00
   0.68940E+02   0.62948E+00   0.72934E-01   0.00000E+00
   0.69131E+02   0.63457E+00   0.73134E-01   0.00000E+00
   0.69322E+02   0.63969E+00   0.73334E-01   0.00000E+00
   0.69512E+02   0.64484E+00   0.73534E-01   0.00000E+00
   0.69703E+02   0.65000E+00   0.73734E-01   0.00000E+00
   0.69894E+02   0.65520E+00   0.73934E-01   0.00000E+00
   0.70085E+02   0.66041E+00   0.74134E-01   0.00000E+00
   0.70276E+02   0.66565E+00   0.74334E-01   0.00000E+00
   0.70467E+02   0.67091E+00   0.74534E-01   0.00000E+00
   0.70657E+02   0.67620E+00   0.74734E-01   0.00000E+00
   0.70848E+02   0.68151E+00   0.74934E-01   0.00000E+00
   0.71039E+02   0.68685E+00   0.75134E-01   0.00000E+00
   0.71230E+02   0.69221E+00   0.75334E-01   0.00000E+00
   0.71421E+02   0.69760E+00   0.75534E-01   0.00000E+00
   0.71612E+02   0.70301E+00   0.75734E-01   0.00000E+00
   0.71803E+02   0.70844E+00   0.75934E-01   0.00000E+00
   0.71994E+02   0.71390E+00   0.76134E-01   0.00000E+00
   0.72185E+02   0.71938E+00   0.76334E-01   0.00000E+00
   0.72376E+02   0.72488E+00   0.76534E-01   0.00000E+00
   0.72567E+02   0.73041E+00   0.76734E-01   0.00000E+00
   0.72758E+02   0.73597E+00   0.76934E-01   0.00000E+00
   0.72949E+02   0.74155E+00   0.77134E-01   0.00000E+00
   0.73140E+02   0.74715E+00   0.77334E-01   0.00000E+00
   0.73331E+02   0.75278E+00   0.77534E-01   0.00000E+00
   0.73523E+02   0.75843E+00   0.77734E-01   0.00000E+00
   0.73714E+02   0.76411E+00   0.77934E-01   0.00000E+00
   0.73905E+02   0.76981E+00   0.78134E-01   0.00000E+00
   0.74096E+02   0.77554E+00   0.78334E-01   0.00000E+00
   0.74287E+02   0.78129E+00   0.78534E-01   0.00000E+00
   0.74478E+02   0.78706E+00   0.78734E-01   0.00000E+00
   0.74670E+02   0.79286E+00   0.78934E-01   0.00000E+00
   0.74861E+02   0.79869E+00   0.79134E-01   0.00000E+00
   0.75052E+02   0.80454E+00   0.79334E-01   0.00000E+00
   0.75243E+02   0.81041E+00   0.79534E-01   0.00000E+00
   0.75434E+02   0.81631E+00   0.79734E-01   0.00000E+00
   0.75626E+02   0.82223E+00   0.79934E-01   0.00000E+00
   0.75817E+02   0.82818E+00   0.80134E-01   0.00000E+00
   0.76008E+02   0.83415E+00   0.80334E-01   0.00000E+00
   0.76200E+02   0.84015E+00   0.80534E-01   0.00000E+00
   0.76391E+02   0.84617E+00   0.80734E-01   0.00000E+00
   0.76582E+02   0.85222E+00   0.80934E-01   0.00000E+00
   0.76774E+02   0.85829E+00   0.81134E-01   0.00000E+00
   0.76965E+02   0.86439E+00   0.81334E-01   0.00000E+00
   0.77156E+02   0.87051E+00   0.81534E-01   0.00000E+00
   0.77348E+02   0.87666E+00   0.81734E-01   0.00000E+00
   0.77539E+02   0.88283E+00   0.81934E-01   0.00000E+00
   0.77731E+02   0.88902E+00   0.82134E-01   0.00000E+00
   0.77922E+02   0.89525E+00   0.82334E-01   0.00000E+00
   0.78114E+02   0.90149E+00   0.82534E-01   0.00000E+00
   0.78305E+02   0.90776E+00   0.82734E-01   0.00000E+00
   0.78497E+02   0.91406E+00   0.82934E-01   0.00000E+00
   0.78688E+02   0.92038E+00   0.83134E-01   0.00000E+00
   0.78880E+02   0.92673E+00   0.83334E-01   0.00000E+00
   0.79071E+02   0.93310E+00   0.83534E-01   0.00000E+00
   0.79263E+02   0.93949E+00   0.83734E-01   0.00000E+00
   0.79454E+02   0.94592E+00   0.83934E-01   0.00000E+00
   0.79646E+02   0.95236E+00   0.84134E-01   0.00000E+00
   0.79837E+02   0.95883E+00   0.84334E-01   0.00000E+00
   0.80029E+02   0.96533E+00   0.84534E-01   0.00000E+00
   0.80221E+02   0.97185E+00   0.84734E-01   0.00000E+00
   0.80412E+02   0.97840E+00   0.84934E-01   0.00000E+00
   0.80604E+02   0.98497E+00   0.85134E-01   0.00000E+00
   0.80796E+02   0.99157E+00   0.85334E-01   0.00000E+00
   0.80987E+02   0.99820E+00   0.85534E-01   0.00000E+00
   0.81179E+02   0.10048E+01   0.85734E-01   0.00000E+00
   0.81371E+02   0.10115E+01   0.85934E-01   0.00000E+00
   0.81563E+02   0.10182E+01   0.86134E-01   0.00000E+00
   0.81754E+02   0.10249E+01   0.86334E-01   0.00000E+00
   0.81946E+02   0.10317E+01   0.86534E-01   0.00000E+00
   0.82138E+02   0.10385E+01   0.86734E-01   0.00000E+00
   0.82330E+02   0.10453E+01   0.86934E-01   0.00000E+00
   0.82522E+02   0.10521E+01   0.87134E-01   0.00000E+00
   0.82713E+02   0.10589E+01   0.87334E-01   0.00000E+00
   0.82905E+02   0.10658E+01   0.87534E-01   0.00000E+00
   0.83097E+02   0.10727E+01   0.87734E-01   0.00000E+00
   0.83289E+02   0.10796E+01   0.87934E-01   0.00000E+00
   0.83481E+02   0.10866E+01   0.88134E-01   0.00000E+00
   0.83673E+02   0.10936E+01   0.88334E-01   0.00000E+00
   0.83865E+02   0.11006E+01   0.88534E-01   0.00000E+00
   0.84057E+02   0.11076E+01   0.88734E-01   0.00000E+00
   0.84249E+02   0.11146E+01   0.88934E-01   0.00000E+00
   0.84441E+02   0.11217E+01   0.89134E-01   0.00000E+00
   0.84633E+02   0.11288E+01   0.89334E-01   0.00000E+00
   0.84825E+02   0.11359E+01   0.89534E-01   0.00000E+00
   0.85017E+02   0.11431E+01   0.89734E-01   0.00000E+00
   0.85209E+02   0.11503E+01   0.89934E-01   0.00000E+00
   0.85401E+02   0.11575E+01   0.90134E-01   0.00000E+00
   0.85593E+02   0.11647E+01   0.90334E-01   0.00000E+00
   0.85785E+02   0.11720E+01   0.90534E-01   0.00000E+00
   0.85977E+02   0.11792E+01   0.90734E-01   0.00000E+00
   0.86169E+02   0.11865E+01   0.90934E-01   0.00000E+00
   0.86361E+02   0.11939E+01   0.91134E-01   0.00000E+00
   0.86553E+02   0.12012E+01   0.91334E-01   0.00000E+00
   0.86746E+02   0.12086E+01   0.91534E-01   0.00000E+00
   0.86938E+02   0.12160E+01   0.91734E-01   0.00000E+00
   0.87130E+02   0.12235E+01   0.91934E-01   0.00000E+00
   0.87322E+02   0.12309E+01   0.92134E-01   0.00000E+00
   0.87514E+02   0.12384E+01   0.92334E-01   0.00000E+00
   0.87707E+02   0.12459E+01   0.92534E-01   0.00000E+00
   0.87899E+02   0.12534E+01   0.92734E-01   0.00000E+00
   0.88091E+02   0.12610E+01   0.92934E-01   0.00000E+00
   0.88283E+02   0.12686E+01   0.93134E-01   0.00000E+00
   0.88476E+02   0.12762E+01   0.93334E-01   0.00000E+00
   0.88668E+02   0.12838E+01   0.93534E-01   0.00000E+00
   0.88860E+02   0.12915E+01   0.93734E-01   0.00000E+00
   0.89053E+02   0.12992E+01   0.93934E-01   0.00000E+00
   0.89245E+02   0.13069E+01   0.94134E-01   0.00000E+00
   0.89438E+02   0.13147E+01   0.94334E-01   0.00000E+00
   0.89630E+02   0.13224E+01   0.94534E-01   0.00000E+00
   0.89822E+02   0.13302E+01   0.94734E-01   0.00000E+00
   0.90015E+02   0.13380E+01   0.94934E-01   0.00000E+00
   0.90207E+02   0.13459E+01   0.95134E-01   0.00000E+00
   0.90400E+02   0.13538E+01   0.95334E-01   0.00000E+00
   0.90592E+02   0.13617E+01   0.95534E-01   0.00000E+00
   0.90785E+02   0.13696E+01   0.95734E-01   0.00000E+00
   0.90977E+02   0.13775E+01   0.95934E-01   0.00000E+00
   0.91170E+02   0.13855E+01   0.96134E-01   0.00000E+00
   0.91362E+02   0.13935E+01   0.96334E-01   0.00000E+00
   0.91555E+02   0.14015E+01   0.96534E-01   0.00000E+00
   0.91748E+02   0.14096E+01   0.96734E-01   0.00000E+00
   0.91940E+02   0.14177E+01   0.96934E-01   0.00000E+00
   0.92133E+02   0.14258E+01   0.97134E-01   0.00000E+00
   0.92326E+02   0.14339E+01   0.97334E-01   0.00000E+00
   0.92518E+02   0.14421E+01   0.97534E-01   0.00000E+00
   0.92711E+02   0.14503E+01   0.97734E-01   0.00000E+00
   0.92904E+02   0.14585E+01   0.97934E-01   0.00000E+00
   0.93096E+02   0.14667E+01   0.98134E-01   0.00000E+00
   0.93289E+02   0.14750E+01   0.98334E-01   0.00000E+00
   0.93482E+02   0.14833E+01   0.98534E-01   0.00000E+00
   0.93675E+02   0.14916E+01   0.98734E-01   0.00000E+00
   0.93867E+02   0.15000E+01   0.98934E-01   0.00000E+00
   0.94060E+02   0.15084E+01   0.99134E-01   0.00000E+00
   0.94253E+02   0.15168E+01   0.99334E-01   0.00000E+00
   0.94446E+02   0.15252E+01   0.99534E-01   0.00000E+00
   0.94639E+02   0.15337E+01   0.99734E-01   0.00000E+00
   0.94831E+02   0.15422E+01   0.99934E-01   0.00000E+00
   0.95024E+02   0.15507E+01   0.10013E+00   0.00000E+00
   0.95217E+02   0.15592E+01   0.10033E+00   0.00000E+00
   0.95410E+02   0.15678E+01   0.10053E+00   0.00000E+00
   0.95603E+02   0.15764E+01   0.10073E+00   0.00000E+00
   0.95796E+02   0.15850E+01   0.10093E+00   0.00000E+00
   0.95989E+02   0.15937E+01   0.10113E+00   0.00000E+00
   0.96182E+02   0.16024E+01   0.10133E+00   0.00000E+00
   0.96375E+02   0.16111E+01   0.10153E+00   0.00000E+00
   0.96568E+02   0.16198E+01   0.10173E+00   0.00000E+00
   0.96761E+02   0.16286E+01   0.10193E+00   0.00000E+00
   0.96954E+02   0.16374E+01   0.10213E+00   0.00000E+00
   0.97147E+02   0.16462E+01   0.10233E+00   0.00000E+00
   0.97340E+02   0.16551E+01   0.10253E+00   0.00000E+00
   0.97533E+02   0.16639E+01   0.10273E+00   0.00000E+00
   0.97727E+02   0.16728E+01   0.10293E+00   0.00000E+00
   0.97920E+02   0.16818E+01   0.10313E+00   0.00000E+00
   0.98113E+02   0.16907E+01   0.10333E+00   0.00000E+00
   0.98306E+02   0.16997E+01   0.10353E+00   0.00000E+00
   0.98499E+02   0.17087E+01   0.10373E+00   0.00000E+00
   0.98692E+02   0.17178E+01   0.10393E+00   0.00000E+00
   0.98886E+02   0.17268E+01   0.10413E+00   0.00000E+00
   0.99079E+02   0.17359E+01   0.10433E+00   0.00000E+00
   0.99272E+02   0.17450E+01   0.10453E+00   0.00000E+00
   0.99465E+02   0.17542E+01   0.10473E+00   0.00000E+00
   0.99659E+02   0.17633E+01   0.10493E+00   0.00000E+00
   0.99852E+02   0.17725E+01   0.10513E+00   0.00000E+00
   0.10005E+03   0.17818E+01   0.10533E+00   0.00000E+00
   0.10024E+03   0.17910E+01   0.10553E+00   0.00000E+00
   0.10043E+03   0.18003E+01   0.10573E+00   0.00000E+00
   0.10063E+03   0.18095E+01   0.10593E+00   0.00000E+00
   0.10082E+03   0.18188E+01   0.10613E+00   0.00000E+00
   0.10101E+03   0.18282E+01   0.10633E+00   0.00000E+00
   0.10121E+03   0.18375E+01   0.10653E+00   0.00000E+00
   0.10140E+03   0.18469E+01   0.10673E+00   0.00000E+00
   0.10159E+03   0.18563E+01   0.10693E+00   0.00000E+00
   0.10179E+03   0.18658E+01   0.10713E+00   0.00000E+00
   0.10198E+03   0.18752E+01   0.10733E+00   0.00000E+00
   0.10217E+03   0.18847E+01   0.10753E+00   0.00000E+00
   0.10237E+03   0.18942E+01   0.10773E+00   0.00000E+00
   0.10256E+03   0.19037E+01   0.10793E+00   0.00000E+00
   0.10275E+03   0.19132E+01   0.10813E+00   0.00000E+00
   0.10295E+03   0.19228E+01   0.10833E+00   0.00000E+00
   0.10314E+03   0.19324E+01   0.10853E+00   0.00000E+00
   0.10333E+03   0.19420E+01   0.10873E+00   0.00000E+00
   0.10353E+03   0.19517E+01   0.10893E+00   0.00000E+00
   0.10372E+03   0.19613E+01   0.10913E+00   0.00000E+00
   0.10392E+03   0.19710E+01   0.10933E+00   0.00000E+00
   0.10411E+03   0.19807E+01   0.10953E+00   0.00000E+00
   0.10430E+03   0.19904E+01   0.10973E+00   0.00000E+00
   0.10450E+03   0.20002E+01   0.10993E+00   0.00000E+00
   0.10469E+03   0.20100E+01   0.11013E+00   0.00000E+00
   0.10488E+03   0.20198E+01   0.11033E+00   0.00000E+00
   0.10508E+03   0.20296E+01   0.11053E+00   0.00000E+00
   0.10527E+03   0.20394E+01   0.11073E+00   0.00000E+00
   0.10547E+03   0.20492E+01   0.11093E+00   0.00000E+00
   0.10566E+03   0.20590E+01   0.11113E+00   0.00000E+00
   0.10585E+03   0.20689E+01   0.11133E+00   0.00000E+00
   0.10605E+03   0.20787E+01   0.11153E+00   0.00000E+00
   0.10624E+03   0.20886E+01   0.11173E+00   0.00000E+00
   0.10644E+03   0.20984E+01   0.11193E+00   0.00000E+00
   0.10663E+03   0.21083E+01   0.11213E+00   0.00000E+00
   0.10682E+03   0.21182E+01   0.11233E+00   0.00000E+00
   0.10702E+03   0.21281E+01   0.11253E+00   0.00000E+00
   0.10721E+03   0.21380E+01   0.11273E+00   0.00000E+00
   0.10741E+03   0.21480E+01   0.11293E+00   0.00000E+00
   0.10760E+03   0.21579E+01   0.11313E+00   0.00000E+00
   0.10779E+03   0.21679E+01   0.11333E+00   0.00000E+00
   0.10799E+03   0.21779E+01   0.11353E+00   0.00000E+00
   0.10818E+03   0.21879E+01   0.11373E+00   0.00000E+00
   0.10838E+03   0.21979E+01   0.11393E+00   0.00000E+00
   0.10857E+03   0.22080E+01   0.11413E+00   0.00000E+00
   0.10876E+03   0.22180E+01   0.11433E+00   0.00000E+00
   0.10896E+03   0.22281E+01   0.11453E+00   0.00000E+00
   0.10915E+03   0.22382E+01   0.11473E+00   0.00000E+00
   0.10935E+03   0.22483E+01   0.11493E+00   0.00000E+00
   0.10954E+03   0.22584E+01   0.11513E+00   0.00000E+00
   0.10973E+03   0.22685E+01   0.11533E+00   0.00000E+00
   0.10993E+03   0.22787E+01   0.11553E+00   0.00000E+00
   0.11012E+03   0.22888E+01   0.11573E+00   0.00000E+00
   0.11032E+03   0.22990E+01   0.11593E+00   0.00000E+00
   0.11051E+03   0.23092E+01   0.11613E+00   0.00000E+00
   0.11071E+03   0.23195E+01   0.11633E+00   0.00000E+00
   0.11090E+03   0.23297E+01   0.11653E+00   0.00000E+00
   0.11109E+03   0.23400E+01   0.11673E+00   0.00000E+00
   0.11129E+03   0.23502E+01   0.11693E+00   0.00000E+00
   0.11148E+03   0.23605E+01   0.11713E+00   0.00000E+00
   0.11168E+03   0.23708E+01   0.11733E+00   0.00000E+00
   0.11187E+03   0.23812E+01   0.11753E+00   0.00000E+00
   0.11207E+03   0.23915E+01   0.11773E+00   0.00000E+00
   0.11226E+03   0.24019E+01   0.11793E+00   0.00000E+00
   0.11246E+03   0.24123E+01   0.11813E+00   0.00000E+00
   0.11265E+03   0.24227E+01   0.11833E+00   0.00000E+00
   0.11284E+03   0.24331E+01   0.11853E+00   0.00000E+00
   0.11304E+03   0.24435E+01   0.11873E+00   0.00000E+00
   0.11323E+03   0.24540E+01   0.11893E+00   0.00000E+00
   0.11343E+03   0.24645E+01   0.11913E+00   0.00000E+00
   0.11362E+03   0.24750E+01   0.11933E+00   0.00000E+00
   0.11382E+03   0.24855E+01   0.11953E+00   0.00000E+00
   0.11401E+03   0.24960E+01   0.11973E+00   0.00000E+00
   0.11421E+03   0.25066E+01   0.11993E+00   0.00000E+00
   0.11440E+03   0.25172E+01   0.12013E+00   0.00000E+00
   0.11460E+03   0.25278E+01   0.12033E+00   0.00000E+00
   0.11479E+03   0.25384E+01   0.12053E+00   0.00000E+00
   0.11498E+03   0.25491E+01   0.12073E+00   0.00000E+00
   0.11518E+03   0.25597E+01   0.12093E+00   0.00000E+00
