 ========================================================
       E/V           P              n           eps      
   0.37119E-01   0.50488E-04   0.39710E-04   0.00000E+00
   0.46756E-01   0.68657E-04   0.50014E-04   0.00000E+00
   0.60359E-01   0.93311E-04   0.64550E-04   0.00000E+00
   0.77973E-01   0.12689E-03   0.83310E-04   0.00000E+00
   0.95980E-01   0.16209E-03   0.10250E-03   0.00000E+00
   0.10406E+00   0.18050E-03   0.11115E-03   0.00000E+00
   0.11466E+00   0.20535E-03   0.12240E-03   0.00000E+00
   0.14781E+00   0.27918E-03   0.15780E-03   0.00000E+00
   0.18427E+00   0.36301E-03   0.19660E-03   0.00000E+00
   0.22074E+00   0.43684E-03   0.23550E-03   0.00000E+00
   0.37539E+00   0.54551E-03   0.40000E-03   0.00000E+00
   0.56320E+00   0.78705E-03   0.60000E-03   0.00000E+00
   0.82573E+00   0.10579E-02   0.87900E-03   0.00000E+00
   0.14950E+01   0.16459E-02   0.15900E-02   0.00000E+00
   0.35099E+01   0.38654E-02   0.37300E-02   0.00000E+00
   0.54329E+01   0.69094E-02   0.57700E-02   0.00000E+00
   0.83919E+01   0.13082E-01   0.89100E-02   0.00000E+00
   0.19252E+02   0.46349E-01   0.20400E-01   0.00000E+00
   0.43692E+02   0.20472E+00   0.46312E-01   0.00000E+00
   0.43881E+02   0.20734E+00   0.46512E-01   0.00000E+00
   0.44071E+02   0.20998E+00   0.46712E-01   0.00000E+00
   0.44260E+02   0.21264E+00   0.46912E-01   0.00000E+00
   0.44450E+02   0.21532E+00   0.47112E-01   0.00000E+00
   0.44640E+02   0.21803E+00   0.47312E-01   0.00000E+00
   0.44829E+02   0.22075E+00   0.47512E-01   0.00000E+00
   0.45019E+02   0.22349E+00   0.47712E-01   0.00000E+00
   0.45209E+02   0.22626E+00   0.47912E-01   0.00000E+00
   0.45398E+02   0.22905E+00   0.48112E-01   0.00000E+00
   0.45588E+02   0.23185E+00   0.48312E-01   0.00000E+00
   0.45778E+02   0.23468E+00   0.48512E-01   0.00000E+00
   0.45967E+02   0.23753E+00   0.48712E-01   0.00000E+00
   0.46157E+02   0.24040E+00   0.48912E-01   0.00000E+00
   0.46347E+02   0.24330E+00   0.49112E-01   0.00000E+00
   0.46536E+02   0.24621E+00   0.49312E-01   0.00000E+00
   0.46726E+02   0.24915E+00   0.49512E-01   0.00000E+00
   0.46916E+02   0.25210E+00   0.49712E-01   0.00000E+00
   0.47106E+02   0.25508E+00   0.49912E-01   0.00000E+00
   0.47295E+02   0.25808E+00   0.50112E-01   0.00000E+00
   0.47485E+02   0.26110E+00   0.50312E-01   0.00000E+00
   0.47675E+02   0.26415E+00   0.50512E-01   0.00000E+00
   0.47865E+02   0.26721E+00   0.50712E-01   0.00000E+00
   0.48055E+02   0.27030E+00   0.50912E-01   0.00000E+00
   0.48245E+02   0.27341E+00   0.51112E-01   0.00000E+00
   0.48434E+02   0.27654E+00   0.51312E-01   0.00000E+00
   0.48624E+02   0.27969E+00   0.51512E-01   0.00000E+00
   0.48814E+02   0.28286E+00   0.51712E-01   0.00000E+00
   0.49004E+02   0.28606E+00   0.51912E-01   0.00000E+00
   0.49194E+02   0.28927E+00   0.52112E-01   0.00000E+00
   0.49384E+02   0.29251E+00   0.52312E-01   0.00000E+00
   0.49574E+02   0.29577E+00   0.52512E-01   0.00000E+00
   0.49764E+02   0.29905E+00   0.52712E-01   0.00000E+00
   0.49954E+02   0.30236E+00   0.52912E-01   0.00000E+00
   0.50144E+02   0.30568E+00   0.53112E-01   0.00000E+00
   0.50334E+02   0.30903E+00   0.53312E-01   0.00000E+00
   0.50524E+02   0.31240E+00   0.53512E-01   0.00000E+00
   0.50714E+02   0.31579E+00   0.53712E-01   0.00000E+00
   0.50904E+02   0.31921E+00   0.53912E-01   0.00000E+00
   0.51094E+02   0.32264E+00   0.54112E-01   0.00000E+00
   0.51284E+02   0.32610E+00   0.54312E-01   0.00000E+00
   0.51474E+02   0.32958E+00   0.54512E-01   0.00000E+00
   0.51664E+02   0.33309E+00   0.54712E-01   0.00000E+00
   0.51854E+02   0.33661E+00   0.54912E-01   0.00000E+00
   0.52044E+02   0.34016E+00   0.55112E-01   0.00000E+00
   0.52234E+02   0.34373E+00   0.55312E-01   0.00000E+00
   0.52424E+02   0.34732E+00   0.55512E-01   0.00000E+00
   0.52614E+02   0.35093E+00   0.55712E-01   0.00000E+00
   0.52805E+02   0.35457E+00   0.55912E-01   0.00000E+00
   0.52995E+02   0.35823E+00   0.56112E-01   0.00000E+00
   0.53185E+02   0.36191E+00   0.56312E-01   0.00000E+00
   0.53375E+02   0.36561E+00   0.56512E-01   0.00000E+00
   0.53565E+02   0.36934E+00   0.56712E-01   0.00000E+00
   0.53756E+02   0.37308E+00   0.56912E-01   0.00000E+00
   0.53946E+02   0.37685E+00   0.57112E-01   0.00000E+00
   0.54136E+02   0.38065E+00   0.57312E-01   0.00000E+00
   0.54326E+02   0.38446E+00   0.57512E-01   0.00000E+00
   0.54517E+02   0.38830E+00   0.57712E-01   0.00000E+00
   0.54707E+02   0.39216E+00   0.57912E-01   0.00000E+00
   0.54897E+02   0.39604E+00   0.58112E-01   0.00000E+00
   0.55087E+02   0.39995E+00   0.58312E-01   0.00000E+00
   0.55278E+02   0.40388E+00   0.58512E-01   0.00000E+00
   0.55468E+02   0.40783E+00   0.58712E-01   0.00000E+00
   0.55658E+02   0.41180E+00   0.58912E-01   0.00000E+00
   0.55849E+02   0.41580E+00   0.59112E-01   0.00000E+00
   0.56039E+02   0.41981E+00   0.59312E-01   0.00000E+00
   0.56230E+02   0.42386E+00   0.59512E-01   0.00000E+00
   0.56420E+02   0.42792E+00   0.59712E-01   0.00000E+00
   0.56610E+02   0.43201E+00   0.59912E-01   0.00000E+00
   0.56801E+02   0.43612E+00   0.60112E-01   0.00000E+00
   0.56991E+02   0.44025E+00   0.60312E-01   0.00000E+00
   0.57182E+02   0.44440E+00   0.60512E-01   0.00000E+00
   0.57372E+02   0.44858E+00   0.60712E-01   0.00000E+00
   0.57563E+02   0.45278E+00   0.60912E-01   0.00000E+00
   0.57753E+02   0.45700E+00   0.61112E-01   0.00000E+00
   0.57944E+02   0.46125E+00   0.61312E-01   0.00000E+00
   0.58134E+02   0.46552E+00   0.61512E-01   0.00000E+00
   0.58325E+02   0.46981E+00   0.61712E-01   0.00000E+00
   0.58515E+02   0.47413E+00   0.61912E-01   0.00000E+00
   0.58706E+02   0.47846E+00   0.62112E-01   0.00000E+00
   0.58896E+02   0.48282E+00   0.62312E-01   0.00000E+00
   0.59087E+02   0.48721E+00   0.62512E-01   0.00000E+00
   0.59278E+02   0.49161E+00   0.62712E-01   0.00000E+00
   0.59468E+02   0.49604E+00   0.62912E-01   0.00000E+00
   0.59659E+02   0.50049E+00   0.63112E-01   0.00000E+00
   0.59849E+02   0.50497E+00   0.63312E-01   0.00000E+00
   0.60040E+02   0.50947E+00   0.63512E-01   0.00000E+00
   0.60231E+02   0.51399E+00   0.63712E-01   0.00000E+00
   0.60422E+02   0.51853E+00   0.63912E-01   0.00000E+00
   0.60612E+02   0.52310E+00   0.64112E-01   0.00000E+00
   0.60803E+02   0.52769E+00   0.64312E-01   0.00000E+00
   0.60994E+02   0.53231E+00   0.64512E-01   0.00000E+00
   0.61184E+02   0.53694E+00   0.64712E-01   0.00000E+00
   0.61375E+02   0.54160E+00   0.64912E-01   0.00000E+00
   0.61566E+02   0.54629E+00   0.65112E-01   0.00000E+00
   0.61757E+02   0.55099E+00   0.65312E-01   0.00000E+00
   0.61948E+02   0.55572E+00   0.65512E-01   0.00000E+00
   0.62138E+02   0.56048E+00   0.65712E-01   0.00000E+00
   0.62329E+02   0.56525E+00   0.65912E-01   0.00000E+00
   0.62520E+02   0.57005E+00   0.66112E-01   0.00000E+00
   0.62711E+02   0.57487E+00   0.66312E-01   0.00000E+00
   0.62902E+02   0.57972E+00   0.66512E-01   0.00000E+00
   0.63093E+02   0.58459E+00   0.66712E-01   0.00000E+00
   0.63284E+02   0.58948E+00   0.66912E-01   0.00000E+00
   0.63475E+02   0.59440E+00   0.67112E-01   0.00000E+00
   0.63666E+02   0.59933E+00   0.67312E-01   0.00000E+00
   0.63856E+02   0.60430E+00   0.67512E-01   0.00000E+00
   0.64047E+02   0.60928E+00   0.67712E-01   0.00000E+00
   0.64238E+02   0.61429E+00   0.67912E-01   0.00000E+00
   0.64429E+02   0.61932E+00   0.68112E-01   0.00000E+00
   0.64620E+02   0.62438E+00   0.68312E-01   0.00000E+00
   0.64811E+02   0.62946E+00   0.68512E-01   0.00000E+00
   0.65003E+02   0.63456E+00   0.68712E-01   0.00000E+00
   0.65194E+02   0.63969E+00   0.68912E-01   0.00000E+00
   0.65385E+02   0.64484E+00   0.69112E-01   0.00000E+00
   0.65576E+02   0.65001E+00   0.69312E-01   0.00000E+00
   0.65767E+02   0.65520E+00   0.69512E-01   0.00000E+00
   0.65958E+02   0.66042E+00   0.69712E-01   0.00000E+00
   0.66149E+02   0.66567E+00   0.69912E-01   0.00000E+00
   0.66340E+02   0.67093E+00   0.70112E-01   0.00000E+00
   0.66531E+02   0.67622E+00   0.70312E-01   0.00000E+00
   0.66723E+02   0.68154E+00   0.70512E-01   0.00000E+00
   0.66914E+02   0.68687E+00   0.70712E-01   0.00000E+00
   0.67105E+02   0.69223E+00   0.70912E-01   0.00000E+00
   0.67296E+02   0.69762E+00   0.71112E-01   0.00000E+00
   0.67487E+02   0.70302E+00   0.71312E-01   0.00000E+00
   0.67679E+02   0.70845E+00   0.71512E-01   0.00000E+00
   0.67870E+02   0.71391E+00   0.71712E-01   0.00000E+00
   0.68061E+02   0.71939E+00   0.71912E-01   0.00000E+00
   0.68253E+02   0.72489E+00   0.72112E-01   0.00000E+00
   0.68444E+02   0.73041E+00   0.72312E-01   0.00000E+00
   0.68635E+02   0.73596E+00   0.72512E-01   0.00000E+00
   0.68827E+02   0.74154E+00   0.72712E-01   0.00000E+00
   0.69018E+02   0.74713E+00   0.72912E-01   0.00000E+00
   0.69209E+02   0.75275E+00   0.73112E-01   0.00000E+00
   0.69401E+02   0.75839E+00   0.73312E-01   0.00000E+00
   0.69592E+02   0.76406E+00   0.73512E-01   0.00000E+00
   0.69783E+02   0.76975E+00   0.73712E-01   0.00000E+00
   0.69975E+02   0.77547E+00   0.73912E-01   0.00000E+00
   0.70166E+02   0.78120E+00   0.74112E-01   0.00000E+00
   0.70358E+02   0.78697E+00   0.74312E-01   0.00000E+00
   0.70549E+02   0.79275E+00   0.74512E-01   0.00000E+00
   0.70741E+02   0.79856E+00   0.74712E-01   0.00000E+00
   0.70932E+02   0.80440E+00   0.74912E-01   0.00000E+00
   0.71124E+02   0.81025E+00   0.75112E-01   0.00000E+00
   0.71315E+02   0.81613E+00   0.75312E-01   0.00000E+00
   0.71507E+02   0.82204E+00   0.75512E-01   0.00000E+00
   0.71699E+02   0.82797E+00   0.75712E-01   0.00000E+00
   0.71890E+02   0.83392E+00   0.75912E-01   0.00000E+00
   0.72082E+02   0.83990E+00   0.76112E-01   0.00000E+00
   0.72273E+02   0.84590E+00   0.76312E-01   0.00000E+00
   0.72465E+02   0.85192E+00   0.76512E-01   0.00000E+00
   0.72657E+02   0.85797E+00   0.76712E-01   0.00000E+00
   0.72848E+02   0.86404E+00   0.76912E-01   0.00000E+00
   0.73040E+02   0.87014E+00   0.77112E-01   0.00000E+00
   0.73232E+02   0.87626E+00   0.77312E-01   0.00000E+00
   0.73423E+02   0.88241E+00   0.77512E-01   0.00000E+00
   0.73615E+02   0.88857E+00   0.77712E-01   0.00000E+00
   0.73807E+02   0.89477E+00   0.77912E-01   0.00000E+00
   0.73999E+02   0.90098E+00   0.78112E-01   0.00000E+00
   0.74191E+02   0.90722E+00   0.78312E-01   0.00000E+00
   0.74382E+02   0.91349E+00   0.78512E-01   0.00000E+00
   0.74574E+02   0.91978E+00   0.78712E-01   0.00000E+00
   0.74766E+02   0.92609E+00   0.78912E-01   0.00000E+00
   0.74958E+02   0.93243E+00   0.79112E-01   0.00000E+00
   0.75150E+02   0.93879E+00   0.79312E-01   0.00000E+00
   0.75342E+02   0.94518E+00   0.79512E-01   0.00000E+00
   0.75533E+02   0.95159E+00   0.79712E-01   0.00000E+00
   0.75725E+02   0.95802E+00   0.79912E-01   0.00000E+00
   0.75917E+02   0.96448E+00   0.80112E-01   0.00000E+00
   0.76109E+02   0.97096E+00   0.80312E-01   0.00000E+00
   0.76301E+02   0.97746E+00   0.80512E-01   0.00000E+00
   0.76493E+02   0.98400E+00   0.80712E-01   0.00000E+00
   0.76685E+02   0.99055E+00   0.80912E-01   0.00000E+00
   0.76877E+02   0.99713E+00   0.81112E-01   0.00000E+00
   0.77069E+02   0.10037E+01   0.81312E-01   0.00000E+00
   0.77261E+02   0.10104E+01   0.81512E-01   0.00000E+00
   0.77453E+02   0.10170E+01   0.81712E-01   0.00000E+00
   0.77645E+02   0.10237E+01   0.81912E-01   0.00000E+00
   0.77837E+02   0.10304E+01   0.82112E-01   0.00000E+00
   0.78030E+02   0.10371E+01   0.82312E-01   0.00000E+00
   0.78222E+02   0.10439E+01   0.82512E-01   0.00000E+00
   0.78414E+02   0.10506E+01   0.82712E-01   0.00000E+00
   0.78606E+02   0.10574E+01   0.82912E-01   0.00000E+00
   0.78798E+02   0.10642E+01   0.83112E-01   0.00000E+00
   0.78990E+02   0.10711E+01   0.83312E-01   0.00000E+00
   0.79183E+02   0.10780E+01   0.83512E-01   0.00000E+00
   0.79375E+02   0.10849E+01   0.83712E-01   0.00000E+00
   0.79567E+02   0.10918E+01   0.83912E-01   0.00000E+00
   0.79759E+02   0.10987E+01   0.84112E-01   0.00000E+00
   0.79952E+02   0.11057E+01   0.84312E-01   0.00000E+00
   0.80144E+02   0.11127E+01   0.84512E-01   0.00000E+00
   0.80336E+02   0.11197E+01   0.84712E-01   0.00000E+00
   0.80528E+02   0.11267E+01   0.84912E-01   0.00000E+00
   0.80721E+02   0.11338E+01   0.85112E-01   0.00000E+00
   0.80913E+02   0.11409E+01   0.85312E-01   0.00000E+00
   0.81106E+02   0.11480E+01   0.85512E-01   0.00000E+00
   0.81298E+02   0.11551E+01   0.85712E-01   0.00000E+00
   0.81490E+02   0.11623E+01   0.85912E-01   0.00000E+00
   0.81683E+02   0.11695E+01   0.86112E-01   0.00000E+00
   0.81875E+02   0.11767E+01   0.86312E-01   0.00000E+00
   0.82068E+02   0.11839E+01   0.86512E-01   0.00000E+00
   0.82260E+02   0.11912E+01   0.86712E-01   0.00000E+00
   0.82453E+02   0.11984E+01   0.86912E-01   0.00000E+00
   0.82645E+02   0.12057E+01   0.87112E-01   0.00000E+00
   0.82838E+02   0.12131E+01   0.87312E-01   0.00000E+00
   0.83030E+02   0.12204E+01   0.87512E-01   0.00000E+00
   0.83223E+02   0.12278E+01   0.87712E-01   0.00000E+00
   0.83415E+02   0.12352E+01   0.87912E-01   0.00000E+00
   0.83608E+02   0.12426E+01   0.88112E-01   0.00000E+00
   0.83800E+02   0.12501E+01   0.88312E-01   0.00000E+00
   0.83993E+02   0.12576E+01   0.88512E-01   0.00000E+00
   0.84186E+02   0.12651E+01   0.88712E-01   0.00000E+00
   0.84378E+02   0.12726E+01   0.88912E-01   0.00000E+00
   0.84571E+02   0.12801E+01   0.89112E-01   0.00000E+00
   0.84764E+02   0.12877E+01   0.89312E-01   0.00000E+00
   0.84956E+02   0.12953E+01   0.89512E-01   0.00000E+00
   0.85149E+02   0.13030E+01   0.89712E-01   0.00000E+00
   0.85342E+02   0.13106E+01   0.89912E-01   0.00000E+00
   0.85535E+02   0.13183E+01   0.90112E-01   0.00000E+00
   0.85727E+02   0.13260E+01   0.90312E-01   0.00000E+00
   0.85920E+02   0.13337E+01   0.90512E-01   0.00000E+00
   0.86113E+02   0.13415E+01   0.90712E-01   0.00000E+00
   0.86306E+02   0.13493E+01   0.90912E-01   0.00000E+00
   0.86499E+02   0.13571E+01   0.91112E-01   0.00000E+00
   0.86692E+02   0.13649E+01   0.91312E-01   0.00000E+00
   0.86885E+02   0.13728E+01   0.91512E-01   0.00000E+00
   0.87077E+02   0.13807E+01   0.91712E-01   0.00000E+00
   0.87270E+02   0.13886E+01   0.91912E-01   0.00000E+00
   0.87463E+02   0.13965E+01   0.92112E-01   0.00000E+00
   0.87656E+02   0.14045E+01   0.92312E-01   0.00000E+00
   0.87849E+02   0.14125E+01   0.92512E-01   0.00000E+00
   0.88042E+02   0.14205E+01   0.92712E-01   0.00000E+00
   0.88235E+02   0.14285E+01   0.92912E-01   0.00000E+00
   0.88428E+02   0.14366E+01   0.93112E-01   0.00000E+00
   0.88621E+02   0.14447E+01   0.93312E-01   0.00000E+00
   0.88814E+02   0.14528E+01   0.93512E-01   0.00000E+00
   0.89007E+02   0.14609E+01   0.93712E-01   0.00000E+00
   0.89200E+02   0.14691E+01   0.93912E-01   0.00000E+00
   0.89394E+02   0.14773E+01   0.94112E-01   0.00000E+00
   0.89587E+02   0.14855E+01   0.94312E-01   0.00000E+00
   0.89780E+02   0.14938E+01   0.94512E-01   0.00000E+00
   0.89973E+02   0.15020E+01   0.94712E-01   0.00000E+00
   0.90166E+02   0.15103E+01   0.94912E-01   0.00000E+00
   0.90359E+02   0.15187E+01   0.95112E-01   0.00000E+00
   0.90552E+02   0.15270E+01   0.95312E-01   0.00000E+00
   0.90746E+02   0.15354E+01   0.95512E-01   0.00000E+00
   0.90939E+02   0.15438E+01   0.95712E-01   0.00000E+00
   0.91132E+02   0.15522E+01   0.95912E-01   0.00000E+00
   0.91326E+02   0.15607E+01   0.96112E-01   0.00000E+00
   0.91519E+02   0.15691E+01   0.96312E-01   0.00000E+00
   0.91712E+02   0.15776E+01   0.96512E-01   0.00000E+00
   0.91905E+02   0.15861E+01   0.96712E-01   0.00000E+00
   0.92099E+02   0.15947E+01   0.96912E-01   0.00000E+00
   0.92292E+02   0.16033E+01   0.97112E-01   0.00000E+00
   0.92486E+02   0.16119E+01   0.97312E-01   0.00000E+00
   0.92679E+02   0.16205E+01   0.97512E-01   0.00000E+00
   0.92872E+02   0.16291E+01   0.97712E-01   0.00000E+00
   0.93066E+02   0.16378E+01   0.97912E-01   0.00000E+00
   0.93259E+02   0.16465E+01   0.98112E-01   0.00000E+00
   0.93453E+02   0.16552E+01   0.98312E-01   0.00000E+00
   0.93646E+02   0.16640E+01   0.98512E-01   0.00000E+00
   0.93840E+02   0.16727E+01   0.98712E-01   0.00000E+00
   0.94033E+02   0.16815E+01   0.98912E-01   0.00000E+00
   0.94227E+02   0.16903E+01   0.99112E-01   0.00000E+00
   0.94420E+02   0.16992E+01   0.99312E-01   0.00000E+00
   0.94614E+02   0.17080E+01   0.99512E-01   0.00000E+00
   0.94808E+02   0.17169E+01   0.99712E-01   0.00000E+00
   0.95001E+02   0.17258E+01   0.99912E-01   0.00000E+00
   0.95195E+02   0.17347E+01   0.10011E+00   0.00000E+00
   0.95388E+02   0.17437E+01   0.10031E+00   0.00000E+00
   0.95582E+02   0.17526E+01   0.10051E+00   0.00000E+00
   0.95776E+02   0.17616E+01   0.10071E+00   0.00000E+00
   0.95970E+02   0.17707E+01   0.10091E+00   0.00000E+00
   0.96163E+02   0.17797E+01   0.10111E+00   0.00000E+00
   0.96357E+02   0.17887E+01   0.10131E+00   0.00000E+00
   0.96551E+02   0.17978E+01   0.10151E+00   0.00000E+00
   0.96745E+02   0.18069E+01   0.10171E+00   0.00000E+00
   0.96938E+02   0.18160E+01   0.10191E+00   0.00000E+00
   0.97132E+02   0.18252E+01   0.10211E+00   0.00000E+00
   0.97326E+02   0.18343E+01   0.10231E+00   0.00000E+00
   0.97520E+02   0.18434E+01   0.10251E+00   0.00000E+00
   0.97714E+02   0.18525E+01   0.10271E+00   0.00000E+00
   0.97908E+02   0.18616E+01   0.10291E+00   0.00000E+00
   0.98101E+02   0.18707E+01   0.10311E+00   0.00000E+00
   0.98295E+02   0.18798E+01   0.10331E+00   0.00000E+00
   0.98489E+02   0.18890E+01   0.10351E+00   0.00000E+00
   0.98683E+02   0.18981E+01   0.10371E+00   0.00000E+00
   0.98877E+02   0.19073E+01   0.10391E+00   0.00000E+00
   0.99071E+02   0.19165E+01   0.10411E+00   0.00000E+00
   0.99265E+02   0.19256E+01   0.10431E+00   0.00000E+00
   0.99459E+02   0.19348E+01   0.10451E+00   0.00000E+00
   0.99653E+02   0.19440E+01   0.10471E+00   0.00000E+00
   0.99847E+02   0.19532E+01   0.10491E+00   0.00000E+00
   0.10004E+03   0.19624E+01   0.10511E+00   0.00000E+00
   0.10024E+03   0.19717E+01   0.10531E+00   0.00000E+00
   0.10043E+03   0.19809E+01   0.10551E+00   0.00000E+00
   0.10062E+03   0.19901E+01   0.10571E+00   0.00000E+00
   0.10082E+03   0.19994E+01   0.10591E+00   0.00000E+00
   0.10101E+03   0.20087E+01   0.10611E+00   0.00000E+00
   0.10121E+03   0.20180E+01   0.10631E+00   0.00000E+00
   0.10140E+03   0.20273E+01   0.10651E+00   0.00000E+00
   0.10159E+03   0.20366E+01   0.10671E+00   0.00000E+00
   0.10179E+03   0.20459E+01   0.10691E+00   0.00000E+00
   0.10198E+03   0.20552E+01   0.10711E+00   0.00000E+00
   0.10218E+03   0.20646E+01   0.10731E+00   0.00000E+00
   0.10237E+03   0.20740E+01   0.10751E+00   0.00000E+00
   0.10257E+03   0.20834E+01   0.10771E+00   0.00000E+00
   0.10276E+03   0.20928E+01   0.10791E+00   0.00000E+00
   0.10295E+03   0.21022E+01   0.10811E+00   0.00000E+00
   0.10315E+03   0.21116E+01   0.10831E+00   0.00000E+00
   0.10334E+03   0.21211E+01   0.10851E+00   0.00000E+00
   0.10354E+03   0.21305E+01   0.10871E+00   0.00000E+00
   0.10373E+03   0.21400E+01   0.10891E+00   0.00000E+00
   0.10393E+03   0.21495E+01   0.10911E+00   0.00000E+00
   0.10412E+03   0.21590E+01   0.10931E+00   0.00000E+00
   0.10432E+03   0.21686E+01   0.10951E+00   0.00000E+00
   0.10451E+03   0.21781E+01   0.10971E+00   0.00000E+00
   0.10470E+03   0.21877E+01   0.10991E+00   0.00000E+00
   0.10490E+03   0.21973E+01   0.11011E+00   0.00000E+00
   0.10509E+03   0.22069E+01   0.11031E+00   0.00000E+00
   0.10529E+03   0.22165E+01   0.11051E+00   0.00000E+00
   0.10548E+03   0.22262E+01   0.11071E+00   0.00000E+00
   0.10568E+03   0.22358E+01   0.11091E+00   0.00000E+00
   0.10587E+03   0.22455E+01   0.11111E+00   0.00000E+00
   0.10607E+03   0.22552E+01   0.11131E+00   0.00000E+00
   0.10626E+03   0.22649E+01   0.11151E+00   0.00000E+00
   0.10646E+03   0.22747E+01   0.11171E+00   0.00000E+00
   0.10665E+03   0.22844E+01   0.11191E+00   0.00000E+00
   0.10685E+03   0.22942E+01   0.11211E+00   0.00000E+00
   0.10704E+03   0.23040E+01   0.11231E+00   0.00000E+00
   0.10723E+03   0.23138E+01   0.11251E+00   0.00000E+00
   0.10743E+03   0.23237E+01   0.11271E+00   0.00000E+00
   0.10762E+03   0.23335E+01   0.11291E+00   0.00000E+00
   0.10782E+03   0.23434E+01   0.11311E+00   0.00000E+00
   0.10801E+03   0.23533E+01   0.11331E+00   0.00000E+00
   0.10821E+03   0.23633E+01   0.11351E+00   0.00000E+00
   0.10840E+03   0.23732E+01   0.11371E+00   0.00000E+00
   0.10860E+03   0.23832E+01   0.11391E+00   0.00000E+00
   0.10879E+03   0.23932E+01   0.11411E+00   0.00000E+00
   0.10899E+03   0.24032E+01   0.11431E+00   0.00000E+00
   0.10918E+03   0.24132E+01   0.11451E+00   0.00000E+00
   0.10938E+03   0.24233E+01   0.11471E+00   0.00000E+00
   0.10957E+03   0.24333E+01   0.11491E+00   0.00000E+00
   0.10977E+03   0.24434E+01   0.11511E+00   0.00000E+00
   0.10996E+03   0.24535E+01   0.11531E+00   0.00000E+00
   0.11016E+03   0.24637E+01   0.11551E+00   0.00000E+00
   0.11035E+03   0.24738E+01   0.11571E+00   0.00000E+00
   0.11055E+03   0.24840E+01   0.11591E+00   0.00000E+00
   0.11074E+03   0.24942E+01   0.11611E+00   0.00000E+00
   0.11094E+03   0.25044E+01   0.11631E+00   0.00000E+00
   0.11113E+03   0.25147E+01   0.11651E+00   0.00000E+00
   0.11133E+03   0.25250E+01   0.11671E+00   0.00000E+00
   0.11152E+03   0.25353E+01   0.11691E+00   0.00000E+00
   0.11172E+03   0.25456E+01   0.11711E+00   0.00000E+00
   0.11191E+03   0.25559E+01   0.11731E+00   0.00000E+00
   0.11211E+03   0.25663E+01   0.11751E+00   0.00000E+00
   0.11230E+03   0.25766E+01   0.11771E+00   0.00000E+00
   0.11250E+03   0.25870E+01   0.11791E+00   0.00000E+00
   0.11269E+03   0.25975E+01   0.11811E+00   0.00000E+00
   0.11289E+03   0.26079E+01   0.11831E+00   0.00000E+00
   0.11308E+03   0.26184E+01   0.11851E+00   0.00000E+00
