 ========================================================
       E/V           P              n           eps      
   0.37119E-01   0.50488E-04   0.39710E-04   0.00000E+00
   0.46756E-01   0.68657E-04   0.50014E-04   0.00000E+00
   0.60359E-01   0.93311E-04   0.64550E-04   0.00000E+00
   0.77973E-01   0.12689E-03   0.83310E-04   0.00000E+00
   0.95980E-01   0.16209E-03   0.10250E-03   0.00000E+00
   0.10406E+00   0.18050E-03   0.11115E-03   0.00000E+00
   0.11466E+00   0.20535E-03   0.12240E-03   0.00000E+00
   0.14781E+00   0.27918E-03   0.15780E-03   0.00000E+00
   0.18427E+00   0.36301E-03   0.19660E-03   0.00000E+00
   0.22074E+00   0.43684E-03   0.23550E-03   0.00000E+00
   0.37539E+00   0.54551E-03   0.40000E-03   0.00000E+00
   0.56320E+00   0.78705E-03   0.60000E-03   0.00000E+00
   0.82573E+00   0.10579E-02   0.87900E-03   0.00000E+00
   0.14950E+01   0.16459E-02   0.15900E-02   0.00000E+00
   0.35099E+01   0.38654E-02   0.37300E-02   0.00000E+00
   0.54329E+01   0.69094E-02   0.57700E-02   0.00000E+00
   0.83919E+01   0.13082E-01   0.89100E-02   0.00000E+00
   0.19252E+02   0.46349E-01   0.20400E-01   0.00000E+00
   0.44938E+02   0.17133E+00   0.47500E-01   0.00000E+00
   0.46185E+02   0.18234E+00   0.48986E-01   0.00000E+00
   0.46374E+02   0.18473E+00   0.49186E-01   0.00000E+00
   0.46563E+02   0.18714E+00   0.49386E-01   0.00000E+00
   0.46752E+02   0.18958E+00   0.49586E-01   0.00000E+00
   0.46942E+02   0.19203E+00   0.49786E-01   0.00000E+00
   0.47131E+02   0.19450E+00   0.49986E-01   0.00000E+00
   0.47321E+02   0.19699E+00   0.50186E-01   0.00000E+00
   0.47510E+02   0.19950E+00   0.50386E-01   0.00000E+00
   0.47699E+02   0.20204E+00   0.50586E-01   0.00000E+00
   0.47889E+02   0.20459E+00   0.50786E-01   0.00000E+00
   0.48078E+02   0.20716E+00   0.50986E-01   0.00000E+00
   0.48267E+02   0.20976E+00   0.51186E-01   0.00000E+00
   0.48457E+02   0.21237E+00   0.51386E-01   0.00000E+00
   0.48646E+02   0.21501E+00   0.51586E-01   0.00000E+00
   0.48836E+02   0.21766E+00   0.51786E-01   0.00000E+00
   0.49025E+02   0.22034E+00   0.51986E-01   0.00000E+00
   0.49215E+02   0.22304E+00   0.52186E-01   0.00000E+00
   0.49404E+02   0.22575E+00   0.52386E-01   0.00000E+00
   0.49594E+02   0.22849E+00   0.52586E-01   0.00000E+00
   0.49783E+02   0.23125E+00   0.52786E-01   0.00000E+00
   0.49973E+02   0.23403E+00   0.52986E-01   0.00000E+00
   0.50162E+02   0.23683E+00   0.53186E-01   0.00000E+00
   0.50352E+02   0.23965E+00   0.53386E-01   0.00000E+00
   0.50541E+02   0.24250E+00   0.53586E-01   0.00000E+00
   0.50731E+02   0.24536E+00   0.53786E-01   0.00000E+00
   0.50920E+02   0.24824E+00   0.53986E-01   0.00000E+00
   0.51110E+02   0.25115E+00   0.54186E-01   0.00000E+00
   0.51299E+02   0.25408E+00   0.54386E-01   0.00000E+00
   0.51489E+02   0.25703E+00   0.54586E-01   0.00000E+00
   0.51679E+02   0.25999E+00   0.54786E-01   0.00000E+00
   0.51868E+02   0.26299E+00   0.54986E-01   0.00000E+00
   0.52058E+02   0.26600E+00   0.55186E-01   0.00000E+00
   0.52248E+02   0.26903E+00   0.55386E-01   0.00000E+00
   0.52437E+02   0.27208E+00   0.55586E-01   0.00000E+00
   0.52627E+02   0.27516E+00   0.55786E-01   0.00000E+00
   0.52817E+02   0.27826E+00   0.55986E-01   0.00000E+00
   0.53006E+02   0.28138E+00   0.56186E-01   0.00000E+00
   0.53196E+02   0.28452E+00   0.56386E-01   0.00000E+00
   0.53386E+02   0.28768E+00   0.56586E-01   0.00000E+00
   0.53575E+02   0.29086E+00   0.56786E-01   0.00000E+00
   0.53765E+02   0.29407E+00   0.56986E-01   0.00000E+00
   0.53955E+02   0.29730E+00   0.57186E-01   0.00000E+00
   0.54145E+02   0.30054E+00   0.57386E-01   0.00000E+00
   0.54334E+02   0.30382E+00   0.57586E-01   0.00000E+00
   0.54524E+02   0.30711E+00   0.57786E-01   0.00000E+00
   0.54714E+02   0.31042E+00   0.57986E-01   0.00000E+00
   0.54904E+02   0.31376E+00   0.58186E-01   0.00000E+00
   0.55093E+02   0.31712E+00   0.58386E-01   0.00000E+00
   0.55283E+02   0.32049E+00   0.58586E-01   0.00000E+00
   0.55473E+02   0.32390E+00   0.58786E-01   0.00000E+00
   0.55663E+02   0.32732E+00   0.58986E-01   0.00000E+00
   0.55853E+02   0.33077E+00   0.59186E-01   0.00000E+00
   0.56043E+02   0.33423E+00   0.59386E-01   0.00000E+00
   0.56232E+02   0.33772E+00   0.59586E-01   0.00000E+00
   0.56422E+02   0.34124E+00   0.59786E-01   0.00000E+00
   0.56612E+02   0.34477E+00   0.59986E-01   0.00000E+00
   0.56802E+02   0.34833E+00   0.60186E-01   0.00000E+00
   0.56992E+02   0.35191E+00   0.60386E-01   0.00000E+00
   0.57182E+02   0.35551E+00   0.60586E-01   0.00000E+00
   0.57372E+02   0.35913E+00   0.60786E-01   0.00000E+00
   0.57562E+02   0.36278E+00   0.60986E-01   0.00000E+00
   0.57752E+02   0.36644E+00   0.61186E-01   0.00000E+00
   0.57942E+02   0.37013E+00   0.61386E-01   0.00000E+00
   0.58132E+02   0.37385E+00   0.61586E-01   0.00000E+00
   0.58322E+02   0.37758E+00   0.61786E-01   0.00000E+00
   0.58512E+02   0.38134E+00   0.61986E-01   0.00000E+00
   0.58702E+02   0.38512E+00   0.62186E-01   0.00000E+00
   0.58892E+02   0.38892E+00   0.62386E-01   0.00000E+00
   0.59082E+02   0.39275E+00   0.62586E-01   0.00000E+00
   0.59272E+02   0.39660E+00   0.62786E-01   0.00000E+00
   0.59462E+02   0.40047E+00   0.62986E-01   0.00000E+00
   0.59652E+02   0.40436E+00   0.63186E-01   0.00000E+00
   0.59842E+02   0.40828E+00   0.63386E-01   0.00000E+00
   0.60032E+02   0.41221E+00   0.63586E-01   0.00000E+00
   0.60223E+02   0.41618E+00   0.63786E-01   0.00000E+00
   0.60413E+02   0.42016E+00   0.63986E-01   0.00000E+00
   0.60603E+02   0.42417E+00   0.64186E-01   0.00000E+00
   0.60793E+02   0.42820E+00   0.64386E-01   0.00000E+00
   0.60983E+02   0.43225E+00   0.64586E-01   0.00000E+00
   0.61173E+02   0.43633E+00   0.64786E-01   0.00000E+00
   0.61364E+02   0.44042E+00   0.64986E-01   0.00000E+00
   0.61554E+02   0.44455E+00   0.65186E-01   0.00000E+00
   0.61744E+02   0.44869E+00   0.65386E-01   0.00000E+00
   0.61934E+02   0.45286E+00   0.65586E-01   0.00000E+00
   0.62125E+02   0.45705E+00   0.65786E-01   0.00000E+00
   0.62315E+02   0.46126E+00   0.65986E-01   0.00000E+00
   0.62505E+02   0.46550E+00   0.66186E-01   0.00000E+00
   0.62695E+02   0.46976E+00   0.66386E-01   0.00000E+00
   0.62886E+02   0.47404E+00   0.66586E-01   0.00000E+00
   0.63076E+02   0.47835E+00   0.66786E-01   0.00000E+00
   0.63266E+02   0.48268E+00   0.66986E-01   0.00000E+00
   0.63457E+02   0.48703E+00   0.67186E-01   0.00000E+00
   0.63647E+02   0.49141E+00   0.67386E-01   0.00000E+00
   0.63837E+02   0.49581E+00   0.67586E-01   0.00000E+00
   0.64028E+02   0.50023E+00   0.67786E-01   0.00000E+00
   0.64218E+02   0.50467E+00   0.67986E-01   0.00000E+00
   0.64409E+02   0.50914E+00   0.68186E-01   0.00000E+00
   0.64599E+02   0.51364E+00   0.68386E-01   0.00000E+00
   0.64789E+02   0.51815E+00   0.68586E-01   0.00000E+00
   0.64980E+02   0.52269E+00   0.68786E-01   0.00000E+00
   0.65170E+02   0.52725E+00   0.68986E-01   0.00000E+00
   0.65361E+02   0.53184E+00   0.69186E-01   0.00000E+00
   0.65551E+02   0.53645E+00   0.69386E-01   0.00000E+00
   0.65742E+02   0.54108E+00   0.69586E-01   0.00000E+00
   0.65932E+02   0.54574E+00   0.69786E-01   0.00000E+00
   0.66123E+02   0.55042E+00   0.69986E-01   0.00000E+00
   0.66313E+02   0.55512E+00   0.70186E-01   0.00000E+00
   0.66504E+02   0.55985E+00   0.70386E-01   0.00000E+00
   0.66694E+02   0.56460E+00   0.70586E-01   0.00000E+00
   0.66885E+02   0.56938E+00   0.70786E-01   0.00000E+00
   0.67076E+02   0.57417E+00   0.70986E-01   0.00000E+00
   0.67266E+02   0.57900E+00   0.71186E-01   0.00000E+00
   0.67457E+02   0.58384E+00   0.71386E-01   0.00000E+00
   0.67648E+02   0.58871E+00   0.71586E-01   0.00000E+00
   0.67838E+02   0.59361E+00   0.71786E-01   0.00000E+00
   0.68029E+02   0.59852E+00   0.71986E-01   0.00000E+00
   0.68220E+02   0.60346E+00   0.72186E-01   0.00000E+00
   0.68410E+02   0.60843E+00   0.72386E-01   0.00000E+00
   0.68601E+02   0.61342E+00   0.72586E-01   0.00000E+00
   0.68792E+02   0.61843E+00   0.72786E-01   0.00000E+00
   0.68982E+02   0.62347E+00   0.72986E-01   0.00000E+00
   0.69173E+02   0.62853E+00   0.73186E-01   0.00000E+00
   0.69364E+02   0.63361E+00   0.73386E-01   0.00000E+00
   0.69555E+02   0.63872E+00   0.73586E-01   0.00000E+00
   0.69745E+02   0.64385E+00   0.73786E-01   0.00000E+00
   0.69936E+02   0.64901E+00   0.73986E-01   0.00000E+00
   0.70127E+02   0.65419E+00   0.74186E-01   0.00000E+00
   0.70318E+02   0.65939E+00   0.74386E-01   0.00000E+00
   0.70509E+02   0.66462E+00   0.74586E-01   0.00000E+00
   0.70700E+02   0.66987E+00   0.74786E-01   0.00000E+00
   0.70890E+02   0.67515E+00   0.74986E-01   0.00000E+00
   0.71081E+02   0.68045E+00   0.75186E-01   0.00000E+00
   0.71272E+02   0.68577E+00   0.75386E-01   0.00000E+00
   0.71463E+02   0.69112E+00   0.75586E-01   0.00000E+00
   0.71654E+02   0.69649E+00   0.75786E-01   0.00000E+00
   0.71845E+02   0.70189E+00   0.75986E-01   0.00000E+00
   0.72036E+02   0.70731E+00   0.76186E-01   0.00000E+00
   0.72227E+02   0.71275E+00   0.76386E-01   0.00000E+00
   0.72418E+02   0.71822E+00   0.76586E-01   0.00000E+00
   0.72609E+02   0.72372E+00   0.76786E-01   0.00000E+00
   0.72800E+02   0.72923E+00   0.76986E-01   0.00000E+00
   0.72991E+02   0.73478E+00   0.77186E-01   0.00000E+00
   0.73182E+02   0.74034E+00   0.77386E-01   0.00000E+00
   0.73373E+02   0.74593E+00   0.77586E-01   0.00000E+00
   0.73564E+02   0.75155E+00   0.77786E-01   0.00000E+00
   0.73755E+02   0.75719E+00   0.77986E-01   0.00000E+00
   0.73946E+02   0.76285E+00   0.78186E-01   0.00000E+00
   0.74137E+02   0.76854E+00   0.78386E-01   0.00000E+00
   0.74329E+02   0.77425E+00   0.78586E-01   0.00000E+00
   0.74520E+02   0.77999E+00   0.78786E-01   0.00000E+00
   0.74711E+02   0.78575E+00   0.78986E-01   0.00000E+00
   0.74902E+02   0.79154E+00   0.79186E-01   0.00000E+00
   0.75093E+02   0.79735E+00   0.79386E-01   0.00000E+00
   0.75284E+02   0.80318E+00   0.79586E-01   0.00000E+00
   0.75476E+02   0.80904E+00   0.79786E-01   0.00000E+00
   0.75667E+02   0.81493E+00   0.79986E-01   0.00000E+00
   0.75858E+02   0.82083E+00   0.80186E-01   0.00000E+00
   0.76049E+02   0.82677E+00   0.80386E-01   0.00000E+00
   0.76241E+02   0.83273E+00   0.80586E-01   0.00000E+00
   0.76432E+02   0.83871E+00   0.80786E-01   0.00000E+00
   0.76623E+02   0.84472E+00   0.80986E-01   0.00000E+00
   0.76815E+02   0.85075E+00   0.81186E-01   0.00000E+00
   0.77006E+02   0.85680E+00   0.81386E-01   0.00000E+00
   0.77197E+02   0.86289E+00   0.81586E-01   0.00000E+00
   0.77389E+02   0.86899E+00   0.81786E-01   0.00000E+00
   0.77580E+02   0.87512E+00   0.81986E-01   0.00000E+00
   0.77771E+02   0.88128E+00   0.82186E-01   0.00000E+00
   0.77963E+02   0.88746E+00   0.82386E-01   0.00000E+00
   0.78154E+02   0.89367E+00   0.82586E-01   0.00000E+00
   0.78346E+02   0.89990E+00   0.82786E-01   0.00000E+00
   0.78537E+02   0.90615E+00   0.82986E-01   0.00000E+00
   0.78729E+02   0.91243E+00   0.83186E-01   0.00000E+00
   0.78920E+02   0.91874E+00   0.83386E-01   0.00000E+00
   0.79112E+02   0.92507E+00   0.83586E-01   0.00000E+00
   0.79303E+02   0.93142E+00   0.83786E-01   0.00000E+00
   0.79495E+02   0.93780E+00   0.83986E-01   0.00000E+00
   0.79686E+02   0.94421E+00   0.84186E-01   0.00000E+00
   0.79878E+02   0.95064E+00   0.84386E-01   0.00000E+00
   0.80069E+02   0.95709E+00   0.84586E-01   0.00000E+00
   0.80261E+02   0.96357E+00   0.84786E-01   0.00000E+00
   0.80452E+02   0.97008E+00   0.84986E-01   0.00000E+00
   0.80644E+02   0.97661E+00   0.85186E-01   0.00000E+00
   0.80836E+02   0.98316E+00   0.85386E-01   0.00000E+00
   0.81027E+02   0.98974E+00   0.85586E-01   0.00000E+00
   0.81219E+02   0.99635E+00   0.85786E-01   0.00000E+00
   0.81411E+02   0.10030E+01   0.85986E-01   0.00000E+00
   0.81602E+02   0.10096E+01   0.86186E-01   0.00000E+00
   0.81794E+02   0.10163E+01   0.86386E-01   0.00000E+00
   0.81986E+02   0.10230E+01   0.86586E-01   0.00000E+00
   0.82178E+02   0.10298E+01   0.86786E-01   0.00000E+00
   0.82369E+02   0.10365E+01   0.86986E-01   0.00000E+00
   0.82561E+02   0.10433E+01   0.87186E-01   0.00000E+00
   0.82753E+02   0.10501E+01   0.87386E-01   0.00000E+00
   0.82945E+02   0.10569E+01   0.87586E-01   0.00000E+00
   0.83137E+02   0.10638E+01   0.87786E-01   0.00000E+00
   0.83328E+02   0.10707E+01   0.87986E-01   0.00000E+00
   0.83520E+02   0.10776E+01   0.88186E-01   0.00000E+00
   0.83712E+02   0.10845E+01   0.88386E-01   0.00000E+00
   0.83904E+02   0.10915E+01   0.88586E-01   0.00000E+00
   0.84096E+02   0.10984E+01   0.88786E-01   0.00000E+00
   0.84288E+02   0.11054E+01   0.88986E-01   0.00000E+00
   0.84480E+02   0.11125E+01   0.89186E-01   0.00000E+00
   0.84672E+02   0.11195E+01   0.89386E-01   0.00000E+00
   0.84864E+02   0.11266E+01   0.89586E-01   0.00000E+00
   0.85056E+02   0.11337E+01   0.89786E-01   0.00000E+00
   0.85248E+02   0.11409E+01   0.89986E-01   0.00000E+00
   0.85440E+02   0.11480E+01   0.90186E-01   0.00000E+00
   0.85632E+02   0.11552E+01   0.90386E-01   0.00000E+00
   0.85824E+02   0.11624E+01   0.90586E-01   0.00000E+00
   0.86016E+02   0.11696E+01   0.90786E-01   0.00000E+00
   0.86208E+02   0.11769E+01   0.90986E-01   0.00000E+00
   0.86400E+02   0.11842E+01   0.91186E-01   0.00000E+00
   0.86592E+02   0.11915E+01   0.91386E-01   0.00000E+00
   0.86784E+02   0.11988E+01   0.91586E-01   0.00000E+00
   0.86976E+02   0.12062E+01   0.91786E-01   0.00000E+00
   0.87169E+02   0.12136E+01   0.91986E-01   0.00000E+00
   0.87361E+02   0.12210E+01   0.92186E-01   0.00000E+00
   0.87553E+02   0.12284E+01   0.92386E-01   0.00000E+00
   0.87745E+02   0.12359E+01   0.92586E-01   0.00000E+00
   0.87937E+02   0.12434E+01   0.92786E-01   0.00000E+00
   0.88130E+02   0.12509E+01   0.92986E-01   0.00000E+00
   0.88322E+02   0.12584E+01   0.93186E-01   0.00000E+00
   0.88514E+02   0.12660E+01   0.93386E-01   0.00000E+00
   0.88706E+02   0.12736E+01   0.93586E-01   0.00000E+00
   0.88899E+02   0.12812E+01   0.93786E-01   0.00000E+00
   0.89091E+02   0.12888E+01   0.93986E-01   0.00000E+00
   0.89283E+02   0.12965E+01   0.94186E-01   0.00000E+00
   0.89476E+02   0.13042E+01   0.94386E-01   0.00000E+00
   0.89668E+02   0.13119E+01   0.94586E-01   0.00000E+00
   0.89860E+02   0.13197E+01   0.94786E-01   0.00000E+00
   0.90053E+02   0.13274E+01   0.94986E-01   0.00000E+00
   0.90245E+02   0.13352E+01   0.95186E-01   0.00000E+00
   0.90438E+02   0.13430E+01   0.95386E-01   0.00000E+00
   0.90630E+02   0.13509E+01   0.95586E-01   0.00000E+00
   0.90823E+02   0.13588E+01   0.95786E-01   0.00000E+00
   0.91015E+02   0.13667E+01   0.95986E-01   0.00000E+00
   0.91208E+02   0.13746E+01   0.96186E-01   0.00000E+00
   0.91400E+02   0.13825E+01   0.96386E-01   0.00000E+00
   0.91593E+02   0.13905E+01   0.96586E-01   0.00000E+00
   0.91785E+02   0.13985E+01   0.96786E-01   0.00000E+00
   0.91978E+02   0.14066E+01   0.96986E-01   0.00000E+00
   0.92170E+02   0.14146E+01   0.97186E-01   0.00000E+00
   0.92363E+02   0.14227E+01   0.97386E-01   0.00000E+00
   0.92556E+02   0.14308E+01   0.97586E-01   0.00000E+00
   0.92748E+02   0.14390E+01   0.97786E-01   0.00000E+00
   0.92941E+02   0.14471E+01   0.97986E-01   0.00000E+00
   0.93134E+02   0.14553E+01   0.98186E-01   0.00000E+00
   0.93326E+02   0.14635E+01   0.98386E-01   0.00000E+00
   0.93519E+02   0.14718E+01   0.98586E-01   0.00000E+00
   0.93712E+02   0.14800E+01   0.98786E-01   0.00000E+00
   0.93904E+02   0.14883E+01   0.98986E-01   0.00000E+00
   0.94097E+02   0.14967E+01   0.99186E-01   0.00000E+00
   0.94290E+02   0.15050E+01   0.99386E-01   0.00000E+00
   0.94483E+02   0.15134E+01   0.99586E-01   0.00000E+00
   0.94675E+02   0.15218E+01   0.99786E-01   0.00000E+00
   0.94868E+02   0.15302E+01   0.99986E-01   0.00000E+00
   0.95061E+02   0.15387E+01   0.10019E+00   0.00000E+00
   0.95254E+02   0.15472E+01   0.10039E+00   0.00000E+00
   0.95447E+02   0.15557E+01   0.10059E+00   0.00000E+00
   0.95640E+02   0.15642E+01   0.10079E+00   0.00000E+00
   0.95833E+02   0.15728E+01   0.10099E+00   0.00000E+00
   0.96025E+02   0.15814E+01   0.10119E+00   0.00000E+00
   0.96218E+02   0.15900E+01   0.10139E+00   0.00000E+00
   0.96411E+02   0.15987E+01   0.10159E+00   0.00000E+00
   0.96604E+02   0.16074E+01   0.10179E+00   0.00000E+00
   0.96797E+02   0.16161E+01   0.10199E+00   0.00000E+00
   0.96990E+02   0.16248E+01   0.10219E+00   0.00000E+00
   0.97183E+02   0.16336E+01   0.10239E+00   0.00000E+00
   0.97376E+02   0.16424E+01   0.10259E+00   0.00000E+00
   0.97569E+02   0.16512E+01   0.10279E+00   0.00000E+00
   0.97763E+02   0.16600E+01   0.10299E+00   0.00000E+00
   0.97956E+02   0.16689E+01   0.10319E+00   0.00000E+00
   0.98149E+02   0.16778E+01   0.10339E+00   0.00000E+00
   0.98342E+02   0.16867E+01   0.10359E+00   0.00000E+00
   0.98535E+02   0.16957E+01   0.10379E+00   0.00000E+00
   0.98728E+02   0.17047E+01   0.10399E+00   0.00000E+00
   0.98921E+02   0.17137E+01   0.10419E+00   0.00000E+00
   0.99114E+02   0.17227E+01   0.10439E+00   0.00000E+00
   0.99308E+02   0.17318E+01   0.10459E+00   0.00000E+00
   0.99501E+02   0.17408E+01   0.10479E+00   0.00000E+00
   0.99694E+02   0.17500E+01   0.10499E+00   0.00000E+00
   0.99887E+02   0.17591E+01   0.10519E+00   0.00000E+00
   0.10008E+03   0.17682E+01   0.10539E+00   0.00000E+00
   0.10027E+03   0.17774E+01   0.10559E+00   0.00000E+00
   0.10047E+03   0.17866E+01   0.10579E+00   0.00000E+00
   0.10066E+03   0.17959E+01   0.10599E+00   0.00000E+00
   0.10085E+03   0.18051E+01   0.10619E+00   0.00000E+00
   0.10105E+03   0.18144E+01   0.10639E+00   0.00000E+00
   0.10124E+03   0.18237E+01   0.10659E+00   0.00000E+00
   0.10143E+03   0.18330E+01   0.10679E+00   0.00000E+00
   0.10163E+03   0.18424E+01   0.10699E+00   0.00000E+00
   0.10182E+03   0.18518E+01   0.10719E+00   0.00000E+00
   0.10201E+03   0.18612E+01   0.10739E+00   0.00000E+00
   0.10221E+03   0.18706E+01   0.10759E+00   0.00000E+00
   0.10240E+03   0.18800E+01   0.10779E+00   0.00000E+00
   0.10259E+03   0.18895E+01   0.10799E+00   0.00000E+00
   0.10279E+03   0.18990E+01   0.10819E+00   0.00000E+00
   0.10298E+03   0.19085E+01   0.10839E+00   0.00000E+00
   0.10318E+03   0.19180E+01   0.10859E+00   0.00000E+00
   0.10337E+03   0.19276E+01   0.10879E+00   0.00000E+00
   0.10356E+03   0.19372E+01   0.10899E+00   0.00000E+00
   0.10376E+03   0.19468E+01   0.10919E+00   0.00000E+00
   0.10395E+03   0.19564E+01   0.10939E+00   0.00000E+00
   0.10414E+03   0.19661E+01   0.10959E+00   0.00000E+00
   0.10434E+03   0.19758E+01   0.10979E+00   0.00000E+00
   0.10453E+03   0.19855E+01   0.10999E+00   0.00000E+00
   0.10472E+03   0.19952E+01   0.11019E+00   0.00000E+00
   0.10492E+03   0.20049E+01   0.11039E+00   0.00000E+00
   0.10511E+03   0.20147E+01   0.11059E+00   0.00000E+00
   0.10531E+03   0.20245E+01   0.11079E+00   0.00000E+00
   0.10550E+03   0.20343E+01   0.11099E+00   0.00000E+00
   0.10569E+03   0.20441E+01   0.11119E+00   0.00000E+00
   0.10589E+03   0.20540E+01   0.11139E+00   0.00000E+00
   0.10608E+03   0.20638E+01   0.11159E+00   0.00000E+00
   0.10627E+03   0.20736E+01   0.11179E+00   0.00000E+00
   0.10647E+03   0.20835E+01   0.11199E+00   0.00000E+00
   0.10666E+03   0.20933E+01   0.11219E+00   0.00000E+00
   0.10686E+03   0.21032E+01   0.11239E+00   0.00000E+00
   0.10705E+03   0.21131E+01   0.11259E+00   0.00000E+00
   0.10724E+03   0.21230E+01   0.11279E+00   0.00000E+00
   0.10744E+03   0.21329E+01   0.11299E+00   0.00000E+00
   0.10763E+03   0.21428E+01   0.11319E+00   0.00000E+00
   0.10783E+03   0.21528E+01   0.11339E+00   0.00000E+00
   0.10802E+03   0.21627E+01   0.11359E+00   0.00000E+00
   0.10821E+03   0.21727E+01   0.11379E+00   0.00000E+00
   0.10841E+03   0.21827E+01   0.11399E+00   0.00000E+00
   0.10860E+03   0.21927E+01   0.11419E+00   0.00000E+00
   0.10880E+03   0.22027E+01   0.11439E+00   0.00000E+00
   0.10899E+03   0.22127E+01   0.11459E+00   0.00000E+00
   0.10918E+03   0.22228E+01   0.11479E+00   0.00000E+00
   0.10938E+03   0.22329E+01   0.11499E+00   0.00000E+00
   0.10957E+03   0.22429E+01   0.11519E+00   0.00000E+00
   0.10977E+03   0.22530E+01   0.11539E+00   0.00000E+00
   0.10996E+03   0.22632E+01   0.11559E+00   0.00000E+00
   0.11016E+03   0.22733E+01   0.11579E+00   0.00000E+00
   0.11035E+03   0.22834E+01   0.11599E+00   0.00000E+00
   0.11054E+03   0.22936E+01   0.11619E+00   0.00000E+00
   0.11074E+03   0.23038E+01   0.11639E+00   0.00000E+00
   0.11093E+03   0.23140E+01   0.11659E+00   0.00000E+00
   0.11113E+03   0.23242E+01   0.11679E+00   0.00000E+00
   0.11132E+03   0.23345E+01   0.11699E+00   0.00000E+00
   0.11152E+03   0.23447E+01   0.11719E+00   0.00000E+00
   0.11171E+03   0.23550E+01   0.11739E+00   0.00000E+00
   0.11190E+03   0.23653E+01   0.11759E+00   0.00000E+00
   0.11210E+03   0.23756E+01   0.11779E+00   0.00000E+00
   0.11229E+03   0.23859E+01   0.11799E+00   0.00000E+00
   0.11249E+03   0.23962E+01   0.11819E+00   0.00000E+00
   0.11268E+03   0.24066E+01   0.11839E+00   0.00000E+00
   0.11288E+03   0.24170E+01   0.11859E+00   0.00000E+00
   0.11307E+03   0.24274E+01   0.11879E+00   0.00000E+00
   0.11326E+03   0.24378E+01   0.11899E+00   0.00000E+00
   0.11346E+03   0.24482E+01   0.11919E+00   0.00000E+00
   0.11365E+03   0.24587E+01   0.11939E+00   0.00000E+00
   0.11385E+03   0.24692E+01   0.11959E+00   0.00000E+00
   0.11404E+03   0.24797E+01   0.11979E+00   0.00000E+00
   0.11424E+03   0.24902E+01   0.11999E+00   0.00000E+00
   0.11443E+03   0.25007E+01   0.12019E+00   0.00000E+00
   0.11463E+03   0.25113E+01   0.12039E+00   0.00000E+00
   0.11482E+03   0.25218E+01   0.12059E+00   0.00000E+00
   0.11502E+03   0.25324E+01   0.12079E+00   0.00000E+00
   0.11521E+03   0.25430E+01   0.12099E+00   0.00000E+00
