 ========================================================
       E/V           P              n           eps      
   0.37119E-01   0.50488E-04   0.39710E-04   0.00000E+00
   0.46756E-01   0.68657E-04   0.50014E-04   0.00000E+00
   0.60359E-01   0.93311E-04   0.64550E-04   0.00000E+00
   0.77973E-01   0.12689E-03   0.83310E-04   0.00000E+00
   0.95980E-01   0.16209E-03   0.10250E-03   0.00000E+00
   0.10406E+00   0.18050E-03   0.11115E-03   0.00000E+00
   0.11466E+00   0.20535E-03   0.12240E-03   0.00000E+00
   0.14781E+00   0.27918E-03   0.15780E-03   0.00000E+00
   0.18427E+00   0.36301E-03   0.19660E-03   0.00000E+00
   0.22074E+00   0.43684E-03   0.23550E-03   0.00000E+00
   0.37539E+00   0.54551E-03   0.40000E-03   0.00000E+00
   0.56320E+00   0.78705E-03   0.60000E-03   0.00000E+00
   0.82573E+00   0.10579E-02   0.87900E-03   0.00000E+00
   0.14950E+01   0.16459E-02   0.15900E-02   0.00000E+00
   0.35099E+01   0.38654E-02   0.37300E-02   0.00000E+00
   0.54329E+01   0.69094E-02   0.57700E-02   0.00000E+00
   0.83919E+01   0.13082E-01   0.89100E-02   0.00000E+00
   0.19252E+02   0.46349E-01   0.20400E-01   0.00000E+00
   0.44938E+02   0.17133E+00   0.47500E-01   0.00000E+00
   0.47937E+02   0.29335E+00   0.50741E-01   0.00000E+00
   0.48127E+02   0.29658E+00   0.50941E-01   0.00000E+00
   0.48317E+02   0.29982E+00   0.51141E-01   0.00000E+00
   0.48508E+02   0.30310E+00   0.51341E-01   0.00000E+00
   0.48698E+02   0.30639E+00   0.51541E-01   0.00000E+00
   0.48888E+02   0.30971E+00   0.51741E-01   0.00000E+00
   0.49078E+02   0.31304E+00   0.51941E-01   0.00000E+00
   0.49268E+02   0.31641E+00   0.52141E-01   0.00000E+00
   0.49458E+02   0.31979E+00   0.52341E-01   0.00000E+00
   0.49649E+02   0.32320E+00   0.52541E-01   0.00000E+00
   0.49839E+02   0.32662E+00   0.52741E-01   0.00000E+00
   0.50029E+02   0.33007E+00   0.52941E-01   0.00000E+00
   0.50219E+02   0.33355E+00   0.53141E-01   0.00000E+00
   0.50410E+02   0.33704E+00   0.53341E-01   0.00000E+00
   0.50600E+02   0.34056E+00   0.53541E-01   0.00000E+00
   0.50790E+02   0.34411E+00   0.53741E-01   0.00000E+00
   0.50980E+02   0.34767E+00   0.53941E-01   0.00000E+00
   0.51171E+02   0.35126E+00   0.54141E-01   0.00000E+00
   0.51361E+02   0.35487E+00   0.54341E-01   0.00000E+00
   0.51551E+02   0.35850E+00   0.54541E-01   0.00000E+00
   0.51742E+02   0.36216E+00   0.54741E-01   0.00000E+00
   0.51932E+02   0.36583E+00   0.54941E-01   0.00000E+00
   0.52123E+02   0.36954E+00   0.55141E-01   0.00000E+00
   0.52313E+02   0.37326E+00   0.55341E-01   0.00000E+00
   0.52503E+02   0.37701E+00   0.55541E-01   0.00000E+00
   0.52694E+02   0.38078E+00   0.55741E-01   0.00000E+00
   0.52884E+02   0.38457E+00   0.55941E-01   0.00000E+00
   0.53075E+02   0.38839E+00   0.56141E-01   0.00000E+00
   0.53265E+02   0.39223E+00   0.56341E-01   0.00000E+00
   0.53456E+02   0.39609E+00   0.56541E-01   0.00000E+00
   0.53646E+02   0.39998E+00   0.56741E-01   0.00000E+00
   0.53837E+02   0.40389E+00   0.56941E-01   0.00000E+00
   0.54027E+02   0.40782E+00   0.57141E-01   0.00000E+00
   0.54218E+02   0.41178E+00   0.57341E-01   0.00000E+00
   0.54408E+02   0.41576E+00   0.57541E-01   0.00000E+00
   0.54599E+02   0.41976E+00   0.57741E-01   0.00000E+00
   0.54789E+02   0.42379E+00   0.57941E-01   0.00000E+00
   0.54980E+02   0.42784E+00   0.58141E-01   0.00000E+00
   0.55171E+02   0.43191E+00   0.58341E-01   0.00000E+00
   0.55361E+02   0.43601E+00   0.58541E-01   0.00000E+00
   0.55552E+02   0.44013E+00   0.58741E-01   0.00000E+00
   0.55743E+02   0.44427E+00   0.58941E-01   0.00000E+00
   0.55933E+02   0.44844E+00   0.59141E-01   0.00000E+00
   0.56124E+02   0.45263E+00   0.59341E-01   0.00000E+00
   0.56315E+02   0.45684E+00   0.59541E-01   0.00000E+00
   0.56505E+02   0.46108E+00   0.59741E-01   0.00000E+00
   0.56696E+02   0.46534E+00   0.59941E-01   0.00000E+00
   0.56887E+02   0.46963E+00   0.60141E-01   0.00000E+00
   0.57077E+02   0.47394E+00   0.60341E-01   0.00000E+00
   0.57268E+02   0.47827E+00   0.60541E-01   0.00000E+00
   0.57459E+02   0.48263E+00   0.60741E-01   0.00000E+00
   0.57650E+02   0.48701E+00   0.60941E-01   0.00000E+00
   0.57841E+02   0.49141E+00   0.61141E-01   0.00000E+00
   0.58031E+02   0.49584E+00   0.61341E-01   0.00000E+00
   0.58222E+02   0.50029E+00   0.61541E-01   0.00000E+00
   0.58413E+02   0.50477E+00   0.61741E-01   0.00000E+00
   0.58604E+02   0.50927E+00   0.61941E-01   0.00000E+00
   0.58795E+02   0.51379E+00   0.62141E-01   0.00000E+00
   0.58986E+02   0.51834E+00   0.62341E-01   0.00000E+00
   0.59177E+02   0.52291E+00   0.62541E-01   0.00000E+00
   0.59368E+02   0.52751E+00   0.62741E-01   0.00000E+00
   0.59558E+02   0.53213E+00   0.62941E-01   0.00000E+00
   0.59749E+02   0.53677E+00   0.63141E-01   0.00000E+00
   0.59940E+02   0.54144E+00   0.63341E-01   0.00000E+00
   0.60131E+02   0.54613E+00   0.63541E-01   0.00000E+00
   0.60322E+02   0.55085E+00   0.63741E-01   0.00000E+00
   0.60513E+02   0.55559E+00   0.63941E-01   0.00000E+00
   0.60704E+02   0.56036E+00   0.64141E-01   0.00000E+00
   0.60895E+02   0.56515E+00   0.64341E-01   0.00000E+00
   0.61086E+02   0.56996E+00   0.64541E-01   0.00000E+00
   0.61278E+02   0.57480E+00   0.64741E-01   0.00000E+00
   0.61469E+02   0.57966E+00   0.64941E-01   0.00000E+00
   0.61660E+02   0.58455E+00   0.65141E-01   0.00000E+00
   0.61851E+02   0.58946E+00   0.65341E-01   0.00000E+00
   0.62042E+02   0.59439E+00   0.65541E-01   0.00000E+00
   0.62233E+02   0.59935E+00   0.65741E-01   0.00000E+00
   0.62424E+02   0.60434E+00   0.65941E-01   0.00000E+00
   0.62615E+02   0.60934E+00   0.66141E-01   0.00000E+00
   0.62807E+02   0.61438E+00   0.66341E-01   0.00000E+00
   0.62998E+02   0.61943E+00   0.66541E-01   0.00000E+00
   0.63189E+02   0.62452E+00   0.66741E-01   0.00000E+00
   0.63380E+02   0.62962E+00   0.66941E-01   0.00000E+00
   0.63572E+02   0.63475E+00   0.67141E-01   0.00000E+00
   0.63763E+02   0.63991E+00   0.67341E-01   0.00000E+00
   0.63954E+02   0.64509E+00   0.67541E-01   0.00000E+00
   0.64145E+02   0.65029E+00   0.67741E-01   0.00000E+00
   0.64337E+02   0.65552E+00   0.67941E-01   0.00000E+00
   0.64528E+02   0.66078E+00   0.68141E-01   0.00000E+00
   0.64719E+02   0.66605E+00   0.68341E-01   0.00000E+00
   0.64911E+02   0.67136E+00   0.68541E-01   0.00000E+00
   0.65102E+02   0.67668E+00   0.68741E-01   0.00000E+00
   0.65293E+02   0.68204E+00   0.68941E-01   0.00000E+00
   0.65485E+02   0.68741E+00   0.69141E-01   0.00000E+00
   0.65676E+02   0.69282E+00   0.69341E-01   0.00000E+00
   0.65868E+02   0.69824E+00   0.69541E-01   0.00000E+00
   0.66059E+02   0.70369E+00   0.69741E-01   0.00000E+00
   0.66251E+02   0.70917E+00   0.69941E-01   0.00000E+00
   0.66442E+02   0.71467E+00   0.70141E-01   0.00000E+00
   0.66634E+02   0.72020E+00   0.70341E-01   0.00000E+00
   0.66825E+02   0.72575E+00   0.70541E-01   0.00000E+00
   0.67017E+02   0.73132E+00   0.70741E-01   0.00000E+00
   0.67208E+02   0.73693E+00   0.70941E-01   0.00000E+00
   0.67400E+02   0.74255E+00   0.71141E-01   0.00000E+00
   0.67591E+02   0.74820E+00   0.71341E-01   0.00000E+00
   0.67783E+02   0.75388E+00   0.71541E-01   0.00000E+00
   0.67975E+02   0.75958E+00   0.71741E-01   0.00000E+00
   0.68166E+02   0.76530E+00   0.71941E-01   0.00000E+00
   0.68358E+02   0.77105E+00   0.72141E-01   0.00000E+00
   0.68550E+02   0.77683E+00   0.72341E-01   0.00000E+00
   0.68741E+02   0.78263E+00   0.72541E-01   0.00000E+00
   0.68933E+02   0.78846E+00   0.72741E-01   0.00000E+00
   0.69125E+02   0.79431E+00   0.72941E-01   0.00000E+00
   0.69316E+02   0.80018E+00   0.73141E-01   0.00000E+00
   0.69508E+02   0.80608E+00   0.73341E-01   0.00000E+00
   0.69700E+02   0.81201E+00   0.73541E-01   0.00000E+00
   0.69892E+02   0.81796E+00   0.73741E-01   0.00000E+00
   0.70083E+02   0.82394E+00   0.73941E-01   0.00000E+00
   0.70275E+02   0.82994E+00   0.74141E-01   0.00000E+00
   0.70467E+02   0.83597E+00   0.74341E-01   0.00000E+00
   0.70659E+02   0.84202E+00   0.74541E-01   0.00000E+00
   0.70851E+02   0.84810E+00   0.74741E-01   0.00000E+00
   0.71043E+02   0.85421E+00   0.74941E-01   0.00000E+00
   0.71234E+02   0.86034E+00   0.75141E-01   0.00000E+00
   0.71426E+02   0.86649E+00   0.75341E-01   0.00000E+00
   0.71618E+02   0.87267E+00   0.75541E-01   0.00000E+00
   0.71810E+02   0.87888E+00   0.75741E-01   0.00000E+00
   0.72002E+02   0.88511E+00   0.75941E-01   0.00000E+00
   0.72194E+02   0.89137E+00   0.76141E-01   0.00000E+00
   0.72386E+02   0.89765E+00   0.76341E-01   0.00000E+00
   0.72578E+02   0.90396E+00   0.76541E-01   0.00000E+00
   0.72770E+02   0.91029E+00   0.76741E-01   0.00000E+00
   0.72962E+02   0.91665E+00   0.76941E-01   0.00000E+00
   0.73154E+02   0.92303E+00   0.77141E-01   0.00000E+00
   0.73346E+02   0.92944E+00   0.77341E-01   0.00000E+00
   0.73538E+02   0.93588E+00   0.77541E-01   0.00000E+00
   0.73730E+02   0.94234E+00   0.77741E-01   0.00000E+00
   0.73923E+02   0.94883E+00   0.77941E-01   0.00000E+00
   0.74115E+02   0.95534E+00   0.78141E-01   0.00000E+00
   0.74307E+02   0.96188E+00   0.78341E-01   0.00000E+00
   0.74499E+02   0.96844E+00   0.78541E-01   0.00000E+00
   0.74691E+02   0.97503E+00   0.78741E-01   0.00000E+00
   0.74883E+02   0.98164E+00   0.78941E-01   0.00000E+00
   0.75076E+02   0.98828E+00   0.79141E-01   0.00000E+00
   0.75268E+02   0.99495E+00   0.79341E-01   0.00000E+00
   0.75460E+02   0.10016E+01   0.79541E-01   0.00000E+00
   0.75652E+02   0.10084E+01   0.79741E-01   0.00000E+00
   0.75845E+02   0.10151E+01   0.79941E-01   0.00000E+00
   0.76037E+02   0.10219E+01   0.80141E-01   0.00000E+00
   0.76229E+02   0.10287E+01   0.80341E-01   0.00000E+00
   0.76422E+02   0.10355E+01   0.80541E-01   0.00000E+00
   0.76614E+02   0.10423E+01   0.80741E-01   0.00000E+00
   0.76806E+02   0.10492E+01   0.80941E-01   0.00000E+00
   0.76999E+02   0.10561E+01   0.81141E-01   0.00000E+00
   0.77191E+02   0.10630E+01   0.81341E-01   0.00000E+00
   0.77383E+02   0.10700E+01   0.81541E-01   0.00000E+00
   0.77576E+02   0.10769E+01   0.81741E-01   0.00000E+00
   0.77768E+02   0.10839E+01   0.81941E-01   0.00000E+00
   0.77961E+02   0.10909E+01   0.82141E-01   0.00000E+00
   0.78153E+02   0.10980E+01   0.82341E-01   0.00000E+00
   0.78346E+02   0.11051E+01   0.82541E-01   0.00000E+00
   0.78538E+02   0.11122E+01   0.82741E-01   0.00000E+00
   0.78731E+02   0.11193E+01   0.82941E-01   0.00000E+00
   0.78923E+02   0.11264E+01   0.83141E-01   0.00000E+00
   0.79116E+02   0.11336E+01   0.83341E-01   0.00000E+00
   0.79309E+02   0.11408E+01   0.83541E-01   0.00000E+00
   0.79501E+02   0.11481E+01   0.83741E-01   0.00000E+00
   0.79694E+02   0.11553E+01   0.83941E-01   0.00000E+00
   0.79886E+02   0.11626E+01   0.84141E-01   0.00000E+00
   0.80079E+02   0.11699E+01   0.84341E-01   0.00000E+00
   0.80272E+02   0.11772E+01   0.84541E-01   0.00000E+00
   0.80464E+02   0.11846E+01   0.84741E-01   0.00000E+00
   0.80657E+02   0.11920E+01   0.84941E-01   0.00000E+00
   0.80850E+02   0.11994E+01   0.85141E-01   0.00000E+00
   0.81043E+02   0.12068E+01   0.85341E-01   0.00000E+00
   0.81235E+02   0.12143E+01   0.85541E-01   0.00000E+00
   0.81428E+02   0.12218E+01   0.85741E-01   0.00000E+00
   0.81621E+02   0.12293E+01   0.85941E-01   0.00000E+00
   0.81814E+02   0.12368E+01   0.86141E-01   0.00000E+00
   0.82007E+02   0.12444E+01   0.86341E-01   0.00000E+00
   0.82200E+02   0.12520E+01   0.86541E-01   0.00000E+00
   0.82392E+02   0.12596E+01   0.86741E-01   0.00000E+00
   0.82585E+02   0.12673E+01   0.86941E-01   0.00000E+00
   0.82778E+02   0.12750E+01   0.87141E-01   0.00000E+00
   0.82971E+02   0.12827E+01   0.87341E-01   0.00000E+00
   0.83164E+02   0.12904E+01   0.87541E-01   0.00000E+00
   0.83357E+02   0.12982E+01   0.87741E-01   0.00000E+00
   0.83550E+02   0.13060E+01   0.87941E-01   0.00000E+00
   0.83743E+02   0.13138E+01   0.88141E-01   0.00000E+00
   0.83936E+02   0.13217E+01   0.88341E-01   0.00000E+00
   0.84129E+02   0.13295E+01   0.88541E-01   0.00000E+00
   0.84322E+02   0.13374E+01   0.88741E-01   0.00000E+00
   0.84515E+02   0.13454E+01   0.88941E-01   0.00000E+00
   0.84708E+02   0.13533E+01   0.89141E-01   0.00000E+00
   0.84901E+02   0.13613E+01   0.89341E-01   0.00000E+00
   0.85094E+02   0.13693E+01   0.89541E-01   0.00000E+00
   0.85288E+02   0.13774E+01   0.89741E-01   0.00000E+00
   0.85481E+02   0.13854E+01   0.89941E-01   0.00000E+00
   0.85674E+02   0.13935E+01   0.90141E-01   0.00000E+00
   0.85867E+02   0.14017E+01   0.90341E-01   0.00000E+00
   0.86060E+02   0.14098E+01   0.90541E-01   0.00000E+00
   0.86254E+02   0.14180E+01   0.90741E-01   0.00000E+00
   0.86447E+02   0.14262E+01   0.90941E-01   0.00000E+00
   0.86640E+02   0.14344E+01   0.91141E-01   0.00000E+00
   0.86833E+02   0.14427E+01   0.91341E-01   0.00000E+00
   0.87027E+02   0.14509E+01   0.91541E-01   0.00000E+00
   0.87220E+02   0.14592E+01   0.91741E-01   0.00000E+00
   0.87413E+02   0.14676E+01   0.91941E-01   0.00000E+00
   0.87607E+02   0.14759E+01   0.92141E-01   0.00000E+00
   0.87800E+02   0.14843E+01   0.92341E-01   0.00000E+00
   0.87993E+02   0.14927E+01   0.92541E-01   0.00000E+00
   0.88187E+02   0.15011E+01   0.92741E-01   0.00000E+00
   0.88380E+02   0.15096E+01   0.92941E-01   0.00000E+00
   0.88574E+02   0.15181E+01   0.93141E-01   0.00000E+00
   0.88767E+02   0.15266E+01   0.93341E-01   0.00000E+00
   0.88961E+02   0.15351E+01   0.93541E-01   0.00000E+00
   0.89154E+02   0.15437E+01   0.93741E-01   0.00000E+00
   0.89348E+02   0.15522E+01   0.93941E-01   0.00000E+00
   0.89541E+02   0.15608E+01   0.94141E-01   0.00000E+00
   0.89735E+02   0.15695E+01   0.94341E-01   0.00000E+00
   0.89928E+02   0.15781E+01   0.94541E-01   0.00000E+00
   0.90122E+02   0.15868E+01   0.94741E-01   0.00000E+00
   0.90315E+02   0.15955E+01   0.94941E-01   0.00000E+00
   0.90509E+02   0.16042E+01   0.95141E-01   0.00000E+00
   0.90703E+02   0.16129E+01   0.95341E-01   0.00000E+00
   0.90896E+02   0.16217E+01   0.95541E-01   0.00000E+00
   0.91090E+02   0.16305E+01   0.95741E-01   0.00000E+00
   0.91284E+02   0.16393E+01   0.95941E-01   0.00000E+00
   0.91477E+02   0.16481E+01   0.96141E-01   0.00000E+00
   0.91671E+02   0.16569E+01   0.96341E-01   0.00000E+00
   0.91865E+02   0.16658E+01   0.96541E-01   0.00000E+00
   0.92059E+02   0.16746E+01   0.96741E-01   0.00000E+00
   0.92253E+02   0.16835E+01   0.96941E-01   0.00000E+00
   0.92446E+02   0.16923E+01   0.97141E-01   0.00000E+00
   0.92640E+02   0.17011E+01   0.97341E-01   0.00000E+00
   0.92834E+02   0.17100E+01   0.97541E-01   0.00000E+00
   0.93028E+02   0.17189E+01   0.97741E-01   0.00000E+00
   0.93222E+02   0.17278E+01   0.97941E-01   0.00000E+00
   0.93416E+02   0.17366E+01   0.98141E-01   0.00000E+00
   0.93610E+02   0.17455E+01   0.98341E-01   0.00000E+00
   0.93804E+02   0.17545E+01   0.98541E-01   0.00000E+00
   0.93997E+02   0.17634E+01   0.98741E-01   0.00000E+00
   0.94191E+02   0.17723E+01   0.98941E-01   0.00000E+00
   0.94385E+02   0.17813E+01   0.99141E-01   0.00000E+00
   0.94579E+02   0.17902E+01   0.99341E-01   0.00000E+00
   0.94773E+02   0.17992E+01   0.99541E-01   0.00000E+00
   0.94968E+02   0.18082E+01   0.99741E-01   0.00000E+00
   0.95162E+02   0.18172E+01   0.99941E-01   0.00000E+00
   0.95356E+02   0.18262E+01   0.10014E+00   0.00000E+00
   0.95550E+02   0.18352E+01   0.10034E+00   0.00000E+00
   0.95744E+02   0.18443E+01   0.10054E+00   0.00000E+00
   0.95938E+02   0.18533E+01   0.10074E+00   0.00000E+00
   0.96132E+02   0.18624E+01   0.10094E+00   0.00000E+00
   0.96326E+02   0.18715E+01   0.10114E+00   0.00000E+00
   0.96521E+02   0.18806E+01   0.10134E+00   0.00000E+00
   0.96715E+02   0.18897E+01   0.10154E+00   0.00000E+00
   0.96909E+02   0.18988E+01   0.10174E+00   0.00000E+00
   0.97103E+02   0.19079E+01   0.10194E+00   0.00000E+00
   0.97297E+02   0.19171E+01   0.10214E+00   0.00000E+00
   0.97492E+02   0.19262E+01   0.10234E+00   0.00000E+00
   0.97686E+02   0.19354E+01   0.10254E+00   0.00000E+00
   0.97880E+02   0.19446E+01   0.10274E+00   0.00000E+00
   0.98075E+02   0.19538E+01   0.10294E+00   0.00000E+00
   0.98269E+02   0.19630E+01   0.10314E+00   0.00000E+00
   0.98463E+02   0.19723E+01   0.10334E+00   0.00000E+00
   0.98658E+02   0.19815E+01   0.10354E+00   0.00000E+00
   0.98852E+02   0.19908E+01   0.10374E+00   0.00000E+00
   0.99047E+02   0.20001E+01   0.10394E+00   0.00000E+00
   0.99241E+02   0.20094E+01   0.10414E+00   0.00000E+00
   0.99436E+02   0.20187E+01   0.10434E+00   0.00000E+00
   0.99630E+02   0.20281E+01   0.10454E+00   0.00000E+00
   0.99825E+02   0.20374E+01   0.10474E+00   0.00000E+00
   0.10002E+03   0.20468E+01   0.10494E+00   0.00000E+00
   0.10021E+03   0.20562E+01   0.10514E+00   0.00000E+00
   0.10041E+03   0.20657E+01   0.10534E+00   0.00000E+00
   0.10060E+03   0.20751E+01   0.10554E+00   0.00000E+00
   0.10080E+03   0.20846E+01   0.10574E+00   0.00000E+00
   0.10099E+03   0.20940E+01   0.10594E+00   0.00000E+00
   0.10119E+03   0.21035E+01   0.10614E+00   0.00000E+00
   0.10138E+03   0.21131E+01   0.10634E+00   0.00000E+00
   0.10158E+03   0.21226E+01   0.10654E+00   0.00000E+00
   0.10177E+03   0.21322E+01   0.10674E+00   0.00000E+00
   0.10197E+03   0.21418E+01   0.10694E+00   0.00000E+00
   0.10216E+03   0.21514E+01   0.10714E+00   0.00000E+00
   0.10235E+03   0.21610E+01   0.10734E+00   0.00000E+00
   0.10255E+03   0.21706E+01   0.10754E+00   0.00000E+00
   0.10274E+03   0.21803E+01   0.10774E+00   0.00000E+00
   0.10294E+03   0.21900E+01   0.10794E+00   0.00000E+00
   0.10313E+03   0.21997E+01   0.10814E+00   0.00000E+00
   0.10333E+03   0.22094E+01   0.10834E+00   0.00000E+00
   0.10352E+03   0.22192E+01   0.10854E+00   0.00000E+00
   0.10372E+03   0.22290E+01   0.10874E+00   0.00000E+00
   0.10391E+03   0.22388E+01   0.10894E+00   0.00000E+00
   0.10411E+03   0.22486E+01   0.10914E+00   0.00000E+00
   0.10430E+03   0.22584E+01   0.10934E+00   0.00000E+00
   0.10450E+03   0.22683E+01   0.10954E+00   0.00000E+00
   0.10469E+03   0.22782E+01   0.10974E+00   0.00000E+00
   0.10489E+03   0.22881E+01   0.10994E+00   0.00000E+00
   0.10508E+03   0.22980E+01   0.11014E+00   0.00000E+00
   0.10528E+03   0.23080E+01   0.11034E+00   0.00000E+00
   0.10547E+03   0.23179E+01   0.11054E+00   0.00000E+00
   0.10567E+03   0.23279E+01   0.11074E+00   0.00000E+00
   0.10586E+03   0.23380E+01   0.11094E+00   0.00000E+00
   0.10606E+03   0.23480E+01   0.11114E+00   0.00000E+00
   0.10625E+03   0.23581E+01   0.11134E+00   0.00000E+00
   0.10645E+03   0.23681E+01   0.11154E+00   0.00000E+00
   0.10664E+03   0.23783E+01   0.11174E+00   0.00000E+00
   0.10684E+03   0.23884E+01   0.11194E+00   0.00000E+00
   0.10703E+03   0.23985E+01   0.11214E+00   0.00000E+00
   0.10723E+03   0.24087E+01   0.11234E+00   0.00000E+00
   0.10742E+03   0.24189E+01   0.11254E+00   0.00000E+00
   0.10762E+03   0.24291E+01   0.11274E+00   0.00000E+00
   0.10781E+03   0.24394E+01   0.11294E+00   0.00000E+00
   0.10801E+03   0.24496E+01   0.11314E+00   0.00000E+00
   0.10820E+03   0.24599E+01   0.11334E+00   0.00000E+00
   0.10840E+03   0.24703E+01   0.11354E+00   0.00000E+00
   0.10860E+03   0.24806E+01   0.11374E+00   0.00000E+00
   0.10879E+03   0.24909E+01   0.11394E+00   0.00000E+00
   0.10899E+03   0.25013E+01   0.11414E+00   0.00000E+00
   0.10918E+03   0.25117E+01   0.11434E+00   0.00000E+00
   0.10938E+03   0.25222E+01   0.11454E+00   0.00000E+00
   0.10957E+03   0.25326E+01   0.11474E+00   0.00000E+00
   0.10977E+03   0.25431E+01   0.11494E+00   0.00000E+00
   0.10996E+03   0.25536E+01   0.11514E+00   0.00000E+00
   0.11016E+03   0.25641E+01   0.11534E+00   0.00000E+00
   0.11035E+03   0.25747E+01   0.11554E+00   0.00000E+00
   0.11055E+03   0.25852E+01   0.11574E+00   0.00000E+00
   0.11074E+03   0.25958E+01   0.11594E+00   0.00000E+00
   0.11094E+03   0.26065E+01   0.11614E+00   0.00000E+00
   0.11114E+03   0.26171E+01   0.11634E+00   0.00000E+00
   0.11133E+03   0.26278E+01   0.11654E+00   0.00000E+00
   0.11153E+03   0.26385E+01   0.11674E+00   0.00000E+00
   0.11172E+03   0.26492E+01   0.11694E+00   0.00000E+00
   0.11192E+03   0.26599E+01   0.11714E+00   0.00000E+00
   0.11211E+03   0.26707E+01   0.11734E+00   0.00000E+00
   0.11231E+03   0.26815E+01   0.11754E+00   0.00000E+00
   0.11251E+03   0.26923E+01   0.11774E+00   0.00000E+00
   0.11270E+03   0.27031E+01   0.11794E+00   0.00000E+00
   0.11290E+03   0.27140E+01   0.11814E+00   0.00000E+00
   0.11309E+03   0.27249E+01   0.11834E+00   0.00000E+00
   0.11329E+03   0.27358E+01   0.11854E+00   0.00000E+00
   0.11348E+03   0.27467E+01   0.11874E+00   0.00000E+00
   0.11368E+03   0.27577E+01   0.11894E+00   0.00000E+00
   0.11388E+03   0.27687E+01   0.11914E+00   0.00000E+00
   0.11407E+03   0.27797E+01   0.11934E+00   0.00000E+00
   0.11427E+03   0.27907E+01   0.11954E+00   0.00000E+00
   0.11446E+03   0.28018E+01   0.11974E+00   0.00000E+00
   0.11466E+03   0.28129E+01   0.11994E+00   0.00000E+00
   0.11485E+03   0.28240E+01   0.12014E+00   0.00000E+00
   0.11505E+03   0.28351E+01   0.12034E+00   0.00000E+00
   0.11525E+03   0.28463E+01   0.12054E+00   0.00000E+00
   0.11544E+03   0.28575E+01   0.12074E+00   0.00000E+00
   0.11564E+03   0.28687E+01   0.12094E+00   0.00000E+00
   0.11583E+03   0.28799E+01   0.12114E+00   0.00000E+00
   0.11603E+03   0.28912E+01   0.12134E+00   0.00000E+00
   0.11623E+03   0.29025E+01   0.12154E+00   0.00000E+00
   0.11642E+03   0.29138E+01   0.12174E+00   0.00000E+00
   0.11662E+03   0.29251E+01   0.12194E+00   0.00000E+00
   0.11681E+03   0.29365E+01   0.12214E+00   0.00000E+00
   0.11701E+03   0.29479E+01   0.12234E+00   0.00000E+00
   0.11721E+03   0.29593E+01   0.12254E+00   0.00000E+00
   0.11740E+03   0.29708E+01   0.12274E+00   0.00000E+00
