 ========================================================
       E/V           P              n           eps      
   0.37119E-01   0.50488E-04   0.39710E-04   0.00000E+00
   0.46756E-01   0.68657E-04   0.50014E-04   0.00000E+00
   0.60359E-01   0.93311E-04   0.64550E-04   0.00000E+00
   0.77973E-01   0.12689E-03   0.83310E-04   0.00000E+00
   0.95980E-01   0.16209E-03   0.10250E-03   0.00000E+00
   0.10406E+00   0.18050E-03   0.11115E-03   0.00000E+00
   0.11466E+00   0.20535E-03   0.12240E-03   0.00000E+00
   0.14781E+00   0.27918E-03   0.15780E-03   0.00000E+00
   0.18427E+00   0.36301E-03   0.19660E-03   0.00000E+00
   0.22074E+00   0.43684E-03   0.23550E-03   0.00000E+00
   0.37539E+00   0.54551E-03   0.40000E-03   0.00000E+00
   0.56320E+00   0.78705E-03   0.60000E-03   0.00000E+00
   0.82573E+00   0.10579E-02   0.87900E-03   0.00000E+00
   0.14950E+01   0.16459E-02   0.15900E-02   0.00000E+00
   0.35099E+01   0.38654E-02   0.37300E-02   0.00000E+00
   0.54329E+01   0.69094E-02   0.57700E-02   0.00000E+00
   0.83919E+01   0.13082E-01   0.89100E-02   0.00000E+00
   0.19252E+02   0.46349E-01   0.20400E-01   0.00000E+00
   0.44938E+02   0.17133E+00   0.47500E-01   0.00000E+00
   0.48960E+02   0.21237E+00   0.51907E-01   0.00000E+00
   0.49150E+02   0.21494E+00   0.52107E-01   0.00000E+00
   0.49339E+02   0.21753E+00   0.52307E-01   0.00000E+00
   0.49529E+02   0.22014E+00   0.52507E-01   0.00000E+00
   0.49718E+02   0.22277E+00   0.52707E-01   0.00000E+00
   0.49908E+02   0.22543E+00   0.52907E-01   0.00000E+00
   0.50097E+02   0.22810E+00   0.53107E-01   0.00000E+00
   0.50287E+02   0.23079E+00   0.53307E-01   0.00000E+00
   0.50476E+02   0.23351E+00   0.53507E-01   0.00000E+00
   0.50666E+02   0.23624E+00   0.53707E-01   0.00000E+00
   0.50855E+02   0.23900E+00   0.53907E-01   0.00000E+00
   0.51045E+02   0.24178E+00   0.54107E-01   0.00000E+00
   0.51234E+02   0.24458E+00   0.54307E-01   0.00000E+00
   0.51424E+02   0.24739E+00   0.54507E-01   0.00000E+00
   0.51614E+02   0.25023E+00   0.54707E-01   0.00000E+00
   0.51803E+02   0.25310E+00   0.54907E-01   0.00000E+00
   0.51993E+02   0.25598E+00   0.55107E-01   0.00000E+00
   0.52183E+02   0.25888E+00   0.55307E-01   0.00000E+00
   0.52372E+02   0.26181E+00   0.55507E-01   0.00000E+00
   0.52562E+02   0.26475E+00   0.55707E-01   0.00000E+00
   0.52751E+02   0.26772E+00   0.55907E-01   0.00000E+00
   0.52941E+02   0.27071E+00   0.56107E-01   0.00000E+00
   0.53131E+02   0.27372E+00   0.56307E-01   0.00000E+00
   0.53321E+02   0.27676E+00   0.56507E-01   0.00000E+00
   0.53510E+02   0.27981E+00   0.56707E-01   0.00000E+00
   0.53700E+02   0.28289E+00   0.56907E-01   0.00000E+00
   0.53890E+02   0.28598E+00   0.57107E-01   0.00000E+00
   0.54079E+02   0.28910E+00   0.57307E-01   0.00000E+00
   0.54269E+02   0.29225E+00   0.57507E-01   0.00000E+00
   0.54459E+02   0.29541E+00   0.57707E-01   0.00000E+00
   0.54649E+02   0.29859E+00   0.57907E-01   0.00000E+00
   0.54838E+02   0.30180E+00   0.58107E-01   0.00000E+00
   0.55028E+02   0.30503E+00   0.58307E-01   0.00000E+00
   0.55218E+02   0.30828E+00   0.58507E-01   0.00000E+00
   0.55408E+02   0.31156E+00   0.58707E-01   0.00000E+00
   0.55598E+02   0.31485E+00   0.58907E-01   0.00000E+00
   0.55788E+02   0.31817E+00   0.59107E-01   0.00000E+00
   0.55977E+02   0.32151E+00   0.59307E-01   0.00000E+00
   0.56167E+02   0.32488E+00   0.59507E-01   0.00000E+00
   0.56357E+02   0.32826E+00   0.59707E-01   0.00000E+00
   0.56547E+02   0.33167E+00   0.59907E-01   0.00000E+00
   0.56737E+02   0.33510E+00   0.60107E-01   0.00000E+00
   0.56927E+02   0.33856E+00   0.60307E-01   0.00000E+00
   0.57117E+02   0.34203E+00   0.60507E-01   0.00000E+00
   0.57307E+02   0.34553E+00   0.60707E-01   0.00000E+00
   0.57497E+02   0.34905E+00   0.60907E-01   0.00000E+00
   0.57687E+02   0.35260E+00   0.61107E-01   0.00000E+00
   0.57877E+02   0.35617E+00   0.61307E-01   0.00000E+00
   0.58067E+02   0.35976E+00   0.61507E-01   0.00000E+00
   0.58256E+02   0.36337E+00   0.61707E-01   0.00000E+00
   0.58446E+02   0.36701E+00   0.61907E-01   0.00000E+00
   0.58636E+02   0.37067E+00   0.62107E-01   0.00000E+00
   0.58827E+02   0.37435E+00   0.62307E-01   0.00000E+00
   0.59017E+02   0.37805E+00   0.62507E-01   0.00000E+00
   0.59207E+02   0.38178E+00   0.62707E-01   0.00000E+00
   0.59397E+02   0.38554E+00   0.62907E-01   0.00000E+00
   0.59587E+02   0.38931E+00   0.63107E-01   0.00000E+00
   0.59777E+02   0.39311E+00   0.63307E-01   0.00000E+00
   0.59967E+02   0.39693E+00   0.63507E-01   0.00000E+00
   0.60157E+02   0.40078E+00   0.63707E-01   0.00000E+00
   0.60347E+02   0.40465E+00   0.63907E-01   0.00000E+00
   0.60537E+02   0.40854E+00   0.64107E-01   0.00000E+00
   0.60727E+02   0.41246E+00   0.64307E-01   0.00000E+00
   0.60918E+02   0.41640E+00   0.64507E-01   0.00000E+00
   0.61108E+02   0.42037E+00   0.64707E-01   0.00000E+00
   0.61298E+02   0.42435E+00   0.64907E-01   0.00000E+00
   0.61488E+02   0.42837E+00   0.65107E-01   0.00000E+00
   0.61678E+02   0.43240E+00   0.65307E-01   0.00000E+00
   0.61869E+02   0.43646E+00   0.65507E-01   0.00000E+00
   0.62059E+02   0.44055E+00   0.65707E-01   0.00000E+00
   0.62249E+02   0.44465E+00   0.65907E-01   0.00000E+00
   0.62439E+02   0.44879E+00   0.66107E-01   0.00000E+00
   0.62630E+02   0.45294E+00   0.66307E-01   0.00000E+00
   0.62820E+02   0.45712E+00   0.66507E-01   0.00000E+00
   0.63010E+02   0.46133E+00   0.66707E-01   0.00000E+00
   0.63200E+02   0.46556E+00   0.66907E-01   0.00000E+00
   0.63391E+02   0.46981E+00   0.67107E-01   0.00000E+00
   0.63581E+02   0.47409E+00   0.67307E-01   0.00000E+00
   0.63771E+02   0.47839E+00   0.67507E-01   0.00000E+00
   0.63962E+02   0.48272E+00   0.67707E-01   0.00000E+00
   0.64152E+02   0.48707E+00   0.67907E-01   0.00000E+00
   0.64342E+02   0.49144E+00   0.68107E-01   0.00000E+00
   0.64533E+02   0.49585E+00   0.68307E-01   0.00000E+00
   0.64723E+02   0.50027E+00   0.68507E-01   0.00000E+00
   0.64914E+02   0.50472E+00   0.68707E-01   0.00000E+00
   0.65104E+02   0.50919E+00   0.68907E-01   0.00000E+00
   0.65295E+02   0.51369E+00   0.69107E-01   0.00000E+00
   0.65485E+02   0.51822E+00   0.69307E-01   0.00000E+00
   0.65676E+02   0.52277E+00   0.69507E-01   0.00000E+00
   0.65866E+02   0.52734E+00   0.69707E-01   0.00000E+00
   0.66056E+02   0.53194E+00   0.69907E-01   0.00000E+00
   0.66247E+02   0.53657E+00   0.70107E-01   0.00000E+00
   0.66438E+02   0.54122E+00   0.70307E-01   0.00000E+00
   0.66628E+02   0.54589E+00   0.70507E-01   0.00000E+00
   0.66819E+02   0.55059E+00   0.70707E-01   0.00000E+00
   0.67009E+02   0.55531E+00   0.70907E-01   0.00000E+00
   0.67200E+02   0.56006E+00   0.71107E-01   0.00000E+00
   0.67390E+02   0.56484E+00   0.71307E-01   0.00000E+00
   0.67581E+02   0.56964E+00   0.71507E-01   0.00000E+00
   0.67772E+02   0.57447E+00   0.71707E-01   0.00000E+00
   0.67962E+02   0.57932E+00   0.71907E-01   0.00000E+00
   0.68153E+02   0.58420E+00   0.72107E-01   0.00000E+00
   0.68343E+02   0.58910E+00   0.72307E-01   0.00000E+00
   0.68534E+02   0.59403E+00   0.72507E-01   0.00000E+00
   0.68725E+02   0.59898E+00   0.72707E-01   0.00000E+00
   0.68916E+02   0.60396E+00   0.72907E-01   0.00000E+00
   0.69106E+02   0.60897E+00   0.73107E-01   0.00000E+00
   0.69297E+02   0.61400E+00   0.73307E-01   0.00000E+00
   0.69488E+02   0.61906E+00   0.73507E-01   0.00000E+00
   0.69678E+02   0.62414E+00   0.73707E-01   0.00000E+00
   0.69869E+02   0.62925E+00   0.73907E-01   0.00000E+00
   0.70060E+02   0.63438E+00   0.74107E-01   0.00000E+00
   0.70251E+02   0.63954E+00   0.74307E-01   0.00000E+00
   0.70442E+02   0.64473E+00   0.74507E-01   0.00000E+00
   0.70632E+02   0.64994E+00   0.74707E-01   0.00000E+00
   0.70823E+02   0.65518E+00   0.74907E-01   0.00000E+00
   0.71014E+02   0.66045E+00   0.75107E-01   0.00000E+00
   0.71205E+02   0.66574E+00   0.75307E-01   0.00000E+00
   0.71396E+02   0.67106E+00   0.75507E-01   0.00000E+00
   0.71587E+02   0.67640E+00   0.75707E-01   0.00000E+00
   0.71778E+02   0.68177E+00   0.75907E-01   0.00000E+00
   0.71969E+02   0.68717E+00   0.76107E-01   0.00000E+00
   0.72160E+02   0.69259E+00   0.76307E-01   0.00000E+00
   0.72351E+02   0.69804E+00   0.76507E-01   0.00000E+00
   0.72541E+02   0.70352E+00   0.76707E-01   0.00000E+00
   0.72732E+02   0.70902E+00   0.76907E-01   0.00000E+00
   0.72923E+02   0.71455E+00   0.77107E-01   0.00000E+00
   0.73114E+02   0.72010E+00   0.77307E-01   0.00000E+00
   0.73305E+02   0.72569E+00   0.77507E-01   0.00000E+00
   0.73497E+02   0.73130E+00   0.77707E-01   0.00000E+00
   0.73688E+02   0.73693E+00   0.77907E-01   0.00000E+00
   0.73879E+02   0.74259E+00   0.78107E-01   0.00000E+00
   0.74070E+02   0.74828E+00   0.78307E-01   0.00000E+00
   0.74261E+02   0.75400E+00   0.78507E-01   0.00000E+00
   0.74452E+02   0.75974E+00   0.78707E-01   0.00000E+00
   0.74643E+02   0.76552E+00   0.78907E-01   0.00000E+00
   0.74834E+02   0.77131E+00   0.79107E-01   0.00000E+00
   0.75025E+02   0.77714E+00   0.79307E-01   0.00000E+00
   0.75217E+02   0.78299E+00   0.79507E-01   0.00000E+00
   0.75408E+02   0.78887E+00   0.79707E-01   0.00000E+00
   0.75599E+02   0.79478E+00   0.79907E-01   0.00000E+00
   0.75790E+02   0.80071E+00   0.80107E-01   0.00000E+00
   0.75981E+02   0.80667E+00   0.80307E-01   0.00000E+00
   0.76173E+02   0.81266E+00   0.80507E-01   0.00000E+00
   0.76364E+02   0.81868E+00   0.80707E-01   0.00000E+00
   0.76555E+02   0.82472E+00   0.80907E-01   0.00000E+00
   0.76746E+02   0.83079E+00   0.81107E-01   0.00000E+00
   0.76938E+02   0.83689E+00   0.81307E-01   0.00000E+00
   0.77129E+02   0.84301E+00   0.81507E-01   0.00000E+00
   0.77320E+02   0.84917E+00   0.81707E-01   0.00000E+00
   0.77512E+02   0.85535E+00   0.81907E-01   0.00000E+00
   0.77703E+02   0.86156E+00   0.82107E-01   0.00000E+00
   0.77894E+02   0.86780E+00   0.82307E-01   0.00000E+00
   0.78086E+02   0.87406E+00   0.82507E-01   0.00000E+00
   0.78277E+02   0.88035E+00   0.82707E-01   0.00000E+00
   0.78469E+02   0.88668E+00   0.82907E-01   0.00000E+00
   0.78660E+02   0.89302E+00   0.83107E-01   0.00000E+00
   0.78852E+02   0.89940E+00   0.83307E-01   0.00000E+00
   0.79043E+02   0.90581E+00   0.83507E-01   0.00000E+00
   0.79235E+02   0.91224E+00   0.83707E-01   0.00000E+00
   0.79426E+02   0.91870E+00   0.83907E-01   0.00000E+00
   0.79618E+02   0.92519E+00   0.84107E-01   0.00000E+00
   0.79809E+02   0.93171E+00   0.84307E-01   0.00000E+00
   0.80001E+02   0.93825E+00   0.84507E-01   0.00000E+00
   0.80192E+02   0.94483E+00   0.84707E-01   0.00000E+00
   0.80384E+02   0.95143E+00   0.84907E-01   0.00000E+00
   0.80575E+02   0.95806E+00   0.85107E-01   0.00000E+00
   0.80767E+02   0.96472E+00   0.85307E-01   0.00000E+00
   0.80959E+02   0.97141E+00   0.85507E-01   0.00000E+00
   0.81150E+02   0.97813E+00   0.85707E-01   0.00000E+00
   0.81342E+02   0.98487E+00   0.85907E-01   0.00000E+00
   0.81534E+02   0.99165E+00   0.86107E-01   0.00000E+00
   0.81725E+02   0.99845E+00   0.86307E-01   0.00000E+00
   0.81917E+02   0.10053E+01   0.86507E-01   0.00000E+00
   0.82109E+02   0.10121E+01   0.86707E-01   0.00000E+00
   0.82300E+02   0.10190E+01   0.86907E-01   0.00000E+00
   0.82492E+02   0.10259E+01   0.87107E-01   0.00000E+00
   0.82684E+02   0.10329E+01   0.87307E-01   0.00000E+00
   0.82876E+02   0.10399E+01   0.87507E-01   0.00000E+00
   0.83067E+02   0.10469E+01   0.87707E-01   0.00000E+00
   0.83259E+02   0.10539E+01   0.87907E-01   0.00000E+00
   0.83451E+02   0.10610E+01   0.88107E-01   0.00000E+00
   0.83643E+02   0.10681E+01   0.88307E-01   0.00000E+00
   0.83835E+02   0.10752E+01   0.88507E-01   0.00000E+00
   0.84027E+02   0.10823E+01   0.88707E-01   0.00000E+00
   0.84219E+02   0.10895E+01   0.88907E-01   0.00000E+00
   0.84411E+02   0.10967E+01   0.89107E-01   0.00000E+00
   0.84602E+02   0.11039E+01   0.89307E-01   0.00000E+00
   0.84794E+02   0.11112E+01   0.89507E-01   0.00000E+00
   0.84986E+02   0.11185E+01   0.89707E-01   0.00000E+00
   0.85178E+02   0.11258E+01   0.89907E-01   0.00000E+00
   0.85370E+02   0.11332E+01   0.90107E-01   0.00000E+00
   0.85562E+02   0.11406E+01   0.90307E-01   0.00000E+00
   0.85754E+02   0.11480E+01   0.90507E-01   0.00000E+00
   0.85946E+02   0.11554E+01   0.90707E-01   0.00000E+00
   0.86138E+02   0.11629E+01   0.90907E-01   0.00000E+00
   0.86331E+02   0.11704E+01   0.91107E-01   0.00000E+00
   0.86523E+02   0.11779E+01   0.91307E-01   0.00000E+00
   0.86715E+02   0.11855E+01   0.91507E-01   0.00000E+00
   0.86907E+02   0.11930E+01   0.91707E-01   0.00000E+00
   0.87099E+02   0.12007E+01   0.91907E-01   0.00000E+00
   0.87291E+02   0.12083E+01   0.92107E-01   0.00000E+00
   0.87483E+02   0.12160E+01   0.92307E-01   0.00000E+00
   0.87676E+02   0.12237E+01   0.92507E-01   0.00000E+00
   0.87868E+02   0.12314E+01   0.92707E-01   0.00000E+00
   0.88060E+02   0.12392E+01   0.92907E-01   0.00000E+00
   0.88252E+02   0.12470E+01   0.93107E-01   0.00000E+00
   0.88444E+02   0.12548E+01   0.93307E-01   0.00000E+00
   0.88637E+02   0.12627E+01   0.93507E-01   0.00000E+00
   0.88829E+02   0.12706E+01   0.93707E-01   0.00000E+00
   0.89021E+02   0.12785E+01   0.93907E-01   0.00000E+00
   0.89214E+02   0.12864E+01   0.94107E-01   0.00000E+00
   0.89406E+02   0.12944E+01   0.94307E-01   0.00000E+00
   0.89598E+02   0.13024E+01   0.94507E-01   0.00000E+00
   0.89791E+02   0.13104E+01   0.94707E-01   0.00000E+00
   0.89983E+02   0.13185E+01   0.94907E-01   0.00000E+00
   0.90176E+02   0.13266E+01   0.95107E-01   0.00000E+00
   0.90368E+02   0.13347E+01   0.95307E-01   0.00000E+00
   0.90560E+02   0.13429E+01   0.95507E-01   0.00000E+00
   0.90753E+02   0.13511E+01   0.95707E-01   0.00000E+00
   0.90945E+02   0.13593E+01   0.95907E-01   0.00000E+00
   0.91138E+02   0.13676E+01   0.96107E-01   0.00000E+00
   0.91330E+02   0.13759E+01   0.96307E-01   0.00000E+00
   0.91523E+02   0.13842E+01   0.96507E-01   0.00000E+00
   0.91715E+02   0.13925E+01   0.96707E-01   0.00000E+00
   0.91908E+02   0.14009E+01   0.96907E-01   0.00000E+00
   0.92101E+02   0.14093E+01   0.97107E-01   0.00000E+00
   0.92293E+02   0.14177E+01   0.97307E-01   0.00000E+00
   0.92486E+02   0.14262E+01   0.97507E-01   0.00000E+00
   0.92678E+02   0.14347E+01   0.97707E-01   0.00000E+00
   0.92871E+02   0.14433E+01   0.97907E-01   0.00000E+00
   0.93064E+02   0.14518E+01   0.98107E-01   0.00000E+00
   0.93256E+02   0.14604E+01   0.98307E-01   0.00000E+00
   0.93449E+02   0.14691E+01   0.98507E-01   0.00000E+00
   0.93642E+02   0.14777E+01   0.98707E-01   0.00000E+00
   0.93835E+02   0.14864E+01   0.98907E-01   0.00000E+00
   0.94027E+02   0.14951E+01   0.99107E-01   0.00000E+00
   0.94220E+02   0.15039E+01   0.99307E-01   0.00000E+00
   0.94413E+02   0.15127E+01   0.99507E-01   0.00000E+00
   0.94606E+02   0.15215E+01   0.99707E-01   0.00000E+00
   0.94799E+02   0.15304E+01   0.99907E-01   0.00000E+00
   0.94991E+02   0.15393E+01   0.10011E+00   0.00000E+00
   0.95184E+02   0.15482E+01   0.10031E+00   0.00000E+00
   0.95377E+02   0.15571E+01   0.10051E+00   0.00000E+00
   0.95570E+02   0.15661E+01   0.10071E+00   0.00000E+00
   0.95763E+02   0.15752E+01   0.10091E+00   0.00000E+00
   0.95956E+02   0.15842E+01   0.10111E+00   0.00000E+00
   0.96149E+02   0.15933E+01   0.10131E+00   0.00000E+00
   0.96342E+02   0.16024E+01   0.10151E+00   0.00000E+00
   0.96535E+02   0.16116E+01   0.10171E+00   0.00000E+00
   0.96728E+02   0.16208E+01   0.10191E+00   0.00000E+00
   0.96921E+02   0.16300E+01   0.10211E+00   0.00000E+00
   0.97114E+02   0.16392E+01   0.10231E+00   0.00000E+00
   0.97307E+02   0.16485E+01   0.10251E+00   0.00000E+00
   0.97500E+02   0.16579E+01   0.10271E+00   0.00000E+00
   0.97693E+02   0.16672E+01   0.10291E+00   0.00000E+00
   0.97886E+02   0.16766E+01   0.10311E+00   0.00000E+00
   0.98079E+02   0.16860E+01   0.10331E+00   0.00000E+00
   0.98273E+02   0.16955E+01   0.10351E+00   0.00000E+00
   0.98466E+02   0.17050E+01   0.10371E+00   0.00000E+00
   0.98659E+02   0.17145E+01   0.10391E+00   0.00000E+00
   0.98852E+02   0.17240E+01   0.10411E+00   0.00000E+00
   0.99045E+02   0.17336E+01   0.10431E+00   0.00000E+00
   0.99239E+02   0.17432E+01   0.10451E+00   0.00000E+00
   0.99432E+02   0.17529E+01   0.10471E+00   0.00000E+00
   0.99625E+02   0.17626E+01   0.10491E+00   0.00000E+00
   0.99818E+02   0.17723E+01   0.10511E+00   0.00000E+00
   0.10001E+03   0.17820E+01   0.10531E+00   0.00000E+00
   0.10021E+03   0.17918E+01   0.10551E+00   0.00000E+00
   0.10040E+03   0.18016E+01   0.10571E+00   0.00000E+00
   0.10059E+03   0.18114E+01   0.10591E+00   0.00000E+00
   0.10079E+03   0.18213E+01   0.10611E+00   0.00000E+00
   0.10098E+03   0.18312E+01   0.10631E+00   0.00000E+00
   0.10117E+03   0.18411E+01   0.10651E+00   0.00000E+00
   0.10137E+03   0.18511E+01   0.10671E+00   0.00000E+00
   0.10156E+03   0.18610E+01   0.10691E+00   0.00000E+00
   0.10175E+03   0.18711E+01   0.10711E+00   0.00000E+00
   0.10195E+03   0.18811E+01   0.10731E+00   0.00000E+00
   0.10214E+03   0.18912E+01   0.10751E+00   0.00000E+00
   0.10233E+03   0.19013E+01   0.10771E+00   0.00000E+00
   0.10253E+03   0.19114E+01   0.10791E+00   0.00000E+00
   0.10272E+03   0.19216E+01   0.10811E+00   0.00000E+00
   0.10291E+03   0.19318E+01   0.10831E+00   0.00000E+00
   0.10311E+03   0.19420E+01   0.10851E+00   0.00000E+00
   0.10330E+03   0.19522E+01   0.10871E+00   0.00000E+00
   0.10349E+03   0.19625E+01   0.10891E+00   0.00000E+00
   0.10369E+03   0.19728E+01   0.10911E+00   0.00000E+00
   0.10388E+03   0.19832E+01   0.10931E+00   0.00000E+00
   0.10408E+03   0.19935E+01   0.10951E+00   0.00000E+00
   0.10427E+03   0.20039E+01   0.10971E+00   0.00000E+00
   0.10446E+03   0.20144E+01   0.10991E+00   0.00000E+00
   0.10466E+03   0.20248E+01   0.11011E+00   0.00000E+00
   0.10485E+03   0.20353E+01   0.11031E+00   0.00000E+00
   0.10504E+03   0.20458E+01   0.11051E+00   0.00000E+00
   0.10524E+03   0.20564E+01   0.11071E+00   0.00000E+00
   0.10543E+03   0.20669E+01   0.11091E+00   0.00000E+00
   0.10563E+03   0.20775E+01   0.11111E+00   0.00000E+00
   0.10582E+03   0.20881E+01   0.11131E+00   0.00000E+00
   0.10601E+03   0.20987E+01   0.11151E+00   0.00000E+00
   0.10621E+03   0.21093E+01   0.11171E+00   0.00000E+00
   0.10640E+03   0.21200E+01   0.11191E+00   0.00000E+00
   0.10660E+03   0.21306E+01   0.11211E+00   0.00000E+00
   0.10679E+03   0.21413E+01   0.11231E+00   0.00000E+00
   0.10698E+03   0.21520E+01   0.11251E+00   0.00000E+00
   0.10718E+03   0.21627E+01   0.11271E+00   0.00000E+00
   0.10737E+03   0.21734E+01   0.11291E+00   0.00000E+00
   0.10757E+03   0.21842E+01   0.11311E+00   0.00000E+00
   0.10776E+03   0.21949E+01   0.11331E+00   0.00000E+00
   0.10795E+03   0.22057E+01   0.11351E+00   0.00000E+00
   0.10815E+03   0.22166E+01   0.11371E+00   0.00000E+00
   0.10834E+03   0.22274E+01   0.11391E+00   0.00000E+00
   0.10854E+03   0.22383E+01   0.11411E+00   0.00000E+00
   0.10873E+03   0.22491E+01   0.11431E+00   0.00000E+00
   0.10892E+03   0.22601E+01   0.11451E+00   0.00000E+00
   0.10912E+03   0.22710E+01   0.11471E+00   0.00000E+00
   0.10931E+03   0.22819E+01   0.11491E+00   0.00000E+00
   0.10951E+03   0.22929E+01   0.11511E+00   0.00000E+00
   0.10970E+03   0.23039E+01   0.11531E+00   0.00000E+00
   0.10990E+03   0.23149E+01   0.11551E+00   0.00000E+00
   0.11009E+03   0.23260E+01   0.11571E+00   0.00000E+00
   0.11028E+03   0.23370E+01   0.11591E+00   0.00000E+00
   0.11048E+03   0.23481E+01   0.11611E+00   0.00000E+00
   0.11067E+03   0.23593E+01   0.11631E+00   0.00000E+00
   0.11087E+03   0.23704E+01   0.11651E+00   0.00000E+00
   0.11106E+03   0.23816E+01   0.11671E+00   0.00000E+00
   0.11126E+03   0.23927E+01   0.11691E+00   0.00000E+00
   0.11145E+03   0.24040E+01   0.11711E+00   0.00000E+00
   0.11165E+03   0.24152E+01   0.11731E+00   0.00000E+00
   0.11184E+03   0.24265E+01   0.11751E+00   0.00000E+00
   0.11203E+03   0.24377E+01   0.11771E+00   0.00000E+00
   0.11223E+03   0.24491E+01   0.11791E+00   0.00000E+00
   0.11242E+03   0.24604E+01   0.11811E+00   0.00000E+00
   0.11262E+03   0.24718E+01   0.11831E+00   0.00000E+00
   0.11281E+03   0.24832E+01   0.11851E+00   0.00000E+00
   0.11301E+03   0.24946E+01   0.11871E+00   0.00000E+00
   0.11320E+03   0.25060E+01   0.11891E+00   0.00000E+00
   0.11340E+03   0.25175E+01   0.11911E+00   0.00000E+00
   0.11359E+03   0.25290E+01   0.11931E+00   0.00000E+00
   0.11379E+03   0.25405E+01   0.11951E+00   0.00000E+00
   0.11398E+03   0.25520E+01   0.11971E+00   0.00000E+00
   0.11417E+03   0.25636E+01   0.11991E+00   0.00000E+00
   0.11437E+03   0.25752E+01   0.12011E+00   0.00000E+00
   0.11456E+03   0.25869E+01   0.12031E+00   0.00000E+00
   0.11476E+03   0.25985E+01   0.12051E+00   0.00000E+00
   0.11495E+03   0.26102E+01   0.12071E+00   0.00000E+00
   0.11515E+03   0.26219E+01   0.12091E+00   0.00000E+00
   0.11534E+03   0.26337E+01   0.12111E+00   0.00000E+00
   0.11554E+03   0.26454E+01   0.12131E+00   0.00000E+00
   0.11573E+03   0.26572E+01   0.12151E+00   0.00000E+00
   0.11593E+03   0.26691E+01   0.12171E+00   0.00000E+00
   0.11612E+03   0.26809E+01   0.12191E+00   0.00000E+00
   0.11632E+03   0.26928E+01   0.12211E+00   0.00000E+00
   0.11651E+03   0.27047E+01   0.12231E+00   0.00000E+00
   0.11671E+03   0.27167E+01   0.12251E+00   0.00000E+00
   0.11690E+03   0.27286E+01   0.12271E+00   0.00000E+00
   0.11710E+03   0.27406E+01   0.12291E+00   0.00000E+00
   0.11729E+03   0.27527E+01   0.12311E+00   0.00000E+00
   0.11749E+03   0.27647E+01   0.12331E+00   0.00000E+00
   0.11768E+03   0.27768E+01   0.12351E+00   0.00000E+00
   0.11788E+03   0.27890E+01   0.12371E+00   0.00000E+00
   0.11807E+03   0.28011E+01   0.12391E+00   0.00000E+00
