 ========================================================
       E/V           P              n           eps      
   0.37119E-01   0.50488E-04   0.39710E-04   0.00000E+00
   0.46756E-01   0.68657E-04   0.50014E-04   0.00000E+00
   0.60359E-01   0.93311E-04   0.64550E-04   0.00000E+00
   0.77973E-01   0.12689E-03   0.83310E-04   0.00000E+00
   0.95980E-01   0.16209E-03   0.10250E-03   0.00000E+00
   0.10406E+00   0.18050E-03   0.11115E-03   0.00000E+00
   0.11466E+00   0.20535E-03   0.12240E-03   0.00000E+00
   0.14781E+00   0.27918E-03   0.15780E-03   0.00000E+00
   0.18427E+00   0.36301E-03   0.19660E-03   0.00000E+00
   0.22074E+00   0.43684E-03   0.23550E-03   0.00000E+00
   0.37539E+00   0.54551E-03   0.40000E-03   0.00000E+00
   0.56320E+00   0.78705E-03   0.60000E-03   0.00000E+00
   0.82573E+00   0.10579E-02   0.87900E-03   0.00000E+00
   0.14950E+01   0.16459E-02   0.15900E-02   0.00000E+00
   0.35099E+01   0.38654E-02   0.37300E-02   0.00000E+00
   0.54329E+01   0.69094E-02   0.57700E-02   0.00000E+00
   0.83919E+01   0.13082E-01   0.89100E-02   0.00000E+00
   0.19252E+02   0.46349E-01   0.20400E-01   0.00000E+00
   0.44938E+02   0.17133E+00   0.47500E-01   0.00000E+00
   0.78617E+02   0.24322E+00   0.82860E-01   0.00000E+00
   0.78807E+02   0.24469E+00   0.83060E-01   0.00000E+00
   0.78997E+02   0.24618E+00   0.83260E-01   0.00000E+00
   0.79188E+02   0.24769E+00   0.83460E-01   0.00000E+00
   0.79378E+02   0.24922E+00   0.83660E-01   0.00000E+00
   0.79569E+02   0.25076E+00   0.83860E-01   0.00000E+00
   0.79759E+02   0.25232E+00   0.84060E-01   0.00000E+00
   0.79949E+02   0.25389E+00   0.84260E-01   0.00000E+00
   0.80140E+02   0.25549E+00   0.84460E-01   0.00000E+00
   0.80330E+02   0.25710E+00   0.84660E-01   0.00000E+00
   0.80520E+02   0.25873E+00   0.84860E-01   0.00000E+00
   0.80711E+02   0.26038E+00   0.85060E-01   0.00000E+00
   0.80901E+02   0.26204E+00   0.85260E-01   0.00000E+00
   0.81092E+02   0.26373E+00   0.85460E-01   0.00000E+00
   0.81282E+02   0.26543E+00   0.85660E-01   0.00000E+00
   0.81472E+02   0.26715E+00   0.85860E-01   0.00000E+00
   0.81663E+02   0.26889E+00   0.86060E-01   0.00000E+00
   0.81853E+02   0.27065E+00   0.86260E-01   0.00000E+00
   0.82044E+02   0.27242E+00   0.86460E-01   0.00000E+00
   0.82234E+02   0.27422E+00   0.86660E-01   0.00000E+00
   0.82424E+02   0.27603E+00   0.86860E-01   0.00000E+00
   0.82615E+02   0.27787E+00   0.87060E-01   0.00000E+00
   0.82805E+02   0.27972E+00   0.87260E-01   0.00000E+00
   0.82996E+02   0.28159E+00   0.87460E-01   0.00000E+00
   0.83186E+02   0.28348E+00   0.87660E-01   0.00000E+00
   0.83377E+02   0.28539E+00   0.87860E-01   0.00000E+00
   0.83567E+02   0.28732E+00   0.88060E-01   0.00000E+00
   0.83757E+02   0.28927E+00   0.88260E-01   0.00000E+00
   0.83948E+02   0.29124E+00   0.88460E-01   0.00000E+00
   0.84138E+02   0.29323E+00   0.88660E-01   0.00000E+00
   0.84329E+02   0.29524E+00   0.88860E-01   0.00000E+00
   0.84519E+02   0.29727E+00   0.89060E-01   0.00000E+00
   0.84710E+02   0.29932E+00   0.89260E-01   0.00000E+00
   0.84900E+02   0.30139E+00   0.89460E-01   0.00000E+00
   0.85091E+02   0.30348E+00   0.89660E-01   0.00000E+00
   0.85281E+02   0.30559E+00   0.89860E-01   0.00000E+00
   0.85472E+02   0.30773E+00   0.90060E-01   0.00000E+00
   0.85662E+02   0.30988E+00   0.90260E-01   0.00000E+00
   0.85853E+02   0.31205E+00   0.90460E-01   0.00000E+00
   0.86043E+02   0.31424E+00   0.90660E-01   0.00000E+00
   0.86234E+02   0.31646E+00   0.90860E-01   0.00000E+00
   0.86424E+02   0.31869E+00   0.91060E-01   0.00000E+00
   0.86615E+02   0.32095E+00   0.91260E-01   0.00000E+00
   0.86805E+02   0.32323E+00   0.91460E-01   0.00000E+00
   0.86996E+02   0.32553E+00   0.91660E-01   0.00000E+00
   0.87186E+02   0.32785E+00   0.91860E-01   0.00000E+00
   0.87377E+02   0.33019E+00   0.92060E-01   0.00000E+00
   0.87567E+02   0.33255E+00   0.92260E-01   0.00000E+00
   0.87758E+02   0.33494E+00   0.92460E-01   0.00000E+00
   0.87949E+02   0.33734E+00   0.92660E-01   0.00000E+00
   0.88139E+02   0.33977E+00   0.92860E-01   0.00000E+00
   0.88330E+02   0.34222E+00   0.93060E-01   0.00000E+00
   0.88520E+02   0.34469E+00   0.93260E-01   0.00000E+00
   0.88711E+02   0.34719E+00   0.93460E-01   0.00000E+00
   0.88901E+02   0.34970E+00   0.93660E-01   0.00000E+00
   0.89092E+02   0.35224E+00   0.93860E-01   0.00000E+00
   0.89283E+02   0.35480E+00   0.94060E-01   0.00000E+00
   0.89473E+02   0.35739E+00   0.94260E-01   0.00000E+00
   0.89664E+02   0.35999E+00   0.94460E-01   0.00000E+00
   0.89854E+02   0.36262E+00   0.94660E-01   0.00000E+00
   0.90045E+02   0.36527E+00   0.94860E-01   0.00000E+00
   0.90236E+02   0.36795E+00   0.95060E-01   0.00000E+00
   0.90426E+02   0.37064E+00   0.95260E-01   0.00000E+00
   0.90617E+02   0.37336E+00   0.95460E-01   0.00000E+00
   0.90808E+02   0.37610E+00   0.95660E-01   0.00000E+00
   0.90998E+02   0.37887E+00   0.95860E-01   0.00000E+00
   0.91189E+02   0.38166E+00   0.96060E-01   0.00000E+00
   0.91380E+02   0.38447E+00   0.96260E-01   0.00000E+00
   0.91570E+02   0.38731E+00   0.96460E-01   0.00000E+00
   0.91761E+02   0.39017E+00   0.96660E-01   0.00000E+00
   0.91952E+02   0.39305E+00   0.96860E-01   0.00000E+00
   0.92142E+02   0.39595E+00   0.97060E-01   0.00000E+00
   0.92333E+02   0.39888E+00   0.97260E-01   0.00000E+00
   0.92524E+02   0.40184E+00   0.97460E-01   0.00000E+00
   0.92714E+02   0.40481E+00   0.97660E-01   0.00000E+00
   0.92905E+02   0.40782E+00   0.97860E-01   0.00000E+00
   0.93096E+02   0.41084E+00   0.98060E-01   0.00000E+00
   0.93286E+02   0.41389E+00   0.98260E-01   0.00000E+00
   0.93477E+02   0.41696E+00   0.98460E-01   0.00000E+00
   0.93668E+02   0.42006E+00   0.98660E-01   0.00000E+00
   0.93859E+02   0.42319E+00   0.98860E-01   0.00000E+00
   0.94049E+02   0.42633E+00   0.99060E-01   0.00000E+00
   0.94240E+02   0.42950E+00   0.99260E-01   0.00000E+00
   0.94431E+02   0.43270E+00   0.99460E-01   0.00000E+00
   0.94622E+02   0.43592E+00   0.99660E-01   0.00000E+00
   0.94812E+02   0.43916E+00   0.99860E-01   0.00000E+00
   0.95003E+02   0.44243E+00   0.10006E+00   0.00000E+00
   0.95194E+02   0.44573E+00   0.10026E+00   0.00000E+00
   0.95385E+02   0.44905E+00   0.10046E+00   0.00000E+00
   0.95576E+02   0.45239E+00   0.10066E+00   0.00000E+00
   0.95766E+02   0.45576E+00   0.10086E+00   0.00000E+00
   0.95957E+02   0.45916E+00   0.10106E+00   0.00000E+00
   0.96148E+02   0.46258E+00   0.10126E+00   0.00000E+00
   0.96339E+02   0.46603E+00   0.10146E+00   0.00000E+00
   0.96530E+02   0.46950E+00   0.10166E+00   0.00000E+00
   0.96720E+02   0.47300E+00   0.10186E+00   0.00000E+00
   0.96911E+02   0.47652E+00   0.10206E+00   0.00000E+00
   0.97102E+02   0.48007E+00   0.10226E+00   0.00000E+00
   0.97293E+02   0.48364E+00   0.10246E+00   0.00000E+00
   0.97484E+02   0.48724E+00   0.10266E+00   0.00000E+00
   0.97675E+02   0.49087E+00   0.10286E+00   0.00000E+00
   0.97866E+02   0.49452E+00   0.10306E+00   0.00000E+00
   0.98056E+02   0.49819E+00   0.10326E+00   0.00000E+00
   0.98247E+02   0.50190E+00   0.10346E+00   0.00000E+00
   0.98438E+02   0.50563E+00   0.10366E+00   0.00000E+00
   0.98629E+02   0.50938E+00   0.10386E+00   0.00000E+00
   0.98820E+02   0.51316E+00   0.10406E+00   0.00000E+00
   0.99011E+02   0.51697E+00   0.10426E+00   0.00000E+00
   0.99202E+02   0.52080E+00   0.10446E+00   0.00000E+00
   0.99393E+02   0.52466E+00   0.10466E+00   0.00000E+00
   0.99584E+02   0.52854E+00   0.10486E+00   0.00000E+00
   0.99775E+02   0.53246E+00   0.10506E+00   0.00000E+00
   0.99966E+02   0.53639E+00   0.10526E+00   0.00000E+00
   0.10016E+03   0.54036E+00   0.10546E+00   0.00000E+00
   0.10035E+03   0.54435E+00   0.10566E+00   0.00000E+00
   0.10054E+03   0.54836E+00   0.10586E+00   0.00000E+00
   0.10073E+03   0.55241E+00   0.10606E+00   0.00000E+00
   0.10092E+03   0.55648E+00   0.10626E+00   0.00000E+00
   0.10111E+03   0.56057E+00   0.10646E+00   0.00000E+00
   0.10130E+03   0.56470E+00   0.10666E+00   0.00000E+00
   0.10149E+03   0.56885E+00   0.10686E+00   0.00000E+00
   0.10168E+03   0.57303E+00   0.10706E+00   0.00000E+00
   0.10188E+03   0.57723E+00   0.10726E+00   0.00000E+00
   0.10207E+03   0.58146E+00   0.10746E+00   0.00000E+00
   0.10226E+03   0.58572E+00   0.10766E+00   0.00000E+00
   0.10245E+03   0.59001E+00   0.10786E+00   0.00000E+00
   0.10264E+03   0.59433E+00   0.10806E+00   0.00000E+00
   0.10283E+03   0.59867E+00   0.10826E+00   0.00000E+00
   0.10302E+03   0.60304E+00   0.10846E+00   0.00000E+00
   0.10321E+03   0.60744E+00   0.10866E+00   0.00000E+00
   0.10340E+03   0.61186E+00   0.10886E+00   0.00000E+00
   0.10360E+03   0.61631E+00   0.10906E+00   0.00000E+00
   0.10379E+03   0.62080E+00   0.10926E+00   0.00000E+00
   0.10398E+03   0.62530E+00   0.10946E+00   0.00000E+00
   0.10417E+03   0.62984E+00   0.10966E+00   0.00000E+00
   0.10436E+03   0.63441E+00   0.10986E+00   0.00000E+00
   0.10455E+03   0.63900E+00   0.11006E+00   0.00000E+00
   0.10474E+03   0.64362E+00   0.11026E+00   0.00000E+00
   0.10493E+03   0.64827E+00   0.11046E+00   0.00000E+00
   0.10512E+03   0.65295E+00   0.11066E+00   0.00000E+00
   0.10532E+03   0.65766E+00   0.11086E+00   0.00000E+00
   0.10551E+03   0.66239E+00   0.11106E+00   0.00000E+00
   0.10570E+03   0.66715E+00   0.11126E+00   0.00000E+00
   0.10589E+03   0.67195E+00   0.11146E+00   0.00000E+00
   0.10608E+03   0.67677E+00   0.11166E+00   0.00000E+00
   0.10627E+03   0.68162E+00   0.11186E+00   0.00000E+00
   0.10646E+03   0.68649E+00   0.11206E+00   0.00000E+00
   0.10665E+03   0.69140E+00   0.11226E+00   0.00000E+00
   0.10685E+03   0.69634E+00   0.11246E+00   0.00000E+00
   0.10704E+03   0.70130E+00   0.11266E+00   0.00000E+00
   0.10723E+03   0.70629E+00   0.11286E+00   0.00000E+00
   0.10742E+03   0.71132E+00   0.11306E+00   0.00000E+00
   0.10761E+03   0.71637E+00   0.11326E+00   0.00000E+00
   0.10780E+03   0.72145E+00   0.11346E+00   0.00000E+00
   0.10799E+03   0.72655E+00   0.11366E+00   0.00000E+00
   0.10818E+03   0.73167E+00   0.11386E+00   0.00000E+00
   0.10838E+03   0.73681E+00   0.11406E+00   0.00000E+00
   0.10857E+03   0.74198E+00   0.11426E+00   0.00000E+00
   0.10876E+03   0.74717E+00   0.11446E+00   0.00000E+00
   0.10895E+03   0.75239E+00   0.11466E+00   0.00000E+00
   0.10914E+03   0.75764E+00   0.11486E+00   0.00000E+00
   0.10933E+03   0.76292E+00   0.11506E+00   0.00000E+00
   0.10952E+03   0.76822E+00   0.11526E+00   0.00000E+00
   0.10972E+03   0.77355E+00   0.11546E+00   0.00000E+00
   0.10991E+03   0.77890E+00   0.11566E+00   0.00000E+00
   0.11010E+03   0.78429E+00   0.11586E+00   0.00000E+00
   0.11029E+03   0.78970E+00   0.11606E+00   0.00000E+00
   0.11048E+03   0.79514E+00   0.11626E+00   0.00000E+00
   0.11067E+03   0.80061E+00   0.11646E+00   0.00000E+00
   0.11086E+03   0.80611E+00   0.11666E+00   0.00000E+00
   0.11106E+03   0.81163E+00   0.11686E+00   0.00000E+00
   0.11125E+03   0.81719E+00   0.11706E+00   0.00000E+00
   0.11144E+03   0.82277E+00   0.11726E+00   0.00000E+00
   0.11163E+03   0.82838E+00   0.11746E+00   0.00000E+00
   0.11182E+03   0.83403E+00   0.11766E+00   0.00000E+00
   0.11201E+03   0.83970E+00   0.11786E+00   0.00000E+00
   0.11220E+03   0.84539E+00   0.11806E+00   0.00000E+00
   0.11240E+03   0.85112E+00   0.11826E+00   0.00000E+00
   0.11259E+03   0.85688E+00   0.11846E+00   0.00000E+00
   0.11278E+03   0.86267E+00   0.11866E+00   0.00000E+00
   0.11297E+03   0.86849E+00   0.11886E+00   0.00000E+00
   0.11316E+03   0.87433E+00   0.11906E+00   0.00000E+00
   0.11335E+03   0.88021E+00   0.11926E+00   0.00000E+00
   0.11354E+03   0.88611E+00   0.11946E+00   0.00000E+00
   0.11374E+03   0.89205E+00   0.11966E+00   0.00000E+00
   0.11393E+03   0.89801E+00   0.11986E+00   0.00000E+00
   0.11412E+03   0.90401E+00   0.12006E+00   0.00000E+00
   0.11431E+03   0.91003E+00   0.12026E+00   0.00000E+00
   0.11450E+03   0.91609E+00   0.12046E+00   0.00000E+00
   0.11469E+03   0.92217E+00   0.12066E+00   0.00000E+00
   0.11489E+03   0.92829E+00   0.12086E+00   0.00000E+00
   0.11508E+03   0.93444E+00   0.12106E+00   0.00000E+00
   0.11527E+03   0.94061E+00   0.12126E+00   0.00000E+00
   0.11546E+03   0.94682E+00   0.12146E+00   0.00000E+00
   0.11565E+03   0.95305E+00   0.12166E+00   0.00000E+00
   0.11584E+03   0.95932E+00   0.12186E+00   0.00000E+00
   0.11604E+03   0.96562E+00   0.12206E+00   0.00000E+00
   0.11623E+03   0.97195E+00   0.12226E+00   0.00000E+00
   0.11642E+03   0.97831E+00   0.12246E+00   0.00000E+00
   0.11661E+03   0.98470E+00   0.12266E+00   0.00000E+00
   0.11680E+03   0.99112E+00   0.12286E+00   0.00000E+00
   0.11700E+03   0.99757E+00   0.12306E+00   0.00000E+00
   0.11719E+03   0.10041E+01   0.12326E+00   0.00000E+00
   0.11738E+03   0.10106E+01   0.12346E+00   0.00000E+00
   0.11757E+03   0.10171E+01   0.12366E+00   0.00000E+00
   0.11776E+03   0.10237E+01   0.12386E+00   0.00000E+00
   0.11795E+03   0.10303E+01   0.12406E+00   0.00000E+00
   0.11815E+03   0.10369E+01   0.12426E+00   0.00000E+00
   0.11834E+03   0.10436E+01   0.12446E+00   0.00000E+00
   0.11853E+03   0.10503E+01   0.12466E+00   0.00000E+00
   0.11872E+03   0.10570E+01   0.12486E+00   0.00000E+00
   0.11891E+03   0.10638E+01   0.12506E+00   0.00000E+00
   0.11911E+03   0.10706E+01   0.12526E+00   0.00000E+00
   0.11930E+03   0.10774E+01   0.12546E+00   0.00000E+00
   0.11949E+03   0.10843E+01   0.12566E+00   0.00000E+00
   0.11968E+03   0.10912E+01   0.12586E+00   0.00000E+00
   0.11987E+03   0.10981E+01   0.12606E+00   0.00000E+00
   0.12006E+03   0.11050E+01   0.12626E+00   0.00000E+00
   0.12026E+03   0.11120E+01   0.12646E+00   0.00000E+00
   0.12045E+03   0.11190E+01   0.12666E+00   0.00000E+00
   0.12064E+03   0.11261E+01   0.12686E+00   0.00000E+00
   0.12083E+03   0.11332E+01   0.12706E+00   0.00000E+00
   0.12102E+03   0.11403E+01   0.12726E+00   0.00000E+00
   0.12122E+03   0.11474E+01   0.12746E+00   0.00000E+00
   0.12141E+03   0.11546E+01   0.12766E+00   0.00000E+00
   0.12160E+03   0.11618E+01   0.12786E+00   0.00000E+00
   0.12179E+03   0.11691E+01   0.12806E+00   0.00000E+00
   0.12198E+03   0.11763E+01   0.12826E+00   0.00000E+00
   0.12218E+03   0.11836E+01   0.12846E+00   0.00000E+00
   0.12237E+03   0.11910E+01   0.12866E+00   0.00000E+00
   0.12256E+03   0.11984E+01   0.12886E+00   0.00000E+00
   0.12275E+03   0.12058E+01   0.12906E+00   0.00000E+00
   0.12295E+03   0.12132E+01   0.12926E+00   0.00000E+00
   0.12314E+03   0.12207E+01   0.12946E+00   0.00000E+00
   0.12333E+03   0.12282E+01   0.12966E+00   0.00000E+00
   0.12352E+03   0.12357E+01   0.12986E+00   0.00000E+00
   0.12371E+03   0.12433E+01   0.13006E+00   0.00000E+00
   0.12391E+03   0.12509E+01   0.13026E+00   0.00000E+00
   0.12410E+03   0.12585E+01   0.13046E+00   0.00000E+00
   0.12429E+03   0.12662E+01   0.13066E+00   0.00000E+00
   0.12448E+03   0.12739E+01   0.13086E+00   0.00000E+00
   0.12467E+03   0.12816E+01   0.13106E+00   0.00000E+00
   0.12487E+03   0.12894E+01   0.13126E+00   0.00000E+00
   0.12506E+03   0.12972E+01   0.13146E+00   0.00000E+00
   0.12525E+03   0.13050E+01   0.13166E+00   0.00000E+00
   0.12544E+03   0.13129E+01   0.13186E+00   0.00000E+00
   0.12564E+03   0.13208E+01   0.13206E+00   0.00000E+00
   0.12583E+03   0.13287E+01   0.13226E+00   0.00000E+00
   0.12602E+03   0.13366E+01   0.13246E+00   0.00000E+00
   0.12621E+03   0.13446E+01   0.13266E+00   0.00000E+00
   0.12640E+03   0.13527E+01   0.13286E+00   0.00000E+00
   0.12660E+03   0.13607E+01   0.13306E+00   0.00000E+00
   0.12679E+03   0.13688E+01   0.13326E+00   0.00000E+00
   0.12698E+03   0.13770E+01   0.13346E+00   0.00000E+00
   0.12717E+03   0.13851E+01   0.13366E+00   0.00000E+00
   0.12737E+03   0.13933E+01   0.13386E+00   0.00000E+00
   0.12756E+03   0.14016E+01   0.13406E+00   0.00000E+00
   0.12775E+03   0.14098E+01   0.13426E+00   0.00000E+00
   0.12794E+03   0.14181E+01   0.13446E+00   0.00000E+00
   0.12814E+03   0.14265E+01   0.13466E+00   0.00000E+00
   0.12833E+03   0.14348E+01   0.13486E+00   0.00000E+00
   0.12852E+03   0.14433E+01   0.13506E+00   0.00000E+00
   0.12871E+03   0.14517E+01   0.13526E+00   0.00000E+00
   0.12891E+03   0.14602E+01   0.13546E+00   0.00000E+00
   0.12910E+03   0.14687E+01   0.13566E+00   0.00000E+00
   0.12929E+03   0.14772E+01   0.13586E+00   0.00000E+00
   0.12948E+03   0.14858E+01   0.13606E+00   0.00000E+00
   0.12968E+03   0.14944E+01   0.13626E+00   0.00000E+00
   0.12987E+03   0.15030E+01   0.13646E+00   0.00000E+00
   0.13006E+03   0.15117E+01   0.13666E+00   0.00000E+00
   0.13025E+03   0.15204E+01   0.13686E+00   0.00000E+00
   0.13045E+03   0.15292E+01   0.13706E+00   0.00000E+00
   0.13064E+03   0.15380E+01   0.13726E+00   0.00000E+00
   0.13083E+03   0.15468E+01   0.13746E+00   0.00000E+00
   0.13102E+03   0.15556E+01   0.13766E+00   0.00000E+00
   0.13122E+03   0.15645E+01   0.13786E+00   0.00000E+00
   0.13141E+03   0.15735E+01   0.13806E+00   0.00000E+00
   0.13160E+03   0.15824E+01   0.13826E+00   0.00000E+00
   0.13179E+03   0.15914E+01   0.13846E+00   0.00000E+00
   0.13199E+03   0.16004E+01   0.13866E+00   0.00000E+00
   0.13218E+03   0.16095E+01   0.13886E+00   0.00000E+00
   0.13237E+03   0.16186E+01   0.13906E+00   0.00000E+00
   0.13257E+03   0.16277E+01   0.13926E+00   0.00000E+00
   0.13276E+03   0.16369E+01   0.13946E+00   0.00000E+00
   0.13295E+03   0.16461E+01   0.13966E+00   0.00000E+00
   0.13314E+03   0.16553E+01   0.13986E+00   0.00000E+00
   0.13334E+03   0.16646E+01   0.14006E+00   0.00000E+00
   0.13353E+03   0.16739E+01   0.14026E+00   0.00000E+00
   0.13372E+03   0.16833E+01   0.14046E+00   0.00000E+00
   0.13391E+03   0.16927E+01   0.14066E+00   0.00000E+00
   0.13411E+03   0.17021E+01   0.14086E+00   0.00000E+00
   0.13430E+03   0.17115E+01   0.14106E+00   0.00000E+00
   0.13449E+03   0.17210E+01   0.14126E+00   0.00000E+00
   0.13469E+03   0.17306E+01   0.14146E+00   0.00000E+00
   0.13488E+03   0.17401E+01   0.14166E+00   0.00000E+00
   0.13507E+03   0.17497E+01   0.14186E+00   0.00000E+00
   0.13526E+03   0.17593E+01   0.14206E+00   0.00000E+00
   0.13546E+03   0.17690E+01   0.14226E+00   0.00000E+00
   0.13565E+03   0.17787E+01   0.14246E+00   0.00000E+00
   0.13584E+03   0.17885E+01   0.14266E+00   0.00000E+00
   0.13604E+03   0.17982E+01   0.14286E+00   0.00000E+00
   0.13623E+03   0.18081E+01   0.14306E+00   0.00000E+00
   0.13642E+03   0.18179E+01   0.14326E+00   0.00000E+00
   0.13662E+03   0.18278E+01   0.14346E+00   0.00000E+00
   0.13681E+03   0.18377E+01   0.14366E+00   0.00000E+00
   0.13700E+03   0.18477E+01   0.14386E+00   0.00000E+00
   0.13719E+03   0.18577E+01   0.14406E+00   0.00000E+00
   0.13739E+03   0.18677E+01   0.14426E+00   0.00000E+00
   0.13758E+03   0.18778E+01   0.14446E+00   0.00000E+00
   0.13777E+03   0.18879E+01   0.14466E+00   0.00000E+00
   0.13797E+03   0.18980E+01   0.14486E+00   0.00000E+00
   0.13816E+03   0.19082E+01   0.14506E+00   0.00000E+00
   0.13835E+03   0.19184E+01   0.14526E+00   0.00000E+00
   0.13855E+03   0.19287E+01   0.14546E+00   0.00000E+00
   0.13874E+03   0.19390E+01   0.14566E+00   0.00000E+00
   0.13893E+03   0.19493E+01   0.14586E+00   0.00000E+00
   0.13913E+03   0.19597E+01   0.14606E+00   0.00000E+00
   0.13932E+03   0.19701E+01   0.14626E+00   0.00000E+00
   0.13951E+03   0.19805E+01   0.14646E+00   0.00000E+00
   0.13971E+03   0.19910E+01   0.14666E+00   0.00000E+00
   0.13990E+03   0.20015E+01   0.14686E+00   0.00000E+00
   0.14009E+03   0.20120E+01   0.14706E+00   0.00000E+00
   0.14029E+03   0.20226E+01   0.14726E+00   0.00000E+00
   0.14048E+03   0.20332E+01   0.14746E+00   0.00000E+00
   0.14067E+03   0.20439E+01   0.14766E+00   0.00000E+00
   0.14087E+03   0.20546E+01   0.14786E+00   0.00000E+00
   0.14106E+03   0.20653E+01   0.14806E+00   0.00000E+00
   0.14125E+03   0.20761E+01   0.14826E+00   0.00000E+00
   0.14145E+03   0.20869E+01   0.14846E+00   0.00000E+00
   0.14164E+03   0.20978E+01   0.14866E+00   0.00000E+00
   0.14183E+03   0.21087E+01   0.14886E+00   0.00000E+00
   0.14203E+03   0.21196E+01   0.14906E+00   0.00000E+00
   0.14222E+03   0.21305E+01   0.14926E+00   0.00000E+00
   0.14241E+03   0.21415E+01   0.14946E+00   0.00000E+00
   0.14261E+03   0.21526E+01   0.14966E+00   0.00000E+00
   0.14280E+03   0.21637E+01   0.14986E+00   0.00000E+00
   0.14299E+03   0.21748E+01   0.15006E+00   0.00000E+00
   0.14319E+03   0.21859E+01   0.15026E+00   0.00000E+00
   0.14338E+03   0.21971E+01   0.15046E+00   0.00000E+00
   0.14357E+03   0.22083E+01   0.15066E+00   0.00000E+00
   0.14377E+03   0.22196E+01   0.15086E+00   0.00000E+00
   0.14396E+03   0.22309E+01   0.15106E+00   0.00000E+00
   0.14415E+03   0.22422E+01   0.15126E+00   0.00000E+00
   0.14435E+03   0.22536E+01   0.15146E+00   0.00000E+00
   0.14454E+03   0.22650E+01   0.15166E+00   0.00000E+00
   0.14473E+03   0.22765E+01   0.15186E+00   0.00000E+00
   0.14493E+03   0.22880E+01   0.15206E+00   0.00000E+00
   0.14512E+03   0.22995E+01   0.15226E+00   0.00000E+00
   0.14532E+03   0.23111E+01   0.15246E+00   0.00000E+00
   0.14551E+03   0.23227E+01   0.15266E+00   0.00000E+00
   0.14570E+03   0.23344E+01   0.15286E+00   0.00000E+00
   0.14590E+03   0.23461E+01   0.15306E+00   0.00000E+00
   0.14609E+03   0.23578E+01   0.15326E+00   0.00000E+00
   0.14628E+03   0.23695E+01   0.15346E+00   0.00000E+00
   0.14648E+03   0.23814E+01   0.15366E+00   0.00000E+00
   0.14667E+03   0.23932E+01   0.15386E+00   0.00000E+00
   0.14687E+03   0.24051E+01   0.15406E+00   0.00000E+00
   0.14706E+03   0.24170E+01   0.15426E+00   0.00000E+00
   0.14725E+03   0.24290E+01   0.15446E+00   0.00000E+00
   0.14745E+03   0.24410E+01   0.15466E+00   0.00000E+00
   0.14764E+03   0.24530E+01   0.15486E+00   0.00000E+00
