 ========================================================
       E/V           P              n           eps      
   0.37119E-01   0.50488E-04   0.39710E-04   0.00000E+00
   0.46756E-01   0.68657E-04   0.50014E-04   0.00000E+00
   0.60359E-01   0.93311E-04   0.64550E-04   0.00000E+00
   0.77973E-01   0.12689E-03   0.83310E-04   0.00000E+00
   0.95980E-01   0.16209E-03   0.10250E-03   0.00000E+00
   0.10406E+00   0.18050E-03   0.11115E-03   0.00000E+00
   0.11466E+00   0.20535E-03   0.12240E-03   0.00000E+00
   0.14781E+00   0.27918E-03   0.15780E-03   0.00000E+00
   0.18427E+00   0.36301E-03   0.19660E-03   0.00000E+00
   0.22074E+00   0.43684E-03   0.23550E-03   0.00000E+00
   0.37539E+00   0.54551E-03   0.40000E-03   0.00000E+00
   0.56320E+00   0.78705E-03   0.60000E-03   0.00000E+00
   0.82573E+00   0.10579E-02   0.87900E-03   0.00000E+00
   0.14950E+01   0.16459E-02   0.15900E-02   0.00000E+00
   0.35099E+01   0.38654E-02   0.37300E-02   0.00000E+00
   0.54329E+01   0.69094E-02   0.57700E-02   0.00000E+00
   0.83919E+01   0.13082E-01   0.89100E-02   0.00000E+00
   0.19252E+02   0.46349E-01   0.20400E-01   0.00000E+00
   0.44938E+02   0.17133E+00   0.47500E-01   0.00000E+00
   0.55885E+02   0.32159E+00   0.59167E-01   0.00000E+00
   0.56360E+02   0.32898E+00   0.59667E-01   0.00000E+00
   0.56835E+02   0.33646E+00   0.60167E-01   0.00000E+00
   0.57310E+02   0.34404E+00   0.60667E-01   0.00000E+00
   0.57785E+02   0.35173E+00   0.61167E-01   0.00000E+00
   0.58260E+02   0.35951E+00   0.61667E-01   0.00000E+00
   0.58736E+02   0.36739E+00   0.62167E-01   0.00000E+00
   0.59211E+02   0.37537E+00   0.62667E-01   0.00000E+00
   0.59686E+02   0.38345E+00   0.63167E-01   0.00000E+00
   0.60162E+02   0.39163E+00   0.63667E-01   0.00000E+00
   0.60638E+02   0.39991E+00   0.64167E-01   0.00000E+00
   0.61113E+02   0.40830E+00   0.64667E-01   0.00000E+00
   0.61589E+02   0.41678E+00   0.65167E-01   0.00000E+00
   0.62065E+02   0.42537E+00   0.65667E-01   0.00000E+00
   0.62541E+02   0.43405E+00   0.66167E-01   0.00000E+00
   0.63016E+02   0.44284E+00   0.66667E-01   0.00000E+00
   0.63492E+02   0.45173E+00   0.67167E-01   0.00000E+00
   0.63968E+02   0.46073E+00   0.67667E-01   0.00000E+00
   0.64445E+02   0.46982E+00   0.68167E-01   0.00000E+00
   0.64921E+02   0.47902E+00   0.68667E-01   0.00000E+00
   0.65397E+02   0.48832E+00   0.69167E-01   0.00000E+00
   0.65873E+02   0.49772E+00   0.69667E-01   0.00000E+00
   0.66350E+02   0.50723E+00   0.70167E-01   0.00000E+00
   0.66826E+02   0.51684E+00   0.70667E-01   0.00000E+00
   0.67303E+02   0.52656E+00   0.71167E-01   0.00000E+00
   0.67779E+02   0.53638E+00   0.71667E-01   0.00000E+00
   0.68256E+02   0.54630E+00   0.72167E-01   0.00000E+00
   0.68733E+02   0.55633E+00   0.72667E-01   0.00000E+00
   0.69209E+02   0.56646E+00   0.73167E-01   0.00000E+00
   0.69686E+02   0.57670E+00   0.73667E-01   0.00000E+00
   0.70163E+02   0.58704E+00   0.74167E-01   0.00000E+00
   0.70640E+02   0.59749E+00   0.74667E-01   0.00000E+00
   0.71117E+02   0.60804E+00   0.75167E-01   0.00000E+00
   0.71594E+02   0.61870E+00   0.75667E-01   0.00000E+00
   0.72072E+02   0.62946E+00   0.76167E-01   0.00000E+00
   0.72549E+02   0.64033E+00   0.76667E-01   0.00000E+00
   0.73026E+02   0.65131E+00   0.77167E-01   0.00000E+00
   0.73504E+02   0.66240E+00   0.77667E-01   0.00000E+00
   0.73981E+02   0.67359E+00   0.78167E-01   0.00000E+00
   0.74459E+02   0.68489E+00   0.78667E-01   0.00000E+00
   0.74936E+02   0.69630E+00   0.79167E-01   0.00000E+00
   0.75414E+02   0.70782E+00   0.79667E-01   0.00000E+00
   0.75892E+02   0.71945E+00   0.80167E-01   0.00000E+00
   0.76370E+02   0.73118E+00   0.80667E-01   0.00000E+00
   0.76848E+02   0.74303E+00   0.81167E-01   0.00000E+00
   0.77326E+02   0.75498E+00   0.81667E-01   0.00000E+00
   0.77804E+02   0.76705E+00   0.82167E-01   0.00000E+00
   0.78282E+02   0.77922E+00   0.82667E-01   0.00000E+00
   0.78760E+02   0.79151E+00   0.83167E-01   0.00000E+00
   0.79238E+02   0.80391E+00   0.83667E-01   0.00000E+00
   0.79717E+02   0.81642E+00   0.84167E-01   0.00000E+00
   0.80195E+02   0.82904E+00   0.84667E-01   0.00000E+00
   0.80674E+02   0.84177E+00   0.85167E-01   0.00000E+00
   0.81152E+02   0.85462E+00   0.85667E-01   0.00000E+00
   0.81631E+02   0.86757E+00   0.86167E-01   0.00000E+00
   0.82110E+02   0.88064E+00   0.86667E-01   0.00000E+00
   0.82589E+02   0.89383E+00   0.87167E-01   0.00000E+00
   0.83068E+02   0.90712E+00   0.87667E-01   0.00000E+00
   0.83547E+02   0.92053E+00   0.88167E-01   0.00000E+00
   0.84026E+02   0.93404E+00   0.88667E-01   0.00000E+00
   0.84505E+02   0.94768E+00   0.89167E-01   0.00000E+00
   0.84984E+02   0.96142E+00   0.89667E-01   0.00000E+00
   0.85463E+02   0.97529E+00   0.90167E-01   0.00000E+00
   0.85943E+02   0.98926E+00   0.90667E-01   0.00000E+00
   0.86422E+02   0.10034E+01   0.91167E-01   0.00000E+00
   0.86902E+02   0.10176E+01   0.91667E-01   0.00000E+00
   0.87381E+02   0.10319E+01   0.92167E-01   0.00000E+00
   0.87861E+02   0.10463E+01   0.92667E-01   0.00000E+00
   0.88341E+02   0.10609E+01   0.93167E-01   0.00000E+00
   0.88820E+02   0.10756E+01   0.93667E-01   0.00000E+00
   0.89300E+02   0.10904E+01   0.94167E-01   0.00000E+00
   0.89780E+02   0.11053E+01   0.94667E-01   0.00000E+00
   0.90260E+02   0.11203E+01   0.95167E-01   0.00000E+00
   0.90741E+02   0.11355E+01   0.95667E-01   0.00000E+00
   0.91221E+02   0.11508E+01   0.96167E-01   0.00000E+00
   0.91701E+02   0.11662E+01   0.96667E-01   0.00000E+00
   0.92181E+02   0.11817E+01   0.97167E-01   0.00000E+00
   0.92662E+02   0.11974E+01   0.97667E-01   0.00000E+00
   0.93143E+02   0.12132E+01   0.98167E-01   0.00000E+00
   0.93623E+02   0.12291E+01   0.98667E-01   0.00000E+00
   0.94104E+02   0.12451E+01   0.99167E-01   0.00000E+00
   0.94585E+02   0.12613E+01   0.99667E-01   0.00000E+00
   0.95066E+02   0.12776E+01   0.10017E+00   0.00000E+00
   0.95546E+02   0.12940E+01   0.10067E+00   0.00000E+00
   0.96027E+02   0.13106E+01   0.10117E+00   0.00000E+00
   0.96509E+02   0.13273E+01   0.10167E+00   0.00000E+00
   0.96990E+02   0.13441E+01   0.10217E+00   0.00000E+00
   0.97471E+02   0.13610E+01   0.10267E+00   0.00000E+00
   0.97952E+02   0.13781E+01   0.10317E+00   0.00000E+00
   0.98434E+02   0.13953E+01   0.10367E+00   0.00000E+00
   0.98915E+02   0.14126E+01   0.10417E+00   0.00000E+00
   0.99397E+02   0.14301E+01   0.10467E+00   0.00000E+00
   0.99879E+02   0.14477E+01   0.10517E+00   0.00000E+00
   0.10036E+03   0.14654E+01   0.10567E+00   0.00000E+00
   0.10084E+03   0.14832E+01   0.10617E+00   0.00000E+00
   0.10132E+03   0.15011E+01   0.10667E+00   0.00000E+00
   0.10181E+03   0.15192E+01   0.10717E+00   0.00000E+00
   0.10229E+03   0.15373E+01   0.10767E+00   0.00000E+00
   0.10277E+03   0.15556E+01   0.10817E+00   0.00000E+00
   0.10325E+03   0.15740E+01   0.10867E+00   0.00000E+00
   0.10374E+03   0.15926E+01   0.10917E+00   0.00000E+00
   0.10422E+03   0.16112E+01   0.10967E+00   0.00000E+00
   0.10470E+03   0.16300E+01   0.11017E+00   0.00000E+00
   0.10518E+03   0.16489E+01   0.11067E+00   0.00000E+00
   0.10567E+03   0.16679E+01   0.11117E+00   0.00000E+00
   0.10615E+03   0.16870E+01   0.11167E+00   0.00000E+00
   0.10663E+03   0.17061E+01   0.11217E+00   0.00000E+00
   0.10711E+03   0.17253E+01   0.11267E+00   0.00000E+00
   0.10760E+03   0.17445E+01   0.11317E+00   0.00000E+00
   0.10808E+03   0.17639E+01   0.11367E+00   0.00000E+00
   0.10856E+03   0.17833E+01   0.11417E+00   0.00000E+00
   0.10905E+03   0.18029E+01   0.11467E+00   0.00000E+00
   0.10953E+03   0.18225E+01   0.11517E+00   0.00000E+00
   0.11001E+03   0.18422E+01   0.11567E+00   0.00000E+00
   0.11050E+03   0.18620E+01   0.11617E+00   0.00000E+00
   0.11098E+03   0.18820E+01   0.11667E+00   0.00000E+00
   0.11146E+03   0.19020E+01   0.11717E+00   0.00000E+00
   0.11195E+03   0.19221E+01   0.11767E+00   0.00000E+00
   0.11243E+03   0.19424E+01   0.11817E+00   0.00000E+00
   0.11292E+03   0.19627E+01   0.11867E+00   0.00000E+00
   0.11340E+03   0.19832E+01   0.11917E+00   0.00000E+00
   0.11388E+03   0.20037E+01   0.11967E+00   0.00000E+00
   0.11437E+03   0.20244E+01   0.12017E+00   0.00000E+00
   0.11485E+03   0.20452E+01   0.12067E+00   0.00000E+00
   0.11534E+03   0.20661E+01   0.12117E+00   0.00000E+00
   0.11582E+03   0.20872E+01   0.12167E+00   0.00000E+00
   0.11631E+03   0.21083E+01   0.12217E+00   0.00000E+00
   0.11679E+03   0.21296E+01   0.12267E+00   0.00000E+00
   0.11728E+03   0.21510E+01   0.12317E+00   0.00000E+00
   0.11776E+03   0.21725E+01   0.12367E+00   0.00000E+00
   0.11825E+03   0.21942E+01   0.12417E+00   0.00000E+00
   0.11873E+03   0.22159E+01   0.12467E+00   0.00000E+00
   0.11922E+03   0.22379E+01   0.12517E+00   0.00000E+00
   0.11970E+03   0.22599E+01   0.12567E+00   0.00000E+00
   0.12019E+03   0.22821E+01   0.12617E+00   0.00000E+00
   0.12067E+03   0.23044E+01   0.12667E+00   0.00000E+00
   0.12116E+03   0.23269E+01   0.12717E+00   0.00000E+00
   0.12164E+03   0.23495E+01   0.12767E+00   0.00000E+00
   0.12213E+03   0.23722E+01   0.12817E+00   0.00000E+00
   0.12261E+03   0.23951E+01   0.12867E+00   0.00000E+00
   0.12310E+03   0.24181E+01   0.12917E+00   0.00000E+00
   0.12359E+03   0.24412E+01   0.12967E+00   0.00000E+00
   0.12407E+03   0.24646E+01   0.13017E+00   0.00000E+00
   0.12456E+03   0.24880E+01   0.13067E+00   0.00000E+00
   0.12504E+03   0.25116E+01   0.13117E+00   0.00000E+00
   0.12553E+03   0.25354E+01   0.13167E+00   0.00000E+00
   0.12602E+03   0.25593E+01   0.13217E+00   0.00000E+00
   0.12650E+03   0.25833E+01   0.13267E+00   0.00000E+00
   0.12699E+03   0.26075E+01   0.13317E+00   0.00000E+00
   0.12748E+03   0.26319E+01   0.13367E+00   0.00000E+00
   0.12796E+03   0.26564E+01   0.13417E+00   0.00000E+00
   0.12845E+03   0.26810E+01   0.13467E+00   0.00000E+00
   0.12894E+03   0.27059E+01   0.13517E+00   0.00000E+00
   0.12942E+03   0.27308E+01   0.13567E+00   0.00000E+00
   0.12991E+03   0.27560E+01   0.13617E+00   0.00000E+00
   0.13040E+03   0.27812E+01   0.13667E+00   0.00000E+00
   0.13089E+03   0.28067E+01   0.13717E+00   0.00000E+00
   0.13137E+03   0.28323E+01   0.13767E+00   0.00000E+00
   0.13186E+03   0.28581E+01   0.13817E+00   0.00000E+00
   0.13235E+03   0.28840E+01   0.13867E+00   0.00000E+00
   0.13284E+03   0.29101E+01   0.13917E+00   0.00000E+00
   0.13332E+03   0.29363E+01   0.13967E+00   0.00000E+00
   0.13381E+03   0.29627E+01   0.14017E+00   0.00000E+00
   0.13430E+03   0.29893E+01   0.14067E+00   0.00000E+00
   0.13479E+03   0.30161E+01   0.14117E+00   0.00000E+00
   0.13528E+03   0.30430E+01   0.14167E+00   0.00000E+00
   0.13576E+03   0.30701E+01   0.14217E+00   0.00000E+00
   0.13625E+03   0.30973E+01   0.14267E+00   0.00000E+00
   0.13674E+03   0.31247E+01   0.14317E+00   0.00000E+00
   0.13723E+03   0.31523E+01   0.14367E+00   0.00000E+00
   0.13772E+03   0.31801E+01   0.14417E+00   0.00000E+00
   0.13821E+03   0.32080E+01   0.14467E+00   0.00000E+00
   0.13870E+03   0.32361E+01   0.14517E+00   0.00000E+00
   0.13918E+03   0.32644E+01   0.14567E+00   0.00000E+00
   0.13967E+03   0.32929E+01   0.14617E+00   0.00000E+00
   0.14016E+03   0.33215E+01   0.14667E+00   0.00000E+00
   0.14065E+03   0.33504E+01   0.14717E+00   0.00000E+00
   0.14114E+03   0.33794E+01   0.14767E+00   0.00000E+00
   0.14163E+03   0.34085E+01   0.14817E+00   0.00000E+00
   0.14212E+03   0.34379E+01   0.14867E+00   0.00000E+00
   0.14261E+03   0.34674E+01   0.14917E+00   0.00000E+00
   0.14310E+03   0.34972E+01   0.14967E+00   0.00000E+00
   0.14359E+03   0.35271E+01   0.15017E+00   0.00000E+00
   0.14408E+03   0.35572E+01   0.15067E+00   0.00000E+00
   0.14457E+03   0.35874E+01   0.15117E+00   0.00000E+00
   0.14506E+03   0.36179E+01   0.15167E+00   0.00000E+00
   0.14555E+03   0.36486E+01   0.15217E+00   0.00000E+00
   0.14604E+03   0.36794E+01   0.15267E+00   0.00000E+00
   0.14653E+03   0.37104E+01   0.15317E+00   0.00000E+00
   0.14702E+03   0.37417E+01   0.15367E+00   0.00000E+00
   0.14751E+03   0.37731E+01   0.15417E+00   0.00000E+00
   0.14800E+03   0.38047E+01   0.15467E+00   0.00000E+00
   0.14849E+03   0.38365E+01   0.15517E+00   0.00000E+00
   0.14898E+03   0.38685E+01   0.15567E+00   0.00000E+00
   0.14947E+03   0.39007E+01   0.15617E+00   0.00000E+00
   0.14997E+03   0.39331E+01   0.15667E+00   0.00000E+00
   0.15046E+03   0.39657E+01   0.15717E+00   0.00000E+00
   0.15095E+03   0.39985E+01   0.15767E+00   0.00000E+00
   0.15144E+03   0.40314E+01   0.15817E+00   0.00000E+00
   0.15193E+03   0.40646E+01   0.15867E+00   0.00000E+00
   0.15242E+03   0.40980E+01   0.15917E+00   0.00000E+00
   0.15291E+03   0.41316E+01   0.15967E+00   0.00000E+00
   0.15341E+03   0.41654E+01   0.16017E+00   0.00000E+00
   0.15390E+03   0.41994E+01   0.16067E+00   0.00000E+00
   0.15439E+03   0.42336E+01   0.16117E+00   0.00000E+00
   0.15488E+03   0.42680E+01   0.16167E+00   0.00000E+00
   0.15538E+03   0.43026E+01   0.16217E+00   0.00000E+00
   0.15587E+03   0.43375E+01   0.16267E+00   0.00000E+00
   0.15636E+03   0.43725E+01   0.16317E+00   0.00000E+00
   0.15685E+03   0.44077E+01   0.16367E+00   0.00000E+00
   0.15735E+03   0.44432E+01   0.16417E+00   0.00000E+00
   0.15784E+03   0.44789E+01   0.16467E+00   0.00000E+00
   0.15833E+03   0.45147E+01   0.16517E+00   0.00000E+00
   0.15882E+03   0.45508E+01   0.16567E+00   0.00000E+00
   0.15932E+03   0.45871E+01   0.16617E+00   0.00000E+00
   0.15981E+03   0.46237E+01   0.16667E+00   0.00000E+00
   0.16030E+03   0.46604E+01   0.16717E+00   0.00000E+00
   0.16080E+03   0.46974E+01   0.16767E+00   0.00000E+00
   0.16129E+03   0.47345E+01   0.16817E+00   0.00000E+00
   0.16178E+03   0.47719E+01   0.16867E+00   0.00000E+00
   0.16228E+03   0.48096E+01   0.16917E+00   0.00000E+00
   0.16277E+03   0.48474E+01   0.16967E+00   0.00000E+00
   0.16327E+03   0.48855E+01   0.17017E+00   0.00000E+00
   0.16376E+03   0.49237E+01   0.17067E+00   0.00000E+00
   0.16425E+03   0.49622E+01   0.17117E+00   0.00000E+00
   0.16475E+03   0.50010E+01   0.17167E+00   0.00000E+00
   0.16524E+03   0.50399E+01   0.17217E+00   0.00000E+00
   0.16574E+03   0.50791E+01   0.17267E+00   0.00000E+00
   0.16623E+03   0.51185E+01   0.17317E+00   0.00000E+00
   0.16673E+03   0.51582E+01   0.17367E+00   0.00000E+00
   0.16722E+03   0.51981E+01   0.17417E+00   0.00000E+00
   0.16772E+03   0.52382E+01   0.17467E+00   0.00000E+00
   0.16821E+03   0.52785E+01   0.17517E+00   0.00000E+00
   0.16871E+03   0.53191E+01   0.17567E+00   0.00000E+00
   0.16920E+03   0.53599E+01   0.17617E+00   0.00000E+00
   0.16970E+03   0.54009E+01   0.17667E+00   0.00000E+00
   0.17019E+03   0.54422E+01   0.17717E+00   0.00000E+00
   0.17069E+03   0.54837E+01   0.17767E+00   0.00000E+00
   0.17119E+03   0.55254E+01   0.17817E+00   0.00000E+00
   0.17168E+03   0.55674E+01   0.17867E+00   0.00000E+00
   0.17218E+03   0.56096E+01   0.17917E+00   0.00000E+00
   0.17267E+03   0.56521E+01   0.17967E+00   0.00000E+00
   0.17317E+03   0.56948E+01   0.18017E+00   0.00000E+00
   0.17367E+03   0.57377E+01   0.18067E+00   0.00000E+00
   0.17416E+03   0.57809E+01   0.18117E+00   0.00000E+00
   0.17466E+03   0.58244E+01   0.18167E+00   0.00000E+00
   0.17516E+03   0.58680E+01   0.18217E+00   0.00000E+00
   0.17565E+03   0.59120E+01   0.18267E+00   0.00000E+00
   0.17615E+03   0.59561E+01   0.18317E+00   0.00000E+00
   0.17665E+03   0.60005E+01   0.18367E+00   0.00000E+00
   0.17715E+03   0.60452E+01   0.18417E+00   0.00000E+00
   0.17764E+03   0.60901E+01   0.18467E+00   0.00000E+00
   0.17814E+03   0.61353E+01   0.18517E+00   0.00000E+00
   0.17864E+03   0.61807E+01   0.18567E+00   0.00000E+00
   0.17914E+03   0.62263E+01   0.18617E+00   0.00000E+00
   0.17963E+03   0.62723E+01   0.18667E+00   0.00000E+00
   0.18013E+03   0.63184E+01   0.18717E+00   0.00000E+00
   0.18063E+03   0.63649E+01   0.18767E+00   0.00000E+00
   0.18113E+03   0.64115E+01   0.18817E+00   0.00000E+00
   0.18163E+03   0.64585E+01   0.18867E+00   0.00000E+00
   0.18213E+03   0.65056E+01   0.18917E+00   0.00000E+00
   0.18262E+03   0.65531E+01   0.18967E+00   0.00000E+00
   0.18312E+03   0.66008E+01   0.19017E+00   0.00000E+00
   0.18362E+03   0.66488E+01   0.19067E+00   0.00000E+00
   0.18412E+03   0.66970E+01   0.19117E+00   0.00000E+00
   0.18462E+03   0.67455E+01   0.19167E+00   0.00000E+00
   0.18512E+03   0.67942E+01   0.19217E+00   0.00000E+00
   0.18562E+03   0.68432E+01   0.19267E+00   0.00000E+00
   0.18612E+03   0.68925E+01   0.19317E+00   0.00000E+00
   0.18662E+03   0.69420E+01   0.19367E+00   0.00000E+00
   0.18712E+03   0.69918E+01   0.19417E+00   0.00000E+00
   0.18762E+03   0.70419E+01   0.19467E+00   0.00000E+00
   0.18812E+03   0.70922E+01   0.19517E+00   0.00000E+00
   0.18862E+03   0.71428E+01   0.19567E+00   0.00000E+00
   0.18912E+03   0.71937E+01   0.19617E+00   0.00000E+00
   0.18962E+03   0.72448E+01   0.19667E+00   0.00000E+00
   0.19012E+03   0.72963E+01   0.19717E+00   0.00000E+00
   0.19062E+03   0.73479E+01   0.19767E+00   0.00000E+00
   0.19112E+03   0.73999E+01   0.19817E+00   0.00000E+00
   0.19162E+03   0.74521E+01   0.19867E+00   0.00000E+00
   0.19212E+03   0.75046E+01   0.19917E+00   0.00000E+00
   0.19262E+03   0.75574E+01   0.19967E+00   0.00000E+00
   0.19312E+03   0.76104E+01   0.20017E+00   0.00000E+00
   0.19363E+03   0.76637E+01   0.20067E+00   0.00000E+00
   0.19413E+03   0.77173E+01   0.20117E+00   0.00000E+00
   0.19463E+03   0.77712E+01   0.20167E+00   0.00000E+00
   0.19513E+03   0.78254E+01   0.20217E+00   0.00000E+00
   0.19563E+03   0.78798E+01   0.20267E+00   0.00000E+00
   0.19614E+03   0.79345E+01   0.20317E+00   0.00000E+00
   0.19664E+03   0.79895E+01   0.20367E+00   0.00000E+00
   0.19714E+03   0.80448E+01   0.20417E+00   0.00000E+00
   0.19764E+03   0.81003E+01   0.20467E+00   0.00000E+00
   0.19815E+03   0.81561E+01   0.20517E+00   0.00000E+00
   0.19865E+03   0.82123E+01   0.20567E+00   0.00000E+00
   0.19915E+03   0.82687E+01   0.20617E+00   0.00000E+00
   0.19965E+03   0.83253E+01   0.20667E+00   0.00000E+00
   0.20016E+03   0.83823E+01   0.20717E+00   0.00000E+00
   0.20066E+03   0.84396E+01   0.20767E+00   0.00000E+00
   0.20116E+03   0.84971E+01   0.20817E+00   0.00000E+00
   0.20167E+03   0.85549E+01   0.20867E+00   0.00000E+00
   0.20217E+03   0.86131E+01   0.20917E+00   0.00000E+00
   0.20268E+03   0.86715E+01   0.20967E+00   0.00000E+00
   0.20318E+03   0.87302E+01   0.21017E+00   0.00000E+00
   0.20368E+03   0.87891E+01   0.21067E+00   0.00000E+00
   0.20419E+03   0.88484E+01   0.21117E+00   0.00000E+00
   0.20469E+03   0.89080E+01   0.21167E+00   0.00000E+00
   0.20520E+03   0.89678E+01   0.21217E+00   0.00000E+00
   0.20570E+03   0.90280E+01   0.21267E+00   0.00000E+00
   0.20621E+03   0.90884E+01   0.21317E+00   0.00000E+00
   0.20671E+03   0.91492E+01   0.21367E+00   0.00000E+00
   0.20722E+03   0.92102E+01   0.21417E+00   0.00000E+00
   0.20772E+03   0.92716E+01   0.21467E+00   0.00000E+00
   0.20823E+03   0.93332E+01   0.21517E+00   0.00000E+00
   0.20873E+03   0.93951E+01   0.21567E+00   0.00000E+00
   0.20924E+03   0.94573E+01   0.21617E+00   0.00000E+00
   0.20975E+03   0.95199E+01   0.21667E+00   0.00000E+00
   0.21025E+03   0.95827E+01   0.21717E+00   0.00000E+00
   0.21076E+03   0.96458E+01   0.21767E+00   0.00000E+00
   0.21126E+03   0.97092E+01   0.21817E+00   0.00000E+00
   0.21177E+03   0.97729E+01   0.21867E+00   0.00000E+00
   0.21228E+03   0.98370E+01   0.21917E+00   0.00000E+00
   0.21278E+03   0.99013E+01   0.21967E+00   0.00000E+00
   0.21329E+03   0.99659E+01   0.22017E+00   0.00000E+00
   0.21380E+03   0.10031E+02   0.22067E+00   0.00000E+00
   0.21431E+03   0.10096E+02   0.22117E+00   0.00000E+00
   0.21481E+03   0.10162E+02   0.22167E+00   0.00000E+00
   0.21532E+03   0.10227E+02   0.22217E+00   0.00000E+00
   0.21583E+03   0.10294E+02   0.22267E+00   0.00000E+00
   0.21634E+03   0.10360E+02   0.22317E+00   0.00000E+00
   0.21684E+03   0.10427E+02   0.22367E+00   0.00000E+00
   0.21735E+03   0.10494E+02   0.22417E+00   0.00000E+00
   0.21786E+03   0.10561E+02   0.22467E+00   0.00000E+00
   0.21837E+03   0.10629E+02   0.22517E+00   0.00000E+00
   0.21888E+03   0.10697E+02   0.22567E+00   0.00000E+00
   0.21939E+03   0.10765E+02   0.22617E+00   0.00000E+00
   0.21990E+03   0.10834E+02   0.22667E+00   0.00000E+00
   0.22040E+03   0.10903E+02   0.22717E+00   0.00000E+00
   0.22091E+03   0.10972E+02   0.22767E+00   0.00000E+00
   0.22142E+03   0.11042E+02   0.22817E+00   0.00000E+00
   0.22193E+03   0.11111E+02   0.22867E+00   0.00000E+00
   0.22244E+03   0.11182E+02   0.22917E+00   0.00000E+00
   0.22295E+03   0.11252E+02   0.22967E+00   0.00000E+00
   0.22346E+03   0.11323E+02   0.23017E+00   0.00000E+00
   0.22397E+03   0.11394E+02   0.23067E+00   0.00000E+00
   0.22448E+03   0.11465E+02   0.23117E+00   0.00000E+00
   0.22499E+03   0.11537E+02   0.23167E+00   0.00000E+00
   0.22550E+03   0.11609E+02   0.23217E+00   0.00000E+00
   0.22601E+03   0.11682E+02   0.23267E+00   0.00000E+00
   0.22653E+03   0.11754E+02   0.23317E+00   0.00000E+00
   0.22704E+03   0.11827E+02   0.23367E+00   0.00000E+00
   0.22755E+03   0.11901E+02   0.23417E+00   0.00000E+00
   0.22806E+03   0.11974E+02   0.23467E+00   0.00000E+00
   0.22857E+03   0.12048E+02   0.23517E+00   0.00000E+00
   0.22908E+03   0.12122E+02   0.23567E+00   0.00000E+00
   0.22959E+03   0.12197E+02   0.23617E+00   0.00000E+00
   0.23011E+03   0.12272E+02   0.23667E+00   0.00000E+00
   0.23062E+03   0.12347E+02   0.23717E+00   0.00000E+00
   0.23113E+03   0.12423E+02   0.23767E+00   0.00000E+00
   0.23164E+03   0.12499E+02   0.23817E+00   0.00000E+00
   0.23216E+03   0.12575E+02   0.23867E+00   0.00000E+00
   0.23267E+03   0.12651E+02   0.23917E+00   0.00000E+00
